SN,Polymer_SMILES,Solvent_SMILES,Activities,log10(mmol_solvent/g_Polymer),liquid_density_solvent,MW_rdkit,log10MV
1936,[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,0.85,-1.3895277,0.78,226.448,2.462873887
1937,[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,1,-1.313560461,0.78,226.448,2.462873887
1938,[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,CC1CCCCC1,0.1,-0.667932779,0.77,98.189,2.105572112
1939,[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,CC1CCCCC1,0.3,-0.354988102,0.77,98.189,2.105572112
1940,[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,CC1CCCCC1,0.5,-0.269130377,0.77,98.189,2.105572112
1941,[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,CC1CCCCC1,0.7,-0.206719733,0.77,98.189,2.105572112
1942,[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,CC1CCCCC1,0.85,-0.179136211,0.77,98.189,2.105572112
1943,[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,CC1CCCCC1,1,-0.132550387,0.77,98.189,2.105572112
1944,[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,CCCCCCCC,0.1,-0.539909714,0.699,114.232,2.213310605
1945,[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,CCCCCCCC,0.3,-0.180898308,0.699,114.232,2.213310605
1946,[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,CCCCCCCC,0.5,-0.01052884,0.699,114.232,2.213310605
1947,[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,CCCCCCCC,0.7,0.096247571,0.699,114.232,2.213310605
1948,[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,CCCCCCCC,1,0.190900458,0.699,114.232,2.213310605
1949,[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,Cc1cccc2ccccc12,0.1,-0.313540462,1.024,142.201,2.142602694
1950,[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,Cc1cccc2ccccc12,0.3,0.202116744,1.024,142.201,2.142602694
1951,[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,Cc1cccc2ccccc12,0.5,0.425892975,1.024,142.201,2.142602694
1952,[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,Cc1cccc2ccccc12,0.7,0.528291875,1.024,142.201,2.142602694
1953,[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,Cc1cccc2ccccc12,0.85,0.691515444,1.024,142.201,2.142602694
1954,[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,Cc1cccc2ccccc12,1,0.887876965,1.024,142.201,2.142602694
1955,[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,Cc1ccccc1,0.1,-0.036826707,0.865,92.141,2.027436814
1956,[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,Cc1ccccc1,0.3,0.358350976,0.865,92.141,2.027436814
1957,[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,Cc1ccccc1,0.5,0.475909726,0.865,92.141,2.027436814
1958,[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,Cc1ccccc1,0.7,0.543392159,0.865,92.141,2.027436814
1959,[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,Cc1ccccc1,0.85,0.614404965,0.865,92.141,2.027436814
1960,[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,Cc1ccccc1,1,0.746680134,0.865,92.141,2.027436814
1961,[*]O[Si]([*])(C)C  ,CC(C)(C)O,0.01569,-1.403952598,0.8,74.123,1.966863001
1962,[*]O[Si]([*])(C)C  ,CC(C)(C)O,0.04564,-1.236914939,0.8,74.123,1.966863001
1963,[*]O[Si]([*])(C)C  ,CC(C)(C)O,0.10531,-1.020578735,0.8,74.123,1.966863001
1964,[*]O[Si]([*])(C)C  ,CC(C)(C)O,0.15743,-1.052481122,0.8,74.123,1.966863001
1965,[*]O[Si]([*])(C)C  ,CC(C)(C)O,0.2079,-0.997728971,0.8,74.123,1.966863001
1966,[*]O[Si]([*])(C)C  ,CC(C)(C)O,0.27181,-0.838122386,0.8,74.123,1.966863001
1967,[*]O[Si]([*])(C)C  ,CC(C)(C)O,0.42133,-0.391248575,0.8,74.123,1.966863001
1968,[*]O[Si]([*])(C)C  ,CC(C)(C)O,0.54161,-0.237473067,0.8,74.123,1.966863001
1969,[*]O[Si]([*])(C)C  ,CC(C)(C)O,0.60482,-0.16235072,0.8,74.123,1.966863001
1970,[*]O[Si]([*])(C)C  ,CC(C)(C)O,0.78405,0.11807958,0.8,74.123,1.966863001
1971,[*]O[Si]([*])(C)C  ,CC(C)(C)O,0.83358,0.230981236,0.8,74.123,1.966863001
1972,[*]O[Si]([*])(C)C  ,CC(C)(C)O,0.87367,0.51043604,0.8,74.123,1.966863001
1973,[*]O[Si]([*])(C)C  ,CC(C)(C)O,0.91565,0.706522013,0.8,74.123,1.966863001
1974,[*]O[Si]([*])(C)C  ,CC(C)(C)O,0.94466,0.875306724,0.8,74.123,1.966863001
1975,[*]O[Si]([*])(C)C  ,CC(C)(C)O,0.99159,1.0275624,0.8,74.123,1.966863001
1976,[*]O[Si]([*])(C)C  ,CC(C)=O,0.218335156,-0.530833652,0.784,58.08,1.869710545
1977,[*]O[Si]([*])(C)C  ,CC(C)=O,0.3423005,-0.332835337,0.784,58.08,1.869710545
1978,[*]O[Si]([*])(C)C  ,CC(C)=O,0.470358869,-0.125718191,0.784,58.08,1.869710545
1979,[*]O[Si]([*])(C)C  ,CC(C)=O,0.600959209,0.089938411,0.784,58.08,1.869710545
1980,[*]O[Si]([*])(C)C  ,CC(C)=O,0.664543706,0.197396792,0.784,58.08,1.869710545
1981,[*]O[Si]([*])(C)C  ,CC(C)=O,0.712707209,0.2802813,0.784,58.08,1.869710545
1982,[*]O[Si]([*])(C)C  ,CC(C)=O,0.775953075,0.391629293,0.784,58.08,1.869710545
1983,[*]O[Si]([*])(C)C  ,CC(Cl)(Cl)Cl,0.04079,-1.472241247,1.33,133.405,2.001320466
1984,[*]O[Si]([*])(C)C  ,CC(Cl)(Cl)Cl,0.10152,-0.892654335,1.33,133.405,2.001320466
1985,[*]O[Si]([*])(C)C  ,CC(Cl)(Cl)Cl,0.17856,-0.566918544,1.33,133.405,2.001320466
1986,[*]O[Si]([*])(C)C  ,CC(Cl)(Cl)Cl,0.25466,-0.333201316,1.33,133.405,2.001320466
1987,[*]O[Si]([*])(C)C  ,CC(Cl)(Cl)Cl,0.3291,-0.201611806,1.33,133.405,2.001320466
1988,[*]O[Si]([*])(C)C  ,CC(Cl)(Cl)Cl,0.36502,-0.130944381,1.33,133.405,2.001320466
1989,[*]O[Si]([*])(C)C  ,CC(Cl)(Cl)Cl,0.443,-0.035853556,1.33,133.405,2.001320466
1990,[*]O[Si]([*])(C)C  ,CC(Cl)(Cl)Cl,0.56447,0.119872572,1.33,133.405,2.001320466
1991,[*]O[Si]([*])(C)C  ,CC(Cl)(Cl)Cl,0.66869,0.262600575,1.33,133.405,2.001320466
1992,[*]O[Si]([*])(C)C  ,CC(Cl)(Cl)Cl,0.77409,0.383716651,1.33,133.405,2.001320466
1993,[*]O[Si]([*])(C)C  ,CC(Cl)(Cl)Cl,0.8672,0.500790656,1.33,133.405,2.001320466
1994,[*]O[Si]([*])(C)C  ,CC(Cl)(Cl)Cl,1,0.703436692,1.33,133.405,2.001320466
1995,[*]O[Si]([*])(C)C  ,CCC(C)(C)OC,0.114666561,-0.848657394,0.7656,102.177,2.125351223
1996,[*]O[Si]([*])(C)C  ,CCC(C)(C)OC,0.204046855,-0.401329933,0.7656,102.177,2.125351223
1997,[*]O[Si]([*])(C)C  ,CCC(C)(C)OC,0.254477368,-0.256747291,0.7656,102.177,2.125351223
1998,[*]O[Si]([*])(C)C  ,CCC(C)(C)OC,0.376045796,-0.009318616,0.7656,102.177,2.125351223
1999,[*]O[Si]([*])(C)C  ,CCC(C)(C)OC,0.526448493,0.21253549,0.7656,102.177,2.125351223
2000,[*]O[Si]([*])(C)C  ,CCC(C)(C)OC,0.662354696,0.383085376,0.7656,102.177,2.125351223
2001,[*]O[Si]([*])(C)C  ,CCC(C)(C)OC,0.781828753,0.530780097,0.7656,102.177,2.125351223
2002,[*]O[Si]([*])(C)C  ,CCC(C)(C)OC,0.915538544,0.730263741,0.7656,102.177,2.125351223
2003,[*]O[Si]([*])(C)C  ,CCC(C)(C)OC,0.957291863,0.829518464,0.7656,102.177,2.125351223
2004,[*]O[Si]([*])(C)C  ,CCC(C)O,0.00807,-1.279361296,0.802,74.123,1.96577862
2005,[*]O[Si]([*])(C)C  ,CCC(C)O,0.10318,-1.329275945,0.802,74.123,1.96577862
2006,[*]O[Si]([*])(C)C  ,CCC(C)O,0.20359,-1.140518693,0.802,74.123,1.96577862
2007,[*]O[Si]([*])(C)C  ,CCC(C)O,0.30425,-0.808839391,0.802,74.123,1.96577862
2008,[*]O[Si]([*])(C)C  ,CCC(C)O,0.40467,-0.620897746,0.802,74.123,1.96577862
2009,[*]O[Si]([*])(C)C  ,CCC(C)O,0.5034,-0.534109416,0.802,74.123,1.96577862
2010,[*]O[Si]([*])(C)C  ,CCC(C)O,0.60044,-0.351680595,0.802,74.123,1.96577862
2011,[*]O[Si]([*])(C)C  ,CCC(C)O,0.65016,-0.341442516,0.802,74.123,1.96577862
2012,[*]O[Si]([*])(C)C  ,CCC(C)O,0.70013,-0.264142682,0.802,74.123,1.96577862
2013,[*]O[Si]([*])(C)C  ,CCC(C)O,0.75251,-0.08651851,0.802,74.123,1.96577862
2014,[*]O[Si]([*])(C)C  ,CCC(C)O,0.84086,0.193006478,0.802,74.123,1.96577862
2015,[*]O[Si]([*])(C)C  ,CCC(C)O,0.99366,0.818419344,0.802,74.123,1.96577862
2016,[*]O[Si]([*])(C)C  ,CCCCO,0.07795,-1.784707202,0.806,74.123,1.963617947
2017,[*]O[Si]([*])(C)C  ,CCCCO,0.16592,-1.543674894,0.806,74.123,1.963617947
2018,[*]O[Si]([*])(C)C  ,CCCCO,0.30931,-1.184341656,0.806,74.123,1.963617947
2019,[*]O[Si]([*])(C)C  ,CCCCO,0.37511,-1.071602658,0.806,74.123,1.963617947
2020,[*]O[Si]([*])(C)C  ,CCCCO,0.53053,-0.725377877,0.806,74.123,1.963617947
2021,[*]O[Si]([*])(C)C  ,CCCCO,0.7192,-0.503557132,0.806,74.123,1.963617947
2022,[*]O[Si]([*])(C)C  ,CCCCO,0.90197,-0.030296184,0.806,74.123,1.963617947
2023,[*]O[Si]([*])(C)C  ,CCCCO,0.94985,0.091640414,0.806,74.123,1.963617947
2024,[*]O[Si]([*])(C)C  ,CCCCO,0.96424,0.246815221,0.806,74.123,1.963617947
2025,[*]O[Si]([*])(C)C  ,CCCCO,0.99678,0.439874626,0.806,74.123,1.963617947
2026,[*]O[Si]([*])(C)C  ,CCCO,0.22722,-1.559396137,0.802,60.096,1.874671198
2027,[*]O[Si]([*])(C)C  ,CCCO,0.50174,-1.200015073,0.802,60.096,1.874671198
2028,[*]O[Si]([*])(C)C  ,CCCO,0.6011,-1.200015073,0.802,60.096,1.874671198
2029,[*]O[Si]([*])(C)C  ,CCCO,0.70149,-0.790834908,0.802,60.096,1.874671198
2030,[*]O[Si]([*])(C)C  ,CCCO,0.77934,-0.647047161,0.802,60.096,1.874671198
2031,[*]O[Si]([*])(C)C  ,CCCO,0.82748,-0.486000597,0.802,60.096,1.874671198
2032,[*]O[Si]([*])(C)C  ,CCCO,0.88996,-0.406913753,0.802,60.096,1.874671198
2033,[*]O[Si]([*])(C)C  ,CCCO,0.92786,-0.280649464,0.802,60.096,1.874671198
2034,[*]O[Si]([*])(C)C  ,CCO,0.00495,-2.638862767,0.787,46.069,1.767434053
2035,[*]O[Si]([*])(C)C  ,CCO,0.02077,-2.072322426,0.787,46.069,1.767434053
2036,[*]O[Si]([*])(C)C  ,CCO,0.03984,-2.199282922,0.787,46.069,1.767434053
2037,[*]O[Si]([*])(C)C  ,CCO,0.07211,-1.511129868,0.787,46.069,1.767434053
2038,[*]O[Si]([*])(C)C  ,CCO,0.10585,-1.230448921,0.787,46.069,1.767434053
2039,[*]O[Si]([*])(C)C  ,CCO,0.16973,-1.131939295,0.787,46.069,1.767434053
2040,[*]O[Si]([*])(C)C  ,CCO,0.18022,-1.247721015,0.787,46.069,1.767434053
2041,[*]O[Si]([*])(C)C  ,CCO,0.22722,-1.451578419,0.787,46.069,1.767434053
2042,[*]O[Si]([*])(C)C  ,CCO,0.24495,-1.053823803,0.787,46.069,1.767434053
2043,[*]O[Si]([*])(C)C  ,CCO,0.28538,-0.953465817,0.787,46.069,1.767434053
2044,[*]O[Si]([*])(C)C  ,CCO,0.31224,-1.092197355,0.787,46.069,1.767434053
2045,[*]O[Si]([*])(C)C  ,CCO,0.34286,-0.98581126,0.787,46.069,1.767434053
2046,[*]O[Si]([*])(C)C  ,CCO,0.39243,-0.857923539,0.787,46.069,1.767434053
2047,[*]O[Si]([*])(C)C  ,CCO,0.40443,-1.451578419,0.787,46.069,1.767434053
2048,[*]O[Si]([*])(C)C  ,CCO,0.47898,-0.828362111,0.787,46.069,1.767434053
2049,[*]O[Si]([*])(C)C  ,CCO,0.50891,-0.792388577,0.787,46.069,1.767434053
2050,[*]O[Si]([*])(C)C  ,CCO,0.53871,-0.664963559,0.787,46.069,1.767434053
2051,[*]O[Si]([*])(C)C  ,CCO,0.60827,-0.938653926,0.787,46.069,1.767434053
2052,[*]O[Si]([*])(C)C  ,CCO,0.64227,-0.540547289,0.787,46.069,1.767434053
2053,[*]O[Si]([*])(C)C  ,CCO,0.67749,-0.415199651,0.787,46.069,1.767434053
2054,[*]O[Si]([*])(C)C  ,CCO,0.70866,-0.68301719,0.787,46.069,1.767434053
2055,[*]O[Si]([*])(C)C  ,CCO,0.74242,-0.465237995,0.787,46.069,1.767434053
2056,[*]O[Si]([*])(C)C  ,CCO,0.78241,-0.615665939,0.787,46.069,1.767434053
2057,[*]O[Si]([*])(C)C  ,CCO,0.84592,-0.378182879,0.787,46.069,1.767434053
2058,[*]O[Si]([*])(C)C  ,CCO,0.88996,-0.231759097,0.787,46.069,1.767434053
2059,[*]O[Si]([*])(C)C  ,CCO,0.90832,-0.289891101,0.787,46.069,1.767434053
2060,[*]O[Si]([*])(C)C  ,CCO,0.95347,-0.142274185,0.787,46.069,1.767434053
2061,[*]O[Si]([*])(C)C  ,CCO,0.99977,-0.157659157,0.787,46.069,1.767434053
2062,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.11965,-0.522573166,0.865,106.168,2.088977529
2063,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.20366,-0.146740279,0.865,106.168,2.088977529
2064,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.32716,0.001320069,0.865,106.168,2.088977529
2065,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.41659,0.129785097,0.865,106.168,2.088977529
2066,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.49518,0.305416344,0.865,106.168,2.088977529
2067,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.61867,0.492975787,0.865,106.168,2.088977529
2068,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.73327,0.631741103,0.865,106.168,2.088977529
2069,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.77547,0.735019042,0.865,106.168,2.088977529
2070,[*]O[Si]([*])(C)C  ,CO,0.0178,-2.130584918,0.787,32.042,1.609744884
2071,[*]O[Si]([*])(C)C  ,CO,0.02737,-2.315318137,0.787,32.042,1.609744884
2072,[*]O[Si]([*])(C)C  ,CO,0.03141,-2.007450427,0.787,32.042,1.609744884
2073,[*]O[Si]([*])(C)C  ,CO,0.06526,-1.716668478,0.787,32.042,1.609744884
2074,[*]O[Si]([*])(C)C  ,CO,0.10991,-1.789183344,0.787,32.042,1.609744884
2075,[*]O[Si]([*])(C)C  ,CO,0.11254,-1.50864456,0.787,32.042,1.609744884
2076,[*]O[Si]([*])(C)C  ,CO,0.14977,-2.202565774,0.787,32.042,1.609744884
2077,[*]O[Si]([*])(C)C  ,CO,0.19203,-1.439594786,0.787,32.042,1.609744884
2078,[*]O[Si]([*])(C)C  ,CO,0.23314,-1.280990163,0.787,32.042,1.609744884
2079,[*]O[Si]([*])(C)C  ,CO,0.23596,-1.316085013,0.787,32.042,1.609744884
2080,[*]O[Si]([*])(C)C  ,CO,0.23628,-1.189518449,0.787,32.042,1.609744884
2081,[*]O[Si]([*])(C)C  ,CO,0.2499,-1.185600775,0.787,32.042,1.609744884
2082,[*]O[Si]([*])(C)C  ,CO,0.2525,-1.392023449,0.787,32.042,1.609744884
2083,[*]O[Si]([*])(C)C  ,CO,0.25646,-0.505954176,0.787,32.042,1.609744884
2084,[*]O[Si]([*])(C)C  ,CO,0.31001,-1.752620009,0.787,32.042,1.609744884
2085,[*]O[Si]([*])(C)C  ,CO,0.3198,-0.385331677,0.787,32.042,1.609744884
2086,[*]O[Si]([*])(C)C  ,CO,0.321780693,-1.150601452,0.787,32.042,1.609744884
2087,[*]O[Si]([*])(C)C  ,CO,0.38725,-1.088043047,0.787,32.042,1.609744884
2088,[*]O[Si]([*])(C)C  ,CO,0.45197,-0.977673617,0.787,32.042,1.609744884
2089,[*]O[Si]([*])(C)C  ,CO,0.4732,-1.108671848,0.787,32.042,1.609744884
2090,[*]O[Si]([*])(C)C  ,CO,0.47442,-1.033635547,0.787,32.042,1.609744884
2091,[*]O[Si]([*])(C)C  ,CO,0.482429215,-0.92310971,0.787,32.042,1.609744884
2092,[*]O[Si]([*])(C)C  ,CO,0.49208,0.075996954,0.787,32.042,1.609744884
2093,[*]O[Si]([*])(C)C  ,CO,0.49335,-0.985080107,0.787,32.042,1.609744884
2094,[*]O[Si]([*])(C)C  ,CO,0.50796,-0.806614486,0.787,32.042,1.609744884
2095,[*]O[Si]([*])(C)C  ,CO,0.55326,-0.771736021,0.787,32.042,1.609744884
2096,[*]O[Si]([*])(C)C  ,CO,0.59686,0.024051684,0.787,32.042,1.609744884
2097,[*]O[Si]([*])(C)C  ,CO,0.607419281,-0.745805182,0.787,32.042,1.609744884
2098,[*]O[Si]([*])(C)C  ,CO,0.6206,-0.674545731,0.787,32.042,1.609744884
2099,[*]O[Si]([*])(C)C  ,CO,0.63413,0.091043537,0.787,32.042,1.609744884
2100,[*]O[Si]([*])(C)C  ,CO,0.68653,-0.840260584,0.787,32.042,1.609744884
2101,[*]O[Si]([*])(C)C  ,CO,0.68724,-0.789208902,0.787,32.042,1.609744884
2102,[*]O[Si]([*])(C)C  ,CO,0.69016,-0.71924877,0.787,32.042,1.609744884
2103,[*]O[Si]([*])(C)C  ,CO,0.72863,-0.71924877,0.787,32.042,1.609744884
2104,[*]O[Si]([*])(C)C  ,CO,0.741670887,-0.554888622,0.787,32.042,1.609744884
2105,[*]O[Si]([*])(C)C  ,CO,0.749,-0.541291348,0.787,32.042,1.609744884
2106,[*]O[Si]([*])(C)C  ,CO,0.76932,0.143948693,0.787,32.042,1.609744884
2107,[*]O[Si]([*])(C)C  ,CO,0.79919781,-0.472869267,0.787,32.042,1.609744884
2108,[*]O[Si]([*])(C)C  ,CO,0.83539,-0.535552167,0.787,32.042,1.609744884
2109,[*]O[Si]([*])(C)C  ,CO,0.83596,-0.559176979,0.787,32.042,1.609744884
2110,[*]O[Si]([*])(C)C  ,CO,0.85382,-0.484642139,0.787,32.042,1.609744884
2111,[*]O[Si]([*])(C)C  ,CO,0.863715637,-0.380683363,0.787,32.042,1.609744884
2112,[*]O[Si]([*])(C)C  ,CO,0.86629,-0.472583669,0.787,32.042,1.609744884
2113,[*]O[Si]([*])(C)C  ,CO,0.87921,-0.485989286,0.787,32.042,1.609744884
2114,[*]O[Si]([*])(C)C  ,CO,0.8796,-0.473675257,0.787,32.042,1.609744884
2115,[*]O[Si]([*])(C)C  ,CO,0.8883,-0.402772801,0.787,32.042,1.609744884
2116,[*]O[Si]([*])(C)C  ,CO,0.89096,-0.47029488,0.787,32.042,1.609744884
2117,[*]O[Si]([*])(C)C  ,CO,0.936256548,-0.276721216,0.787,32.042,1.609744884
2118,[*]O[Si]([*])(C)C  ,CO,0.95716,0.185084353,0.787,32.042,1.609744884
2119,[*]O[Si]([*])(C)C  ,CO,0.9785,-0.288820789,0.787,32.042,1.609744884
2120,[*]O[Si]([*])(C)C  ,CO,0.97931,-0.265709426,0.787,32.042,1.609744884
2121,[*]O[Si]([*])(C)C  ,CO,1,0.046138139,0.787,32.042,1.609744884
2122,[*]O[Si]([*])(C)C  ,COC(=O)OC,0.116201618,-0.989694479,1.069,90.078,1.92564103
2123,[*]O[Si]([*])(C)C  ,COC(=O)OC,0.247790625,-0.630861047,1.069,90.078,1.92564103
2124,[*]O[Si]([*])(C)C  ,COC(=O)OC,0.381578962,-0.413713595,1.069,90.078,1.92564103
2125,[*]O[Si]([*])(C)C  ,COC(=O)OC,0.531152607,-0.23164792,1.069,90.078,1.92564103
2126,[*]O[Si]([*])(C)C  ,COC(=O)OC,0.678969952,-0.075949439,1.069,90.078,1.92564103
2127,[*]O[Si]([*])(C)C  ,COC(=O)OC,0.780474587,0.031803957,1.069,90.078,1.92564103
2128,[*]O[Si]([*])(C)C  ,COC(=O)OC,0.882109088,0.169401522,1.069,90.078,1.92564103
2129,[*]O[Si]([*])(C)C  ,COC(=O)OC,0.907452343,0.245199159,1.069,90.078,1.92564103
2130,[*]O[Si]([*])(C)C  ,COC(C)(C)C,0.127223247,-0.690493446,0.735,88.15,2.078934978
2131,[*]O[Si]([*])(C)C  ,COC(C)(C)C,0.19153708,-0.380184915,0.735,88.15,2.078934978
2132,[*]O[Si]([*])(C)C  ,COC(C)(C)C,0.265122854,-0.166451517,0.735,88.15,2.078934978
2133,[*]O[Si]([*])(C)C  ,COC(C)(C)C,0.360240296,0.027500519,0.735,88.15,2.078934978
2134,[*]O[Si]([*])(C)C  ,COC(C)(C)C,0.43745088,0.152210234,0.735,88.15,2.078934978
2135,[*]O[Si]([*])(C)C  ,COC(C)(C)C,0.539359444,0.29356569,0.735,88.15,2.078934978
2136,[*]O[Si]([*])(C)C  ,COC(C)(C)C,0.646855819,0.428283996,0.735,88.15,2.078934978
2137,[*]O[Si]([*])(C)C  ,COC(C)(C)C,0.752647432,0.557928883,0.735,88.15,2.078934978
2138,[*]O[Si]([*])(C)C  ,COC(C)=O,0.401951778,-0.418745321,0.927,74.079,1.902615377
2139,[*]O[Si]([*])(C)C  ,COC(C)=O,0.560901202,-0.188176874,0.927,74.079,1.902615377
2140,[*]O[Si]([*])(C)C  ,COC(C)=O,0.753736769,0.030569345,0.927,74.079,1.902615377
2141,[*]O[Si]([*])(C)C  ,COC(C)=O,0.92216312,0.226720244,0.927,74.079,1.902615377
2142,[*]O[Si]([*])(C)C  ,COC(C)=O,0.946223852,0.488929357,0.927,74.079,1.902615377
2143,[*]O[Si]([*])(C)C  ,COC(C)=O,0.961137155,0.290458099,0.927,74.079,1.902615377
2144,[*]O[Si]([*])(C)C  ,COC(C)=O,0.986120369,0.368120293,0.927,74.079,1.902615377
2145,[*]O[Si]([*])(C)C  ,COC1CCCC1,0.208217375,-0.303057709,0.86,100.161,2.066200201
2146,[*]O[Si]([*])(C)C  ,COC1CCCC1,0.36683468,-0.093342213,0.86,100.161,2.066200201
2147,[*]O[Si]([*])(C)C  ,COC1CCCC1,0.534416526,0.137039539,0.86,100.161,2.066200201
2148,[*]O[Si]([*])(C)C  ,COC1CCCC1,0.650530022,0.305485149,0.86,100.161,2.066200201
2149,[*]O[Si]([*])(C)C  ,COC1CCCC1,0.753578365,0.464772467,0.86,100.161,2.066200201
2150,[*]O[Si]([*])(C)C  ,COC1CCCC1,0.842705724,0.614024871,0.86,100.161,2.066200201
2151,[*]O[Si]([*])(C)C  ,COC1CCCC1,0.89550482,0.709827117,0.86,100.161,2.066200201
2152,[*]O[Si]([*])(C)C  ,Cc1ccc(C)cc1,0.00644,-2.245809281,0.858,106.168,2.092506348
2153,[*]O[Si]([*])(C)C  ,Cc1ccc(C)cc1,0.06167,-1.992537154,0.858,106.168,2.092506348
2154,[*]O[Si]([*])(C)C  ,Cc1ccc(C)cc1,0.11689,-1.716330742,0.858,106.168,2.092506348
2155,[*]O[Si]([*])(C)C  ,Cc1ccc(C)cc1,0.23868,-1.309123187,0.858,106.168,2.092506348
2156,[*]O[Si]([*])(C)C  ,Cc1ccc(C)cc1,0.3557,-0.892741453,0.858,106.168,2.092506348
2157,[*]O[Si]([*])(C)C  ,Cc1ccc(C)cc1,0.44376,-0.583324384,0.858,106.168,2.092506348
