polymer_smiles,ROP of,monomer_smiles,Enthalpy of Polymerization (kJ/mol),Glass Transition Temperature (K),Specific Heat Capacity (J {gK}^{-1}),Tensile Strength at break (MPa),Thermal Decomposition Temperature (K),Youngs Modulus (GPa),fitness
[*]CCN(CCO[*])C(c1cccs1)C(C)NC(=O)C(=O)N(CC)CC,Ether,CCN(CC)C(=O)C(=O)NC(C)C(N1CCOCC1)c1cccs1,10.495577661448388,363.4845385849476,1.312338941693306,14.73224258720875,569.5713596105576,0.2703837423069775,0.0063684446782965
[*]CCCCC(=O)C=C(CNCC(C)C(=O)OCc1ccccc1)S[*],Thiocane,CC(CNCC1=CC(=O)CCCCS1)C(=O)OCc1ccccc1,-3.0226356480375265,278.32479920983315,1.3205577316880226,15.57604576200247,548.7986166760326,0.2944375452828408,0.0063684383502281
[*]S[C@H](C)CN(C[C@@H]1CN(C(=O)CN(C)Cc2ccccn2)C[C@@H]1CO)C[C@@H]([*])C,Thioether,C[C@@H]1CN(C[C@@H]2CN(C(=O)CN(C)Cc3ccccn3)C[C@@H]2CO)C[C@H](C)S1,25.669883459194544,312.9357525110245,1.249577178955078,14.975832203030588,522.0303333029151,0.3069370915155858,0.0063683798551791
[*]CCN(CCO[*])C(=O)CNC(=O)C(C)C(F)(F)F,Ether,CC(C(=O)NCC(=O)N1CCOCC1)C(F)(F)F,-6.282533050786376,330.7136694788933,1.2797928884625436,14.98129670545459,555.9887012377382,0.2693157618706673,0.0063683775392899
[*]CCN(CCC)CC(O[*])C(=O)c1ccco1,Ether,CCCN1CCOC(C1)C(=O)c1ccco1,11.465943140492849,271.4255351573229,1.5538461381196973,16.698359835892916,644.1818226009608,0.2950966850347817,0.0063683738988513
[*]SC(Oc1ccc(C=NNC(N)=O)cc1)C(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C([*])COC(C)=O,Thioether,CC(=O)OCC1SC(Oc2ccc(C=NNC(N)=O)cc2)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,5.705448859786212,382.9133556485176,1.026670142263174,15.54966602176428,553.2879173442722,0.3286711505077779,0.0063683722758961
[*]CCCCC(=O)C=C(S[*])C(CO)Nc1nc(C)ns1,Thiocane,Cc1nsc(NC(CO)C2=CC(=O)CCCCS2)n1,-0.2281996598944078,315.27560886740685,1.4462375462055204,15.490697353333235,559.0186374172569,0.2733254045239091,0.0063683630409583
[*]SCCCCC([*])CS(=O)(=O)NC(=O)C1CCCN1C(=O)CC(C)(C)C,Thioether,CC(C)(C)CC(=O)N1CCCC1C(=O)NS(=O)(=O)CC1CCCCS1,10.505022953535638,342.2167717218399,1.1785600808262824,13.865933526307346,558.5525661930442,0.3175662936859578,0.0063683608417557
[*]SC(=Cc1cc(OC)c(OC)cc1Br)C(=O)C(C(=O)OCC)=C([*])NC(=O)CCC,Cycloalkene,CCCC(=O)NC1=C(C(=O)OCC)C(=O)C(=Cc2cc(OC)c(OC)cc2Br)S1,7.095159929992689,382.8449137806893,1.0591447100043296,15.59183607399464,571.3255940705538,0.30818048096627,0.0063683185278019
[*]SC(=Cc1cc(OC)c(OC)cc1Br)C(=O)C(C(=O)OCC)=C([*])NC(=O)CCC,Thioether,CCCC(=O)NC1=C(C(=O)OCC)C(=O)C(=Cc2cc(OC)c(OC)cc2Br)S1,7.095159929992689,382.8449137806893,1.0591447100043296,15.59183607399464,571.3255940705538,0.30818048096627,0.0063683185278019
[*]SCCCCC([*])CNC(=O)NC(C)CN1CCN(C)CC1,Thioether,CC(CN1CCN(C)CC1)NC(=O)NCC1CCCCS1,20.266404970261064,318.760188549757,1.4829320567846296,14.345719520002604,528.3942245945334,0.3110803919040412,0.0063682965827538
[*]CCC(CCO[*])C(C)C(=O)NC1(C)CCCCC1C(=O)O,Ether,CC(C1CCOCC1)C(=O)NC1(C)CCCCC1C(O)=O,9.983475114732927,374.0694657564163,1.1890053257346154,13.711655535548926,549.9101891845465,0.2996579750317334,0.0063682503667135
[*]OCCCC([*])C(=O)NCCCNC(=O)N1CCN(C)CC1,Ether,CN1CCN(CC1)C(=O)NCCCNC(=O)C1CCCO1,10.104999862870413,320.8240086436272,1.3483332234621046,14.339173734188082,555.0089473843575,0.2991035859908909,0.0063682361867039
[*]OCC[C@@H](NC(=O)N1CCN(Cc2nc(C)c(C)o2)CC1)[C@@H]([*])CC,Ether,CC[C@@H]1OCC[C@H]1NC(=O)N1CCN(Cc2nc(C)c(C)o2)CC1,14.009695570452417,349.2868213951588,1.3713480234146116,14.418004655092956,579.1818439498544,0.2848138307347893,0.0063681986462159
[*]SC[C@@H]1NC(=O)N[C@@H]1[C@@H]([*])CCCCC(=O)NCCOCCOCCN1C(=O)C=CC1=O,Thioether,O=C(CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12)NCCOCCOCCN1C(=O)C=CC1=O,10.65041126142433,330.1747370362282,1.1405928629636763,15.339259593188764,552.3442072436213,0.304657280946672,0.0063681878593915
[*]SCC1NC(=O)NC1C([*])CCCCC(=O)NCCOCCOCCN1C(=O)C=CC1=O,Thioether,O=C(CCCCC1SCC2NC(=O)NC21)NCCOCCOCCN1C(=O)C=CC1=O,10.65041126142433,330.1747370362282,1.1405928629636763,15.339259593188764,552.3442072436213,0.304657280946672,0.0063681878593915
[*]CCC(CS[*])C(O)CC(=O)OC,Thioether,COC(=O)CC(O)C1CCSC1,-7.537497711490163,264.54923079907894,1.187497372329235,15.806758275628091,556.2055421367288,0.3161288695610315,0.0063681291522058
[*]CCC(CS[*])[C@@H](O)CC(=O)OC,Thioether,COC(=O)C[C@H](O)C1CCSC1,-7.537497711490163,264.54923079907894,1.187497372329235,15.806758275628091,556.2055421367288,0.3161288695610315,0.0063681291522058
[*]CCC(CS[*])[C@H](O)CC(=O)OC,Thioether,COC(=O)C[C@@H](O)C1CCSC1,-7.537497711490163,264.54923079907894,1.187497372329235,15.806758275628091,556.2055421367288,0.3161288695610315,0.0063681291522058
[*]CC(C)N(CCNCc1cccs1)CCO[*],Ether,CC1COCCN1CCNCc1cccs1,12.73099440536924,271.0364729166031,1.5501653587818145,15.933077792823315,548.0882576689124,0.3095073431742192,0.0063681056337528
[*]CCC(CCS[*])CCS(=O)(=O)N1CCN(Cc2noc(C)n2)CC1,Thioether,Cc1nc(CN2CCN(S(=O)(=O)CCC3CCSCC3)CC2)no1,23.94164351141468,344.7710761129856,1.558962017893791,13.82798137292266,576.2110342472791,0.3114813651096821,0.0063680818020477
[*]SCCCC([*])C1CCCN1C(=O)c1cc2n(n1)CCCC2,Thioether,O=C(c1cc2n(n1)CCCC2)N1CCCC1C1CCCS1,19.11379871488837,189.15356521308425,1.2850150352716443,23.566269802302124,402.1173818863929,0.7570227053062618,0.006368080162693
[*]CCCCC(=O)C=C(S[*])C(C)NCC1(SC)CC1,Thiocane,CSC1(CNC(C)C2=CC(=O)CCCCS2)CC1,-49.85228564945092,256.98822416365147,1.5343850409984587,16.404749692976477,527.4979418680072,0.3251378181292116,0.0063680763177428
[*]SCCCC([*])CNS(=O)(=O)c1cc(/C=C/C(=O)O)cc(OC)c1OC,Thioether,COc1cc(/C=C/C(=O)O)cc(S(=O)(=O)NCC2CCCS2)c1OC,7.878065288575762,354.63315695524216,1.181766959130764,13.961805830895903,546.1406068056822,0.3032744225548953,0.0063680556974973
[*]=C(O)C(=O)N(CCc1ccc(F)cc1)C(C(=[*])C(=O)c1ccc2c(c1)CCCC2)c1cccnc1,Cycloalkene,OC1=C(C(N(CCc2ccc(F)cc2)C1=O)c1cccnc1)C(=O)c1ccc2CCCCc2c1,16.619385066427856,360.24222326278687,1.174403656423092,13.075305366516115,566.9363010138273,0.3426123228143156,0.0063679996901144
[*]=CCCC(CC=[*])CN1CCC(N2CCCC2)CC1,Cycloalkene,C1=CCC(CN2CCC(N3CCCC3)CC2)CC1,21.90050995014378,279.8911159336567,1.6017175942659376,15.318479888141155,584.6390416279436,0.3239225608751923,0.0063679825164056
[*]=C(CN1CCN(C(=O)CN2CCOCC2)CC1)NC(=O)NCC(=[*])C(=O)OCC,Cycloalkene,CCOC(=O)C1=C(CN2CCN(C(=O)CN3CCOCC3)CC2)NC(=O)NC1,11.4833932834954,354.90148878097534,1.0975473214685918,14.591243828833106,535.2863895311951,0.3261804378670453,0.0063679709492007
[*]C[C@H](CC(=O)O[*])NCC(C)(C)CC=C,Ester,CC(C)(CN[C@@H]1COC(=O)C1)CC=C,-6.795566338220854,273.41258266568184,1.452039623260498,14.360720465332273,538.6541800260544,0.3225107358571887,0.0063679530024484
[*]CCC(CS[*])N(C)CCCCCCl,Thioether,CN(CCCCCCl)C1CCSC1,-2.5356781917186417,212.68387228250504,1.890052047371864,18.640072250366213,628.346127346158,0.3378592332223057,0.0063679126616333
[*]OCCC(CC([*])C(C)C)Nc1cc(O)nc(N)n1,Ether,CC(C)C1CC(CCO1)Nc1cc(O)nc(N)n1,19.10683145076156,373.0998883843422,1.3208356669545174,15.192986971884968,503.03651124984026,0.2663015638839453,0.0063678984980803
[*]SCCCCC([*])CCC#CC(=O)O,Thioether,O=C(O)C#CCCC1CCCCS1,-0.0238534506458915,255.8554947078228,1.306394408941269,16.901800476014614,514.9737499639392,0.29703578013286,0.0063678852446617
[*]OCCN(C1CCC1)C(C(=O)O)C([*])C,Ether,CC1OCCN(C2CCC2)C1C(O)=O,-9.40787486620201,293.7061873078346,1.2977902275323867,14.636651773750785,523.8921206384897,0.2948659056587517,0.0063678815888866
[*]SCCCCC([*])Cc1nc(C(=O)O)c(C)o1,Thioether,Cc1oc(CC2CCCCS2)nc1C(=O)O,-0.3062063708101338,298.159588098526,1.1251643837988377,16.279694651812317,572.0188645005227,0.3060731887093186,0.0063678802185914
[*]OCCCC([*])COCCCNC(=O)N(C)Cc1nnc2n1CCC2,Ether,CN(Cc1nnc2CCCn12)C(=O)NCCCOCC1CCCO1,10.181367241778446,315.05170753598213,1.692763749361038,14.160474526137117,571.3838529735804,0.30752572196953,0.0063678784163654
[*]SCCCCC([*])OCC(NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1)C(=O)CF,Thioether,CC(C)CC(NC(=O)OCc1ccccc1)C(=O)NC(COC1CCCCS1)C(=O)CF,9.268896720998434,344.81089812517166,1.235458447933197,14.382842093706133,608.7018351763487,0.2848307279334217,0.0063678643533482
[*]SCC([*])COP(=O)(OCC)OCC,Thioether,CCOP(=O)(OCC)OCC1CS1,-60.73206408869472,209.4136342853308,1.646995992064476,18.1717797331512,466.9755516372621,0.426971214473173,0.0063678587605342
[*]SC(CCC([*])CNC(=O)OC(C)(C)C)C(=O)C#C,Thioether,C#CC(=O)C1CCC(CNC(=O)OC(C)(C)C)S1,-1.9305825083422112,325.2601571679116,1.1995199355483055,14.551345067471267,632.4085290670395,0.2925685422679782,0.0063678472327308
[*]=C(O)C(=O)N(CCCN1CCOCC1)C(C(=[*])C(=O)c1c(C)[nH]c(C(=O)OC)c1C)c1ccc(C(C)C)cc1,Cycloalkene,COC(=O)c1[nH]c(C)c(C(=O)C2=C(O)C(=O)N(CCCN3CCOCC3)C2c2ccc(C(C)C)cc2)c1C,-2.0739539042058523,388.6915178000927,1.12474863037467,14.642080531269311,634.1230391576886,0.2896095060355216,0.0063678466087989
[*]SCCCC([*])CC(=O)NCC(C(=O)O)C(C)C,Thioether,CC(C)C(CNC(=O)CC1CCCS1)C(=O)O,-4.736724622423946,332.4952377676964,1.197365263402462,14.10338246524334,547.8781207501888,0.2964332027848065,0.0063678344618028
[*]CCN(CCO[*])C(=O)/C(C#N)=C\N1CCN(C(=O)OCC)CC1,Ether,CCOC(=O)N1CCN(CC1)\C=C(\C#N)C(=O)N1CCOCC1,7.164748593570271,323.0383961200714,1.2764499360322952,14.278404416143896,549.1382587194443,0.2963176342904568,0.0063678317524138
[*]CCN(CCNC(=O)C(C)NS(C)(=O)=O)CCO[*],Ether,CC(NS(C)(=O)=O)C(=O)NCCN1CCOCC1,0.2002538105120005,351.4242590367794,1.39376192510128,15.045280086249116,539.6427147790789,0.2637511597284674,0.0063678029615262
[*]SCCCC([*])COCC(O)CN1CCN(C(C(=O)OC)c2ccc(Cl)cc2)CC1,Thioether,COC(=O)C(c1ccc(Cl)cc1)N1CCN(CC(O)COCC2CCCS2)CC1,4.202233220658663,283.8062223792076,1.297579952776432,15.066706178337338,546.1935025244951,0.3058435119723529,0.006367732559459
[*]=CCC1C(=O)N(C(CC(C)C)C(=O)OCC(=O)c2ccc(OC(=O)c3ccc(Cl)cc3)cc2)C(=O)C1CC=[*],Cycloalkene,CC(C)CC(N1C(=O)C2CC=CCC2C1=O)C(=O)OCC(=O)c1ccc(OC(=O)c2ccc(Cl)cc2)cc1,13.962425920523668,411.7034887969493,1.0614835757017136,16.448385286331177,631.3031084463,0.2986455735644698,0.0063677063164455
[*]SCC(=CC([*])=O)C1CCC2(O)C3CCC4(O)CC(O)CCC4(C=NCCN4CCCCC4)C3CCC12C,Thioester,CC12CCC3C(CCC4(O)CC(O)CCC34C=NCCN3CCCCC3)C1(O)CCC2C1=CC(=O)SC1,22.299954697119205,430.0241195261478,1.1031108228862283,13.086293946206572,602.166926662624,0.3829625947399437,0.0063676779503076
[*]CCN(CCS[*])CCN(CCN(CC)CC)S(=O)(=O)c1cc(Cl)ccc1OC,Thioether,CCN(CC)CCN(CCN1CCSCC1)S(=O)(=O)c1cc(Cl)ccc1OC,16.20088515197507,291.44791290163994,1.5566430103778837,13.772442726045847,536.9893056795001,0.3489560437590628,0.0063676613454545
[*]CCCCC(=O)C=C(S[*])C(CCC)Nc1ccc(N)nn1,Thiocane,CCCC(Nc1ccc(N)nn1)C1=CC(=O)CCCCS1,2.8904053128339147,323.2576889693737,1.472648451924324,15.425996095687152,549.393535771966,0.272296105858013,0.0063676286577029
[*]OCCN(CCCS(C)(=O)=O)CC([*])OC,Ether,COC1CN(CCCS(C)(=O)=O)CCO1,1.0651036091467625,302.9417509138584,1.5190278887748716,14.496737277507783,582.6625505045057,0.2996977892422676,0.006367627842252
[*]=CCC(C(=O)O)C(CC=[*])C(=O)N1CCN(Cc2ccc(Cl)cc2Cl)CC1,Cycloalkene,O=C(O)C1CC=CCC1C(=O)N1CCN(Cc2ccc(Cl)cc2Cl)CC1,3.0670458864727466,376.0009160637856,1.0778394240140914,15.049436920881272,603.741336710751,0.3054914124982059,0.006367625810703
[*]CCC(N)(CS[*])C(=O)NC(CCOC)C(=O)O,Thioether,COCCC(NC(=O)C1(N)CCSC1)C(=O)O,0.9872872625549468,344.9858077466488,1.1996089208126068,14.395087702572347,501.42576825767753,0.2871032372436672,0.0063676100222902
[*]CCN(CC(CC)O[*])S(=O)(=O)CCNCC,Ether,CCNCCS(=O)(=O)N1CCOC(CC)C1,3.1436476885606783,278.35438802838326,1.7075758123397826,14.47990738451481,562.8711914107204,0.324268610735014,0.0063676071347202
[*]CCN(CCO[*])C(C)CNC(=O)NCCc1ccc(Cl)s1,Ether,CC(CNC(=O)NCCc1ccc(Cl)s1)N1CCOCC1,10.786630705949966,326.11872920393944,1.4517813083529472,14.171534595638516,520.356073383987,0.3002321817746758,0.0063675779224358
[*]=CCC1C2(C)CCC(OC(C)=O)C(C)(C)C2CCC1(C)C1(C)CCC2(C(=O)NCCCCCCCCN)CCC(C)C(C)C2C1=[*],Cycloalkene,CC(=O)OC1CCC2(C)C(CCC3(C)C2CC=C2C4C(C)C(C)CCC4(C(=O)NCCCCCCCCN)CCC23C)C1(C)C,31.63985027024442,447.88763609528536,0.9124706060439348,16.51589698716998,655.9036926627159,0.5993568819363414,0.0063675758653187
[*]CCN(CCNS(=O)(=O)N1CCCCC1C)C(C)(C)CS[*],Thioether,CC1CCCCN1S(=O)(=O)NCCN1CCSCC1(C)C,24.020748384898983,303.40243369340897,1.5944023317098617,14.00835761278868,520.713829319179,0.3391329005456716,0.0063675652000088
[*]OCCCC([*])CS(=O)(=O)NCc1nnc(C2CC2)n1C,Ether,Cn1c(CNS(=O)(=O)CC2CCCO2)nnc1C1CC1,-46.06851239743761,338.90960678458214,1.5424364435672755,14.453827007859948,593.3785869151354,0.2913149906572699,0.0063674781905182
[*]OC=CCCC([*])(CO)C(=O)OC,Cycloalkene,COC(=O)C1(CO)CCC=CO1,-10.455435668032363,303.7811327576637,1.2372212678194046,14.919194400310518,530.3911168500781,0.2828181732328236,0.0063674655011971
[*]OC=CCCC([*])(CO)C(=O)OC,Ether,COC(=O)C1(CO)CCC=CO1,-10.455435668032363,303.7811327576637,1.2372212678194046,14.919194400310518,530.3911168500781,0.2828181732328236,0.0063674655011971
[*]CCN(CCCS(=O)(=O)N1CCCC(OC)C1)CCS[*],Thioether,COC1CCCN(S(=O)(=O)CCCN2CCSCC2)C1,13.656899142917124,276.45084857940674,1.5618808138370512,14.874470076709988,544.4237831845879,0.3281642643498629,0.0063674428502786
[*]SCCN(CC=C(CC)C(=O)O)C([*])=O,Thioester,CCC(=CCN1CCSC1=O)C(=O)O,-10.88699738286812,331.7383123040199,1.0924855859577656,14.952249501645566,534.8083825930953,0.3132061906166374,0.00636744237279
[*]CCN(CCO[*])c1ccc(S(=O)(=O)N(C)C)cc1C(=O)NCCCOCCCC,Ether,CCCCOCCCNC(=O)c1cc(ccc1N1CCOCC1)S(=O)(=O)N(C)C,13.552292256674564,308.09795704483986,1.6646465462446212,14.275450993329288,553.9468002989888,0.3134879297980666,0.0063674279896035
[*]CCC(CCO[*])NCCNCCC,Ether,CCCNCCNC1CCOCC1,8.760722768430606,241.4306147992611,1.991626526713371,16.913039270043374,556.8670803934336,0.3241151650987566,0.0063674071393129
[*]CCC(CO[*])N1CC(C(=O)N2CCN(CC(=O)OC)CC2)C1,Ether,COC(=O)CN1CCN(CC1)C(=O)C1CN(C1)C1CCOC1,-17.98411770414258,317.9092264175415,1.26395422488451,14.081652541458608,565.4118421912193,0.2898405834221095,0.006367355873957
[*]CCC(CCO[*])NC1CN(C(=O)CN(C)C2CCC2)C1,Ether,CN(CC(=O)N1CC(C1)NC1CCOCC1)C1CCC1,-40.50292888705634,302.4852512180805,1.5208973324298858,14.858712530881167,548.5119229316712,0.3009668672030419,0.0063673527587425
[*]SCCNCC([*])C(=O)N(CCOC)CC(=O)N(C)C,Thioether,COCCN(CC(=O)N(C)C)C(=O)C1CNCCS1,5.70414365136018,299.3019244670868,1.3423784247040746,15.454708191007375,555.4085834786296,0.2877755490622669,0.0063673243006201
[*]CC(CNC(=O)C1CC(=O)N(C(CC)CC)C1)OCCS([*])(=O)=O,Thioether,CCC(CC)N1CC(CC1=O)C(=O)NCC1CS(=O)(=O)CCO1,7.306612648913543,377.050940990448,1.137542154788971,14.5568199954927,562.8497123837471,0.2946258283533156,0.0063673113099749
[*]CC(CNC(=O)C1CC(=O)N(C(CC)CC)C1)OCCS([*])(=O)=O,Ether,CCC(CC)N1CC(CC1=O)C(=O)NCC1CS(=O)(=O)CCO1,7.306612648913543,377.050940990448,1.137542154788971,14.5568199954927,562.8497123837471,0.2946258283533156,0.0063673113099749
[*]SC(CO)C(O)C(C([*])CNC(=O)Nc1ccsc1)N(C)CCN(C)C,Thioether,CN(C)CCN(C)C1C(CNC(=O)Nc2ccsc2)SC(CO)C1O,10.491501285767905,353.2075052857399,1.184973242878914,13.951999811828138,506.5067937724292,0.3058474755127728,0.0063673067452724
[*]CCN(CCS([*])=O)C(C)C(C)O,Thioether,CC(O)C(C)N1CCS(=O)CC1,7.002268152318663,287.48837596178055,1.4156229290366171,16.101665660738945,511.02409341707823,0.2869745264837146,0.0063673054343292
[*]=CCC1C2CCC3CC(OC(C)=O)CCC3(C)C2C(=O)CC1(C)C(=[*])C(C)=NO,Cycloalkene,CC(=O)OC1CCC2(C)C(CCC3C4CC=C(C(C)=NO)C4(C)CC(=O)C32)C1,15.840333588803944,475.61110651493067,1.084273851364851,13.93865951523185,595.348820990324,0.3475740197968483,0.0063672510811068
[*]CCCC(CNC(=O)C1CC(=O)N(CC)C1)CS([*])(=O)=O,Thioether,CCN1CC(CC1=O)C(=O)NCC1CCCS(=O)(=O)C1,4.389690948273634,389.406517893076,1.1231966005265712,15.14785902872682,601.4188676252961,0.285948267525509,0.0063672009810199
[*]O[C@H](C)CN(C[C@@H]([*])C)C(=O)Nc1nnnn1CC,Ether,CCn1nnnc1NC(=O)N1C[C@H](C)O[C@H](C)C1,9.068699146409497,375.7678923010826,1.3917745611071586,14.384416358917951,553.0752039939165,0.2714055311068147,0.0063672006365745
[*]CCCCC(=O)C=C(CCOC(=O)N1CCN(C(=O)C(CCC(=O)O)NC(=O)c2cccc(-c3ccccc3)n2)CC1)S[*],Thiocane,O=C(O)CCC(NC(=O)c1cccc(-c2ccccc2)n1)C(=O)N1CCN(C(=O)OCCC2=CC(=O)CCCCS2)CC1,21.76378766440394,391.6214962005615,1.1661305239796638,14.609859477728609,614.3096752345563,0.2975457357995212,0.0063671616920949
[*]CCC(CS[*])CC(CC(=C)C)NCCC,Thioether,C=C(C)CC(CC1CCSC1)NCCC,-2.086112178022564,257.6957443356514,1.7522177970409392,16.239581421017647,562.129547162354,0.3036974187407643,0.0063671418620656
[*]CCC(CS([*])(=O)=O)C(CBr)CC(C)C,Thioether,CC(C)CC(CBr)C1CCS(=O)(=O)C1,-4.953238730473693,350.9105196297169,1.3084806674718856,14.681827376782897,533.7973960787058,0.2660597581172735,0.0063670741635049
[*]CCCCC(=O)C=C(CN(C)Cc1ccc2c(c1C(=O)OCC)OCO2)S[*],Thiocane,CCOC(=O)c1c(CN(C)CC2=CC(=O)CCCCS2)ccc2c1OCO2,6.893513454298254,319.3748655319214,1.4864160776138304,14.204047565907242,571.7898775666953,0.3001698081649094,0.006367014520249
[*]CC[C@@H](NC(=O)c1cc(CCC)on1)[C@@H](CO[*])OCC=C(C)C,Ether,CCCc1cc(no1)C(=O)N[C@@H]1CCOC[C@H]1OCC=C(C)C,3.811706206517994,347.14765852689743,1.325508800446987,15.357188642024996,585.0201957687735,0.2634444472622871,0.0063670061784102
[*]CCC(NC(=O)c1cc(CCC)on1)C(CO[*])OCC=C(C)C,Ether,CCCc1cc(C(=O)NC2CCOCC2OCC=C(C)C)no1,3.811706206517994,347.14765852689743,1.325508800446987,15.357188642024996,585.0201957687735,0.2634444472622871,0.0063670061784102
[*]CCN(CCCCCOc1cccc(OC)c1)CCS[*],Thioether,COc1cccc(OCCCCCN2CCSCC2)c1,16.736654500099764,234.6940774321556,1.643812658190727,16.792334681749345,557.5821190416813,0.348760697838366,0.0063670031446523
[*]SC(C)CC(C([*])=O)N(C)CC1CCN(CCO)CC1,Thioester,CC1CC(N(C)CC2CCN(CCO)CC2)C(=O)S1,9.940319401207937,294.3769459724426,1.5013560891151427,15.291735251992945,585.0718821421266,0.2979733213479817,0.0063670003211554
[*]CCC(CS[*])C(=O)N1CCN(C(=O)C(C)C)CC1,Thioether,CC(C)C(=O)N1CCN(CC1)C(=O)C1CCSC1,6.435821768933443,257.495417162776,1.3232059648633003,15.482291343063116,525.918720728159,0.3278260223666578,0.0063669808039651
[*]CCN(CC(C)(C)S[*])C(C)C(C)CNC,Thioether,CNCC(C)C(C)N1CCSC(C)(C)C1,18.925772159917727,303.09189289808273,1.6870214450359342,15.109819002449514,537.4528530523181,0.3038954169554264,0.0063669616040173
[*]C[C@@H](OCC)[C@@H](CO[*])NC(=O)N1CCN(C(C)C)C(=O)C1,Ether,CCO[C@@H]1COC[C@H]1NC(=O)N1CCN(C(C)C)C(=O)C1,9.633671155297822,349.4628890454769,1.3531743389368056,14.733925576508048,583.847525024414,0.2755025504556298,0.0063669236679933
[*]CCCCC(=O)C=C(CN(CC(C)C)S(=O)(=O)c1cc(N2CCCC2=O)ccc1OC)S[*],Thiocane,COc1ccc(N2CCCC2=O)cc1S(=O)(=O)N(CC1=CC(=O)CCCCS1)CC(C)C,13.392032188057945,370.492763698101,1.464731458723545,14.086518316715958,602.4941071897746,0.2812277504874766,0.0063669190735291
[*]CC(CO[*])NC1CN(C(=O)C2CCC(C)=C(C)C2)C1,Ether,CC1=C(C)CC(CC1)C(=O)N1CC(C1)NC1COC1,-71.71934177329075,323.9190652370453,1.298756698668003,13.783124495297672,503.8859186947346,0.3574549472574144,0.0063668529805983
[*]SCCS(=O)(=O)CC([*])C(=O)O,Thioether,O=C(O)C1CS(=O)(=O)CCS1,-12.405955737077887,304.15177288651466,0.9960016582906246,17.623335222899914,417.9023766472936,0.5174720441280305,0.0063668525422152
[*]CCN(CCOCc1nn(C)cc1C(=O)OC)CCS[*],Thioether,COC(=O)c1cn(C)nc1COCCN1CCSCC1,7.612133322951756,261.94762447476387,1.476288563609123,14.40336264818907,519.1066617831588,0.3532682267306745,0.0063668250747831
[*]S[C@@H](c1ccoc1)[C@]1(C)CC[C@@H]2[C@@]3(C)C=CC(=O)C(C)(C)[C@@H]3C[C@@H](O)[C@@]2(C)[C@]12O[C@@H]2C([*])=O,Thioester,CC1(C)C(=O)C=C[C@]2(C)[C@H]3CC[C@@]4(C)[C@H](c5ccoc5)SC(=O)[C@H]5O[C@]54[C@]3(C)[C@H](O)C[C@@H]12,-1.872790218999912,435.9274669587612,1.078815447688103,13.485887733846903,619.9607362478972,0.344721015720889,0.0063668191246812
[*]CCN(CCS[*])C(=O)C(CC)NC(=O)C1CCCN(CCC)C1,Thioether,CCCN1CCCC(C(=O)NC(CC)C(=O)N2CCSCC2)C1,16.343477891037292,316.57652428746223,1.254873367846012,14.74568565040827,553.7683429732919,0.299080549774766,0.0063668159534607
[*]CCN(CCO[*])C(=O)C1CCCN(C(=O)CCCNS(C)(=O)=O)C1,Ether,CS(=O)(=O)NCCCC(=O)N1CCCC(C1)C(=O)N1CCOCC1,10.283369980721297,352.8692426979542,1.3761759001016616,14.370837762951853,578.032808022201,0.2809215148381889,0.0063668127673571
[*]OCCCC([*])CCN1CCCC(CN)C1,Ether,NCC1CCCN(CCC2CCCO2)C1,10.77818617663975,269.4492762237787,1.8616197293996808,16.5310424014926,580.6758588150144,0.2988004496514052,0.0063668124132324
[*]=CCCCCC(=[*])CCNc1cc(C(=O)N(CC)C2CCS(=O)(=O)C2)ncn1,Cycloalkene,CCN(C1CCS(=O)(=O)C1)C(=O)c1cc(NCCC2=CCCCC2)ncn1,13.968475527184582,366.00504744052887,1.3387660986185073,14.147679339349272,594.573262488842,0.2824022994992882,0.0063668117105623
[*]CCN(CC(C)CCC)C(CNCC)CS[*],Thioether,CCCC(C)CN1CCSCC1CNCC,10.773065800396974,246.5750870257616,1.891633170843124,16.798999617248775,557.4131261587144,0.3208669394209236,0.0063668052224463
[*]CCCC(CO[*])C(NC(=O)c1ccc(C)[nH]c1=O)C(=O)O,Ether,Cc1ccc(C(=O)NC(C2CCCOC2)C(O)=O)c(=O)[nH]1,9.782195660312208,369.60580813884735,1.1489052757620812,15.040613886713984,565.8441306129098,0.2852272309806943,0.0063668027028098
[*]CCCC(CCC=CC(C)C)C(=O)C=C(S[*])c1ccccc1,Thiocane,CC(C)C=CCCC1CCCSC(c2ccccc2)=CC1=O,-0.6282029584716187,282.92184284329414,1.501213633418083,15.681747915595771,566.6942216008902,0.2908046475768834,0.0063667639988925
[*]CCN(CC(C)S([*])(=O)=O)S(=O)(=O)N(CC)CC1CC1,Thioether,CCN(CC1CC1)S(=O)(=O)N1CCS(=O)(=O)C(C)C1,-45.10347746337032,321.2198654413223,1.3270567080378532,13.826112212240698,566.8653702735901,0.3175394429346919,0.0063667499946755
[*]SCCCCC([*])OCCN1CCC(NS(=O)(=O)NC)CC1,Thioether,CNS(=O)(=O)NC1CCN(CCOC2CCCCS2)CC1,14.777887683817124,283.94539853930473,1.5920682621002196,14.930546386539936,534.3791438251734,0.320077807463631,0.0063667411344315
