,PCE,Jsc,Voc,FF,smiles_donor,smiles_acceptor,smiles_canonical,Inverted?,Solvent,DIO?,Processing_Technique,TA?,SVA?,TA,SVA,thickness_nm,blend_ratio,Molecular_Weight,DOI
95,9.1,16.1,0.82,0.700,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,FALSE,"chlorobenzene (CB) + 1,3-propanedithiol (PDT)",FALSE,spin coating,FALSE,FALSE,,,95,0.6666666666666666,,10.1002/adfm.201800627
96,8.8,15.7,0.82,0.691,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,FALSE,"chlorobenzene (CB) + 1,3-propanedithiol (PDT)",FALSE,spin coating,FALSE,FALSE,,,100,0.6666666666666666,,10.1002/adfm.201800627
97,11.4,23.5,0.739,0.654,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3c(sc4cc(/C=C5\C(=O)c6cc(F)ccc6C5=C(C#N)C#N)sc34)-c3sc4c5c(sc4c32)-c2sc3cc(/C=C4\C(=O)c6cc(F)ccc6C4=C(C#N)C#N)sc3c2C5(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1.CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3c(sc4cc(/C=C5\C(=O)c6cc(F)ccc6C5=C(C#N)C#N)sc34)-c3sc4c5c(sc4c32)-c2sc3cc(/C=C4\C(=O)c6cc(F)ccc6C4=C(C#N)C#N)sc3c2C5(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,FALSE,chloroform,FALSE,spin coating,FALSE,FALSE,,,,0.8333333333333334,,10.1002/adma.201705969
98,11.6,23.5,0.74,0.6679999999999999,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3c(sc4cc(/C=C5\C(=O)c6cc(F)ccc6C5=C(C#N)C#N)sc34)-c3sc4c5c(sc4c32)-c2sc3cc(/C=C4\C(=O)c6cc(F)ccc6C4=C(C#N)C#N)sc3c2C5(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1.CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3c(sc4cc(/C=C5\C(=O)c6cc(F)ccc6C5=C(C#N)C#N)sc34)-c3sc4c5c(sc4c32)-c2sc3cc(/C=C4\C(=O)c6cc(F)ccc6C4=C(C#N)C#N)sc3c2C5(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,FALSE,chloroform,FALSE,spin coating,FALSE,FALSE,,,80,0.6666666666666666,,10.1002/adma.201705969
99,11.4,23.1,0.737,0.6709999999999999,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3c(sc4cc(/C=C5\C(=O)c6cc(F)ccc6C5=C(C#N)C#N)sc34)-c3sc4c5c(sc4c32)-c2sc3cc(/C=C4\C(=O)c6cc(F)ccc6C4=C(C#N)C#N)sc3c2C5(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1.CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3c(sc4cc(/C=C5\C(=O)c6cc(F)ccc6C5=C(C#N)C#N)sc34)-c3sc4c5c(sc4c32)-c2sc3cc(/C=C4\C(=O)c6cc(F)ccc6C4=C(C#N)C#N)sc3c2C5(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,FALSE,chloroform,FALSE,spin coating,FALSE,FALSE,,,,0.5555555555555556,,10.1002/adma.201705969
100,7.97,17.2,0.756,0.613,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cc(F)ccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cc(F)ccc5C4=C(C#N)C#N)sc23)cc1,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1.CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cc(F)ccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cc(F)ccc5C4=C(C#N)C#N)sc23)cc1,FALSE,chloroform,FALSE,spin coating,FALSE,FALSE,,,,0.8333333333333334,,10.1002/adma.201705969
101,7.98,17,0.758,0.619,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cc(F)ccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cc(F)ccc5C4=C(C#N)C#N)sc23)cc1,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1.CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cc(F)ccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cc(F)ccc5C4=C(C#N)C#N)sc23)cc1,FALSE,chloroform,FALSE,spin coating,FALSE,FALSE,,,,0.6666666666666666,,10.1002/adma.201705969
102,7.63,16.5,0.756,0.612,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cc(F)ccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cc(F)ccc5C4=C(C#N)C#N)sc23)cc1,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1.CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cc(F)ccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cc(F)ccc5C4=C(C#N)C#N)sc23)cc1,FALSE,chloroform,FALSE,spin coating,FALSE,FALSE,,,,0.5555555555555556,,10.1002/adma.201705969
103,10.8,21.7,0.738,0.674,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3c(sc4cc(/C=C5\C(=O)c6cc(F)ccc6C5=C(C#N)C#N)sc34)-c3sc4c5c(sc4c32)-c2sc3cc(/C=C4\C(=O)c6cc(F)ccc6C4=C(C#N)C#N)sc3c2C5(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1.CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3c(sc4cc(/C=C5\C(=O)c6cc(F)ccc6C5=C(C#N)C#N)sc34)-c3sc4c5c(sc4c32)-c2sc3cc(/C=C4\C(=O)c6cc(F)ccc6C4=C(C#N)C#N)sc3c2C5(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,FALSE,chloroform,FALSE,spin coating,FALSE,FALSE,,,50,0.6666666666666666,,10.1002/adma.201705969
104,11.6,23.5,0.737,0.6709999999999999,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3c(sc4cc(/C=C5\C(=O)c6cc(F)ccc6C5=C(C#N)C#N)sc34)-c3sc4c5c(sc4c32)-c2sc3cc(/C=C4\C(=O)c6cc(F)ccc6C4=C(C#N)C#N)sc3c2C5(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1.CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3c(sc4cc(/C=C5\C(=O)c6cc(F)ccc6C5=C(C#N)C#N)sc34)-c3sc4c5c(sc4c32)-c2sc3cc(/C=C4\C(=O)c6cc(F)ccc6C4=C(C#N)C#N)sc3c2C5(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,FALSE,chloroform,FALSE,spin coating,FALSE,FALSE,,,65,0.6666666666666666,,10.1002/adma.201705969
105,11.7,24,0.739,0.6579999999999999,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3c(sc4cc(/C=C5\C(=O)c6cc(F)ccc6C5=C(C#N)C#N)sc34)-c3sc4c5c(sc4c32)-c2sc3cc(/C=C4\C(=O)c6cc(F)ccc6C4=C(C#N)C#N)sc3c2C5(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1.CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3c(sc4cc(/C=C5\C(=O)c6cc(F)ccc6C5=C(C#N)C#N)sc34)-c3sc4c5c(sc4c32)-c2sc3cc(/C=C4\C(=O)c6cc(F)ccc6C4=C(C#N)C#N)sc3c2C5(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,FALSE,chloroform,FALSE,spin coating,FALSE,FALSE,,,90,0.6666666666666666,,10.1002/adma.201705969
106,11.1,24,0.74,0.627,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3c(sc4cc(/C=C5\C(=O)c6cc(F)ccc6C5=C(C#N)C#N)sc34)-c3sc4c5c(sc4c32)-c2sc3cc(/C=C4\C(=O)c6cc(F)ccc6C4=C(C#N)C#N)sc3c2C5(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1.CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3c(sc4cc(/C=C5\C(=O)c6cc(F)ccc6C5=C(C#N)C#N)sc34)-c3sc4c5c(sc4c32)-c2sc3cc(/C=C4\C(=O)c6cc(F)ccc6C4=C(C#N)C#N)sc3c2C5(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,FALSE,chloroform,FALSE,spin coating,FALSE,FALSE,,,100,0.6666666666666666,,10.1002/adma.201705969
107,10.8,24.1,0.735,0.611,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3c(sc4cc(/C=C5\C(=O)c6cc(F)ccc6C5=C(C#N)C#N)sc34)-c3sc4c5c(sc4c32)-c2sc3cc(/C=C4\C(=O)c6cc(F)ccc6C4=C(C#N)C#N)sc3c2C5(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1.CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3c(sc4cc(/C=C5\C(=O)c6cc(F)ccc6C5=C(C#N)C#N)sc34)-c3sc4c5c(sc4c32)-c2sc3cc(/C=C4\C(=O)c6cc(F)ccc6C4=C(C#N)C#N)sc3c2C5(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,FALSE,chloroform,FALSE,spin coating,FALSE,FALSE,,,130,0.6666666666666666,,10.1002/adma.201705969
108,10.5,24.3,0.735,0.5920000000000001,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3c(sc4cc(/C=C5\C(=O)c6cc(F)ccc6C5=C(C#N)C#N)sc34)-c3sc4c5c(sc4c32)-c2sc3cc(/C=C4\C(=O)c6cc(F)ccc6C4=C(C#N)C#N)sc3c2C5(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1.CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3c(sc4cc(/C=C5\C(=O)c6cc(F)ccc6C5=C(C#N)C#N)sc34)-c3sc4c5c(sc4c32)-c2sc3cc(/C=C4\C(=O)c6cc(F)ccc6C4=C(C#N)C#N)sc3c2C5(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,FALSE,chloroform,FALSE,spin coating,FALSE,FALSE,,,160,0.6666666666666666,,10.1002/adma.201705969
109,10.3,24.5,0.733,0.574,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3c(sc4cc(/C=C5\C(=O)c6cc(F)ccc6C5=C(C#N)C#N)sc34)-c3sc4c5c(sc4c32)-c2sc3cc(/C=C4\C(=O)c6cc(F)ccc6C4=C(C#N)C#N)sc3c2C5(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1.CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3c(sc4cc(/C=C5\C(=O)c6cc(F)ccc6C5=C(C#N)C#N)sc34)-c3sc4c5c(sc4c32)-c2sc3cc(/C=C4\C(=O)c6cc(F)ccc6C4=C(C#N)C#N)sc3c2C5(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,FALSE,chloroform,FALSE,spin coating,FALSE,FALSE,,,200,0.6666666666666666,,10.1002/adma.201705969
110,9.43,24.5,0.736,0.524,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3c(sc4cc(/C=C5\C(=O)c6cc(F)ccc6C5=C(C#N)C#N)sc34)-c3sc4c5c(sc4c32)-c2sc3cc(/C=C4\C(=O)c6cc(F)ccc6C4=C(C#N)C#N)sc3c2C5(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1.CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3c(sc4cc(/C=C5\C(=O)c6cc(F)ccc6C5=C(C#N)C#N)sc34)-c3sc4c5c(sc4c32)-c2sc3cc(/C=C4\C(=O)c6cc(F)ccc6C4=C(C#N)C#N)sc3c2C5(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,FALSE,chloroform,FALSE,spin coating,FALSE,FALSE,,,250,0.6666666666666666,,10.1002/adma.201705969
111,10,19.8,0.739,0.688,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3c(sc4cc(/C=C5\C(=O)c6cc(F)ccc6C5=C(C#N)C#N)sc34)-c3sc4c5c(sc4c32)-c2sc3cc(/C=C4\C(=O)c6cc(F)ccc6C4=C(C#N)C#N)sc3c2C5(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1.CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3c(sc4cc(/C=C5\C(=O)c6cc(F)ccc6C5=C(C#N)C#N)sc34)-c3sc4c5c(sc4c32)-c2sc3cc(/C=C4\C(=O)c6cc(F)ccc6C4=C(C#N)C#N)sc3c2C5(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,FALSE,chloroform,FALSE,spin coating,FALSE,FALSE,,,,0.6666666666666666,,10.1002/adma.201705969
112,10.3,20.88,0.791,0.633,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5c6c(sc5c32)-c2sc(/C=C3\C(=O)c5cc(F)c(F)cc5C3=C(C#N)C#N)cc2C6(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3c4c(sc23)-c2sc(/C=C3\C(=O)c5cc(F)c(F)cc5C3=C(C#N)C#N)cc2C4(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1.CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5c6c(sc5c32)-c2sc(/C=C3\C(=O)c5cc(F)c(F)cc5C3=C(C#N)C#N)cc2C6(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3c4c(sc23)-c2sc(/C=C3\C(=O)c5cc(F)c(F)cc5C3=C(C#N)C#N)cc2C4(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,FALSE,dichlorobenzene (DCB),FALSE,spin coating,FALSE,FALSE,,,100,0.8333333333333334,,10.1021/acs.chemmater.7b04251
113,11,21.51,0.792,0.647,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5c6c(sc5c32)-c2sc(/C=C3\C(=O)c5cc(F)c(F)cc5C3=C(C#N)C#N)cc2C6(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3c4c(sc23)-c2sc(/C=C3\C(=O)c5cc(F)c(F)cc5C3=C(C#N)C#N)cc2C4(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1.CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5c6c(sc5c32)-c2sc(/C=C3\C(=O)c5cc(F)c(F)cc5C3=C(C#N)C#N)cc2C6(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3c4c(sc23)-c2sc(/C=C3\C(=O)c5cc(F)c(F)cc5C3=C(C#N)C#N)cc2C4(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,FALSE,dichlorobenzene (DCB),FALSE,spin coating,FALSE,FALSE,,,100,0.6666666666666666,,10.1021/acs.chemmater.7b04251
114,10.7,20.74,0.794,0.631,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5c6c(sc5c32)-c2sc(/C=C3\C(=O)c5cc(F)c(F)cc5C3=C(C#N)C#N)cc2C6(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3c4c(sc23)-c2sc(/C=C3\C(=O)c5cc(F)c(F)cc5C3=C(C#N)C#N)cc2C4(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1.CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5c6c(sc5c32)-c2sc(/C=C3\C(=O)c5cc(F)c(F)cc5C3=C(C#N)C#N)cc2C6(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3c4c(sc23)-c2sc(/C=C3\C(=O)c5cc(F)c(F)cc5C3=C(C#N)C#N)cc2C4(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,FALSE,dichlorobenzene (DCB),FALSE,spin coating,FALSE,FALSE,,,100,0.5555555555555556,,10.1021/acs.chemmater.7b04251
