Index,Polymer Canonical SMILES,Solvent Canonical SMILES,Temperature,Weight Fraction of Solvent,Experimental Selector,Simulated Selector,Target Diffusivity Value(log10)
847,[*]C(C)=C(C(C)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(C)=C([*])[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCCC,300,0.046918606,1,0,-7.838632
848,[*]C(C)=C(C(C)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(C)=C([*])[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCCC,300,0.048193645,1,0,-7.5816987
849,[*]C(C)=C(C(C)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(C)=C([*])[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCCC,300,0.051467186,1,0,-7.4056075
850,[*]C(C)=C(C(C)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(C)=C([*])[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCCC,300,0.057795884,1,0,-7.192465
851,[*]C(C)=C(C(C)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(C)=C([*])[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCCC,300,0.063333825,1,0,-6.928118
852,[*]C(C)=C(C(C)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(C)=C([*])[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCCC,300,0.069977819,1,0,-6.7695511
853,[*]C(C)=C(C(C)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(C)=C([*])[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCCC,300,0.076254662,1,0,-6.6478175
854,[*]C(C)=C(C(C)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(C)=C([*])[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCCC,300,0.087330968,1,0,-6.6798537
855,[*]C(C)=C([*])[Si](C)(C)C,CC(C)=O,313,0.147282598,1,0,-6.7746907
856,[*]C(C)=C([*])[Si](C)(C)C,CC(C)=O,313,0.202248695,1,0,-6.7033348
857,[*]C(C)=C([*])[Si](C)(C)C,CC(C)=O,313,0.280459474,1,0,-6.7447275
858,[*]C(C)=C([*])[Si](C)(C)C,CC(C)=O,313,0.350140181,1,0,-6.8068754
859,[*]C(C)=C([*])[Si](C)(C)C,CC(C)=O,313,0.448874602,1,0,-7.0231917
860,[*]C(C)=C([*])[Si](C)(C)C,CC(C)=O,313,0.515641483,1,0,-7.2418454
861,[*]C(C)=C([*])[Si](C)(C)C,CCCCC,308,0.05940097,1,0,-7.8860566
862,[*]C(C)=C([*])[Si](C)(C)C,CCCCC,300,0.059890558,1,0,-7.192465
863,[*]C(C)=C([*])[Si](C)(C)C,CCCCC,300,0.059927875,1,0,-6.0273344
864,[*]C(C)=C([*])[Si](C)(C)C,CCCCC,300,0.059994764,1,0,-6.1001795
865,[*]C(C)=C([*])[Si](C)(C)C,CCCCC,300,0.060080826,1,0,-7.0555173
866,[*]C(C)=C([*])[Si](C)(C)C,CCCCC,300,0.060379723,1,0,-6.2418454
867,[*]C(C)=C([*])[Si](C)(C)C,CCCCC,300,0.060425047,1,0,-6.9788107
868,[*]C(C)=C([*])[Si](C)(C)C,CCCCC,300,0.060900261,1,0,-6.9706162
869,[*]C(C)=C([*])[Si](C)(C)C,CCCCC,300,0.06101441,1,0,-6.2975695
870,[*]C(C)=C([*])[Si](C)(C)C,CCCCC,300,0.061142526,1,0,-6.4989407
871,[*]C(C)=C([*])[Si](C)(C)C,CCCCC,300,0.061619646,1,0,-6.3242217
872,[*]C(C)=C([*])[Si](C)(C)C,CCCCC,300,0.061662185,1,0,-6.9665762
873,[*]C(C)=C([*])[Si](C)(C)C,CCCCC,300,0.06228018,1,0,-6.7772835
874,[*]C(C)=C([*])[Si](C)(C)C,CCCCC,300,0.062338715,1,0,-6.3062731
875,[*]C(C)=C([*])[Si](C)(C)C,CCCCC,300,0.06239018,1,0,-6.377786
876,[*]C(C)=C([*])[Si](C)(C)C,CCCCC,300,0.062492549,1,0,-6.954677
877,[*]C(C)=C([*])[Si](C)(C)C,CCCCC,300,0.063275058,1,0,-6.3615107
878,[*]C(C)=C([*])[Si](C)(C)C,CCCCC,300,0.063497733,1,0,-6.9586073
879,[*]C(C)=C([*])[Si](C)(C)C,CCCCC,300,0.064323846,1,0,-6.3968556
880,[*]C(C)=C([*])[Si](C)(C)C,CCCCC,300,0.064789064,1,0,-6.3585259
881,[*]C(C)=C([*])[Si](C)(C)C,CCCCC,300,0.064897802,1,0,-6.935542
882,[*]C(C)=C([*])[Si](C)(C)C,CCCCC,300,0.065404459,1,0,-6.3882767
883,[*]C(C)=C([*])[Si](C)(C)C,CCCCC,300,0.066493911,1,0,-6.924453
884,[*]C(C)=C([*])[Si](C)(C)C,CCCCC,300,0.066539857,1,0,-6.3819519
885,[*]C(C)=C([*])[Si](C)(C)C,CCCCC,300,0.067156095,1,0,-6.3448616
886,[*]C(C)=C([*])[Si](C)(C)C,CCCCC,300,0.068536203,1,0,-6.950782
887,[*]C(C)=C([*])[Si](C)(C)C,CCCCC,300,0.071021785,1,0,-6.3316141
888,[*]C(C)=C([*])[Si](C)(C)C,CCCCC,300,0.07130928,1,0,-6.9956786
889,[*]C(C)=C([*])[Si](C)(C)C,CCCCC,300,0.074041597,1,0,-6.3316141
890,[*]C(C)=C([*])[Si](C)(C)C,CCCCC,300,0.07516453,1,0,-7.0721166
891,[*]C(C)=C([*])[Si](C)(C)C,CCCCC,300,0.079080228,1,0,-6.377786
892,[*]C(C)=C([*])[Si](C)(C)C,CCCCC,300,0.080796305,1,0,-7.0942041
893,[*]C(C)=C([*])[Si](C)(C)C,CCCCC,300,0.086073006,1,0,-6.3840499
894,[*]C(C)=C([*])[Si](C)(C)C,CCCCC,300,0.094809695,1,0,-6.4100504
895,[*]C(C)=C([*])[Si](C)(C)C,CCCCCC,300,0.066724733,1,0,-7.2313619
896,[*]C(C)=C([*])[Si](C)(C)C,CCCCCC,300,0.067044982,1,0,-7.0419142
897,[*]C(C)=C([*])[Si](C)(C)C,CCCCCC,300,0.06735502,1,0,-7.0101054
898,[*]C(C)=C([*])[Si](C)(C)C,CCCCCC,300,0.067410993,1,0,-6.6615435
899,[*]C(C)=C([*])[Si](C)(C)C,CCCCCC,300,0.067702704,1,0,-7.0008695
900,[*]C(C)=C([*])[Si](C)(C)C,CCCCCC,300,0.068113865,1,0,-6.9913998
901,[*]C(C)=C([*])[Si](C)(C)C,CCCCCC,300,0.068604133,1,0,-6.653647
902,[*]C(C)=C([*])[Si](C)(C)C,CCCCCC,300,0.06867721,1,0,-6.9788107
903,[*]C(C)=C([*])[Si](C)(C)C,CCCCCC,300,0.069331257,1,0,-6.9829667
904,[*]C(C)=C([*])[Si](C)(C)C,CCCCCC,300,0.069460072,1,0,-6.5016894
905,[*]C(C)=C([*])[Si](C)(C)C,CCCCCC,300,0.070043224,1,0,-6.9913998
906,[*]C(C)=C([*])[Si](C)(C)C,CCCCCC,300,0.070952679,1,0,-7.0008695
907,[*]C(C)=C([*])[Si](C)(C)C,CCCCCC,300,0.072116011,1,0,-7.0043648
908,[*]C(C)=C([*])[Si](C)(C)C,CCCCCC,300,0.072913859,1,0,-6.4534573
909,[*]C(C)=C([*])[Si](C)(C)C,CCCCCC,300,0.073456831,1,0,-7.0177288
910,[*]C(C)=C([*])[Si](C)(C)C,CCCCCC,300,0.074850205,1,0,-7.0177288
911,[*]C(C)=C([*])[Si](C)(C)C,CCCCCC,300,0.07659629,1,0,-7.0241089
912,[*]C(C)=C([*])[Si](C)(C)C,CCCCCC,300,0.07819565,1,0,-6.4584208
913,[*]C(C)=C([*])[Si](C)(C)C,CCCCCC,300,0.078382458,1,0,-7.0501223
914,[*]C(C)=C([*])[Si](C)(C)C,CCCCCC,300,0.084421172,1,0,-6.4282912
915,[*]C(C)=C([*])[Si](C)(C)C,CCCCCC,300,0.091009972,1,0,-6.5142786
916,[*]C(C)=C([*])[Si](C)(C)C,CCCCCC,300,0.099752699,1,0,-6.5016894
917,[*]C(C)=C([*])[Si](C)(C)C,CCCCCC,300,0.11177414,1,0,-6.5512937
918,[*]C(C)=C([*])[Si](C)(C)C,CCCCCCC,308,0.070930986,1,0,-8.0168249
919,[*]C(C)=C([*])[Si](C)(C)C,CCCCCCCCC,308,0.073548447,1,0,-8.0814455
920,[*]C(C)=C([*])[Si](C)(C)C,CCO,300,0.035344788,1,0,-6.193142
921,[*]C(C)=C([*])[Si](C)(C)C,CCO,300,0.036883575,1,0,-6.3178549
922,[*]C(C)=C([*])[Si](C)(C)C,CCO,300,0.038084135,1,0,-6.4989407
923,[*]C(C)=C([*])[Si](C)(C)C,CCO,300,0.039231238,1,0,-6.634512
924,[*]C(C)=C([*])[Si](C)(C)C,CCO,300,0.04048248,1,0,-6.6861328
925,[*]C(C)=C([*])[Si](C)(C)C,CCO,300,0.041449224,1,0,-6.7619539
926,[*]C(C)=C([*])[Si](C)(C)C,CCO,300,0.041601308,1,0,-6.950782
927,[*]C(C)=C([*])[Si](C)(C)C,CCO,300,0.042483327,1,0,-6.853872
928,[*]C(C)=C([*])[Si](C)(C)C,CCO,300,0.043544139,1,0,-6.8827287
929,[*]C(C)=C([*])[Si](C)(C)C,CCO,300,0.044538415,1,0,-6.9065783
930,[*]C(C)=C([*])[Si](C)(C)C,CCO,300,0.044872165,1,0,-7.0835461
931,[*]C(C)=C([*])[Si](C)(C)C,CCO,300,0.045331748,1,0,-6.9956786
932,[*]C(C)=C([*])[Si](C)(C)C,CCO,300,0.046106291,1,0,-6.9788107
933,[*]C(C)=C([*])[Si](C)(C)C,CCO,300,0.046803639,1,0,-6.9913998
934,[*]C(C)=C([*])[Si](C)(C)C,CCO,300,0.04736621,1,0,-6.9586073
935,[*]C(C)=C([*])[Si](C)(C)C,CCO,300,0.047672403,1,0,-7.1911141
936,[*]C(C)=C([*])[Si](C)(C)C,CCO,300,0.048003056,1,0,-6.9871628
937,[*]C(C)=C([*])[Si](C)(C)C,CCO,300,0.04854927,1,0,-6.9706162
938,[*]C(C)=C([*])[Si](C)(C)C,CCO,300,0.049075006,1,0,-7.0118872
939,[*]C(C)=C([*])[Si](C)(C)C,CCO,300,0.049544717,1,0,-6.9625735
940,[*]C(C)=C([*])[Si](C)(C)C,CCO,300,0.049986884,1,0,-6.9393022
941,[*]C(C)=C([*])[Si](C)(C)C,CCO,300,0.050144199,1,0,-7.2636035
942,[*]C(C)=C([*])[Si](C)(C)C,CCO,300,0.050437618,1,0,-6.8569852
943,[*]C(C)=C([*])[Si](C)(C)C,CCO,300,0.050817659,1,0,-6.8601209
944,[*]C(C)=C([*])[Si](C)(C)C,CCO,300,0.051207655,1,0,-6.853872
945,[*]C(C)=C([*])[Si](C)(C)C,CCO,300,0.051547411,1,0,-6.7619539
946,[*]C(C)=C([*])[Si](C)(C)C,CCO,300,0.052065134,1,0,-7.316953
947,[*]C(C)=C([*])[Si](C)(C)C,CCO,300,0.053853248,1,0,-7.3788237
948,[*]C(C)=C([*])[Si](C)(C)C,CCO,300,0.055998592,1,0,-7.4412914
949,[*]C(C)=C([*])[Si](C)(C)C,CCO,300,0.058165903,1,0,-7.4596705
950,[*]C(C)=C([*])[Si](C)(C)C,CCO,300,0.060272242,1,0,-7.419075
951,[*]C(C)=C([*])[Si](C)(C)C,CCO,300,0.062303037,1,0,-7.4473318
952,[*]C(C)=C([*])[Si](C)(C)C,CCO,300,0.064082032,1,0,-7.4353339
953,[*]C(C)=C([*])[Si](C)(C)C,CCO,300,0.065842095,1,0,-7.392545
954,[*]C(C)=C([*])[Si](C)(C)C,CCO,300,0.067655452,1,0,-7.3685562
955,[*]C(C)=C([*])[Si](C)(C)C,CCO,300,0.069213302,1,0,-7.3080349
956,[*]C(C)=C([*])[Si](C)(C)C,CCO,300,0.070570141,1,0,-7.2873503
957,[*]C(C)=C([*])[Si](C)(C)C,CCO,300,0.071701955,1,0,-7.2831623
958,[*]C(C)=C([*])[Si](C)(C)C,CCO,300,0.07284709,1,0,-7.30103
959,[*]C(C)=C([*])[Si](C)(C)C,CCO,300,0.073977159,1,0,-7.3142583
960,[*]C(C)=C([*])[Si](C)(C)C,CCO,300,0.07509777,1,0,-7.3196645
961,[*]C(C)=C([*])[Si](C)(C)C,CCO,298,0.669247583,1,0,-5.2343314
962,[*]C(C)=C([*])[Si](C)(C)C,CCc1ccccc1,308,0.085532094,1,0,-6.025028
963,[*]C(C)=C([*])[Si](C)(C)C,CCc1ccccc1,308,0.088718626,1,0,-6.186419
964,[*]C(C)=C([*])[Si](C)(C)C,CCc1ccccc1,308,0.095398965,1,0,-6.0501223
965,[*]C(C)=C([*])[Si](C)(C)C,CCc1ccccc1,308,0.10619244,1,0,-6.3080349
966,[*]C(C)=C([*])[Si](C)(C)C,CCc1ccccc1,308,0.119990184,1,0,-6.2433639
967,[*]C(C)=C([*])[Si](C)(C)C,CCc1ccccc1,308,0.147381608,1,0,-6.3419886
968,[*]C(C)=C([*])[Si](C)(C)C,CCc1ccccc1,308,0.183111442,1,0,-6.3419886
969,[*]C(C)=C([*])[Si](C)(C)C,CCc1ccccc1,308,0.233284322,1,0,-6.335358
970,[*]C(C)=C([*])[Si](C)(C)C,CCc1ccccc1,308,0.318322059,1,0,-6.6108339
971,[*]C(C)=C([*])[Si](C)(C)C,CCc1ccccc1,308,0.363764545,1,0,-6.7121983
972,[*]C(C)=C([*])[Si](C)(C)C,CCc1ccccc1,308,0.405829117,1,0,-6.8416375
973,[*]C(C)=C([*])[Si](C)(C)C,CO,303,0.031869615,1,0,-6.6289321
974,[*]C(C)=C([*])[Si](C)(C)C,CO,303,0.0328416,1,0,-6.8507809
975,[*]C(C)=C([*])[Si](C)(C)C,CO,303,0.036030161,1,0,-7.0287242
976,[*]C(C)=C([*])[Si](C)(C)C,CO,303,0.038773615,1,0,-7.0177288
977,[*]C(C)=C([*])[Si](C)(C)C,CO,303,0.044914637,1,0,-7.0287242
978,[*]C(C)=C([*])[Si](C)(C)C,CO,300,0.045279128,1,0,-6.954677
979,[*]C(C)=C([*])[Si](C)(C)C,CO,303,0.049409141,1,0,-6.9746941
980,[*]C(C)=C([*])[Si](C)(C)C,CO,313,0.054033062,1,0,-6.9829667
981,[*]C(C)=C([*])[Si](C)(C)C,CO,300,0.056189036,1,0,-7.0824945
982,[*]C(C)=C([*])[Si](C)(C)C,CO,313,0.056980338,1,0,-7.0381045
983,[*]C(C)=C([*])[Si](C)(C)C,CO,303,0.056986263,1,0,-6.9065783
984,[*]C(C)=C([*])[Si](C)(C)C,CO,303,0.060362145,1,0,-6.838632
985,[*]C(C)=C([*])[Si](C)(C)C,CO,300,0.065935905,1,0,-7.2276783
986,[*]C(C)=C([*])[Si](C)(C)C,CO,303,0.067825209,1,0,-6.7670039
987,[*]C(C)=C([*])[Si](C)(C)C,CO,303,0.071930605,1,0,-6.7258422
988,[*]C(C)=C([*])[Si](C)(C)C,CO,300,0.07474869,1,0,-7.3882767
989,[*]C(C)=C([*])[Si](C)(C)C,CO,303,0.080797817,1,0,-6.7772835
990,[*]C(C)=C([*])[Si](C)(C)C,CO,300,0.082759904,1,0,-7.4814861
991,[*]C(C)=C([*])[Si](C)(C)C,CO,303,0.084038412,1,0,-6.7619539
992,[*]C(C)=C([*])[Si](C)(C)C,CO,300,0.089696199,1,0,-7.5767541
993,[*]C(C)=C([*])[Si](C)(C)C,CO,300,0.095786878,1,0,-7.6307841
994,[*]C(C)=C([*])[Si](C)(C)C,CO,300,0.101693746,1,0,-7.6252517
995,[*]C(C)=C([*])[Si](C)(C)C,CO,303,0.105131981,1,0,-6.8569852
996,[*]C(C)=C([*])[Si](C)(C)C,CO,300,0.10635551,1,0,-7.5767541
997,[*]C(C)=C([*])[Si](C)(C)C,CO,300,0.109425979,1,0,-7.5044557
998,[*]C(C)=C([*])[Si](C)(C)C,CO,303,0.110066323,1,0,-6.8268137
999,[*]C(C)=C([*])[Si](C)(C)C,CO,300,0.111948141,1,0,-7.4213608
1000,[*]C(C)=C([*])[Si](C)(C)C,CO,300,0.114030793,1,0,-7.3615107
1001,[*]C(C)=C([*])[Si](C)(C)C,CO,300,0.115900478,1,0,-7.3381873
1002,[*]C(C)=C([*])[Si](C)(C)C,CO,313,0.117835367,1,0,-7.3893398
1003,[*]C(C)=C([*])[Si](C)(C)C,CO,300,0.117865578,1,0,-7.4045038
1004,[*]C(C)=C([*])[Si](C)(C)C,CO,313,0.12818532,1,0,-7.4034029
1005,[*]C(C)=C([*])[Si](C)(C)C,CO,313,0.15100384,1,0,-7.3496925
1006,[*]C(C)=C([*])[Si](C)(C)C,CO,303,0.151401867,1,0,-6.9625735
1007,[*]C(C)=C([*])[Si](C)(C)C,CO,303,0.163193165,1,0,-6.928118
1008,[*]C(C)=C([*])[Si](C)(C)C,CO,313,0.164158226,1,0,-7.335358
1009,[*]C(C)=C([*])[Si](C)(C)C,CO,313,0.200534923,1,0,-7.1655793
1010,[*]C(C)=C([*])[Si](C)(C)C,CO,313,0.214836714,1,0,-7.1643094
1011,[*]C(C)=C([*])[Si](C)(C)C,CO,313,0.216755946,1,0,-7.2549252
1012,[*]C(C)=C([*])[Si](C)(C)C,CO,313,0.290717446,1,0,-7.1870866
1013,[*]C(C)=C([*])[Si](C)(C)C,CO,313,0.306832916,1,0,-7.2062096
1014,[*]C(C)=C([*])[Si](C)(C)C,CO,313,0.370502277,1,0,-7.1870866
1015,[*]C(C)=C([*])[Si](C)(C)C,CO,313,0.392005833,1,0,-7.2284125
1016,[*]C(C)=C([*])[Si](C)(C)C,CO,313,0.55138042,1,0,-7.3595186
1017,[*]C(C)=C([*])[Si](C)(C)C,CO,313,0.614758903,1,0,-7.3809067
1018,[*]C(C)=C([*])[Si](C)(C)C,CO,313,0.640392457,1,0,-7.493495
1019,[*]C(C)=C([*])[Si](C)(C)C,COC(=O)OC,313,0.14257141,1,0,-6.7033348
1020,[*]C(C)=C([*])[Si](C)(C)C,COC(=O)OC,313,0.190400016,1,0,-6.7351822
1021,[*]C(C)=C([*])[Si](C)(C)C,COC(=O)OC,313,0.199392004,1,0,-6.7189666
1022,[*]C(C)=C([*])[Si](C)(C)C,COC(=O)OC,313,0.237659415,1,0,-6.6777807
1023,[*]C(C)=C([*])[Si](C)(C)C,COC(=O)OC,313,0.23890002,1,0,-6.7166988
1024,[*]C(C)=C([*])[Si](C)(C)C,COC(=O)OC,313,0.269440024,1,0,-6.7099654
1025,[*]C(C)=C([*])[Si](C)(C)C,COC(=O)OC,313,0.280199001,1,0,-6.7721133
1026,[*]C(C)=C([*])[Si](C)(C)C,COC(=O)OC,313,0.30439847,1,0,-6.7986029
1027,[*]C(C)=C([*])[Si](C)(C)C,COC(=O)OC,313,0.312428117,1,0,-6.7798919
1028,[*]C(C)=C([*])[Si](C)(C)C,COC(=O)OC,313,0.317355103,1,0,-6.7986029
1029,[*]C(C)=C([*])[Si](C)(C)C,COC(=O)OC,313,0.318487235,1,0,-6.74958
1030,[*]C(C)=C([*])[Si](C)(C)C,COC(=O)OC,313,0.354801465,1,0,-6.853872
1031,[*]C(C)=C([*])[Si](C)(C)C,COC(=O)OC,313,0.357644711,1,0,-6.8153086
1032,[*]C(C)=C([*])[Si](C)(C)C,COC(=O)OC,313,0.384624958,1,0,-6.90309
1033,[*]C(C)=C([*])[Si](C)(C)C,COC(=O)OC,313,0.40606422,1,0,-7.0056828
1034,[*]C(C)=C([*])[Si](C)(C)C,COC(=O)OC,313,0.415320071,1,0,-6.9871628
1035,[*]C(C)=C([*])[Si](C)(C)C,COC(=O)OC,313,0.426236622,1,0,-7.0039263
1036,[*]C(C)=C([*])[Si](C)(C)C,COC(=O)OC,313,0.457333598,1,0,-7.109579
1037,[*]C(C)=C([*])[Si](C)(C)C,COC(=O)OC,313,0.462419645,1,0,-7.154902
1038,[*]C(C)=C([*])[Si](C)(C)C,COC(=O)OC,313,0.471288127,1,0,-7.1444808
1039,[*]C(C)=C([*])[Si](C)(C)C,COC(C)=O,313,0.129010454,1,0,-6.6635403
1040,[*]C(C)=C([*])[Si](C)(C)C,COC(C)=O,313,0.172491898,1,0,-6.6420652
1041,[*]C(C)=C([*])[Si](C)(C)C,COC(C)=O,313,0.227202651,1,0,-6.6216021
1042,[*]C(C)=C([*])[Si](C)(C)C,COC(C)=O,313,0.243917628,1,0,-6.6055483
1043,[*]C(C)=C([*])[Si](C)(C)C,COC(C)=O,313,0.277096224,1,0,-6.6326441
1044,[*]C(C)=C([*])[Si](C)(C)C,COC(C)=O,313,0.291938127,1,0,-6.6161846
1045,[*]C(C)=C([*])[Si](C)(C)C,COC(C)=O,313,0.320725464,1,0,-6.6946486
1046,[*]C(C)=C([*])[Si](C)(C)C,COC(C)=O,313,0.367966729,1,0,-6.7166988
1047,[*]C(C)=C([*])[Si](C)(C)C,COC(C)=O,313,0.409917883,1,0,-6.8416375
1048,[*]C(C)=C([*])[Si](C)(C)C,COC(C)=O,313,0.457963887,1,0,-7.0039263
1049,[*]C(C)=C([*])[Si](C)(C)C,COC(C)=O,313,0.485513318,1,0,-7.1487417
1050,[*]C(C)=C([*])[Si](C)(C)C,ClC(Cl)(Cl)Cl,308,0.000955916,1,0,-9.0017407
1051,[*]C(C)=C([*])[Si](C)(C)C,ClCCl,313,0.228932707,1,0,-9.954677
1052,[*]C(C)=C([*])[Si](C)(C)C,ClCCl,313,0.247286399,1,0,-9.8632794
1053,[*]C(C)=C([*])[Si](C)(C)C,ClCCl,313,0.282017204,1,0,-9.5800443
1054,[*]C(C)=C([*])[Si](C)(C)C,ClCCl,313,0.314160514,1,0,-9.5850267
1055,[*]C(C)=C([*])[Si](C)(C)C,ClCCl,313,0.322995372,1,0,-9.5114493
1056,[*]C(C)=C([*])[Si](C)(C)C,ClCCl,313,0.342801454,1,0,-9.3893398
1057,[*]C(C)=C([*])[Si](C)(C)C,ClCCl,313,0.387555882,1,0,-9.0030508
1058,[*]C(C)=C([*])[Si](C)(C)C,ClCCl,313,0.451288398,1,0,-8.5482136
1059,[*]C(C)=C([*])[Si](C)(C)C,ClCCl,313,0.490087039,1,0,-8.3893398
1060,[*]C(C)=C([*])[Si](C)(C)C,ClCCl,313,0.579978888,1,0,-8.08302
1061,[*]C(C)=C([*])[Si](C)(C)C,c1ccccc1,308,0.076437109,1,0,-8.8477117
1062,[*]C(C)=C([*])[Si](C)(C)C,c1ccccc1,308,0.088017069,1,0,-5.9956786
1063,[*]C(C)=C([*])[Si](C)(C)C,c1ccccc1,308,0.109153147,1,0,-6
1064,[*]C(C)=C([*])[Si](C)(C)C,c1ccccc1,308,0.151945009,1,0,-5.9172146
1065,[*]C(C)=C([*])[Si](C)(C)C,c1ccccc1,308,0.240917505,1,0,-5.853872
1066,[*]C(C)CC(F)(F)C([*])(F)F,Brc1ccccc1,298,0.437779368,1,0,-7.1674911
1067,[*]C(C)CC(F)(F)C([*])(F)F,CC(=O)OCC(C)C,298,0.462213999,1,0,-6.747147
1068,[*]C(C)CC(F)(F)C([*])(F)F,CC(=O)OCCC(C)C,298,0.475243593,1,0,-6.7011469
1069,[*]C(C)CC(F)(F)C([*])(F)F,CCCCCOC(C)=O,298,0.486647905,1,0,-7.0604807
1070,[*]C(C)CC(F)(F)C([*])(F)F,CCCCOC(C)=O,298,0.540048545,1,0,-6.6819367
1071,[*]C(C)CC(F)(F)C([*])(F)F,CCCOC(C)=O,298,0.590290461,1,0,-6.4989407
1072,[*]C(C)CC(F)(F)C([*])(F)F,CCOC(=O)CCC(=O)OCC,298,0.583318191,1,0,-7.9208188
1073,[*]C(C)CC(F)(F)C([*])(F)F,CCOC(=O)c1ccccc1,298,0.515209053,1,0,-7.7212464
1074,[*]C(C)CC(F)(F)C([*])(F)F,CCOC(C)=O,298,0.561088261,1,0,-6.6418773
1075,[*]C(C)CC(F)(F)C([*])(F)F,COC(=O)c1ccccc1,298,0.457235036,1,0,-7.60206
1076,[*]C(C)CC(F)(F)C([*])(F)F,COC(=O)c1ccccc1O,298,0.453749969,1,0,-7.853872
1077,[*]C(C)CC(F)(F)C([*])(F)F,COC(C)=O,298,0.476103634,1,0,-6.2175274
1078,[*]C(C)CC(F)(F)C([*])(F)F,COCCOCCOC,298,0.220918684,1,0,-7.1426675
1079,[*]C(C)CC(F)(F)C([*])(F)F,Clc1ccccc1,298,0.072742798,1,0,-6.6716204
1080,[*]C(C)CC(F)(F)C([*])(F)F,Clc1ccccc1Cl,298,0.04526296,1,0,-7.1487417
1081,[*]C(C)CC(F)(F)C([*])(F)F,O=[N+]([O-])c1ccccc1,298,0.32371555,1,0,-7.5686362
1082,[*]C(C)CC(F)(F)C([*])(F)F,c1ccccc1,298,0.173491522,1,0,-6.627088
1083,[*]C(F)(F)C(F)(F)C1(F)OC(C(F)(F)F)(C(F)(F)F)OC1(F)C1(F)OC(C(F)(F)F)(C(F)(F)F)OC1(F)C(F)(F)C(F)(F)C1(F)OC(C(F)(F)F)(C(F)(F)F)OC1([*])F,ClC(Cl)(Cl)Cl,298,0.072193931,1,0,-8.6575773
1084,[*]C(F)(F)C(F)(F)C1(F)OC(C(F)(F)F)(C(F)(F)F)OC1(F)C1(F)OC(C(F)(F)F)(C(F)(F)F)OC1(F)C(F)(F)C(F)(F)C1(F)OC(C(F)(F)F)(C(F)(F)F)OC1([*])F,ClC(Cl)Cl,298,0.077293478,1,0,-8.1023729
1085,[*]C(F)(F)C(F)(F)C1(F)OC(C(F)(F)F)(C(F)(F)F)OC1(F)C1(F)OC(C(F)(F)F)(C(F)(F)F)OC1(F)C(F)(F)C(F)(F)C1(F)OC(C(F)(F)F)(C(F)(F)F)OC1([*])F,ClCCl,298,0.044086462,1,0,-7.0670192
