,Index,Polymer Canonical SMILES,Solvent Canonical SMILES,Temperature,Weight Fraction of Solvent,Experimental Selector,Simulated Selector,Target Diffusivity Value(log10),source
2746,2746,[*]CC([*])c1ccccc1,Cc1ccccc1,388,0.0028,1,0,-8.9208188,ncomm(2023)
2747,2747,[*]CC([*])c1ccccc1,Cc1ccccc1,388,0.007900002,1,0,-8.8239087,ncomm(2023)
2748,2748,[*]CC([*])c1ccccc1,Cc1ccccc1,388,0.027300004,1,0,-8.2006595,npj(2025)
2749,2749,[*]CC([*])c1ccccc1,Cc1ccccc1,303,0.145399999,1,0,-8.552842,ncomm(2023)
2750,2750,[*]CC([*])c1ccccc1,Cc1ccccc1,338,0.212361844,1,0,-5.9839722,npj(2025)
2751,2751,[*]CC([*])c1ccccc1,Cc1ccccc1,338,0.286880957,1,0,-5.5549311,npj(2025)
2752,2752,[*]CC([*])c1ccccc1,Cc1ccccc1,338,0.342472919,1,0,-5.3465976,npj(2025)
2753,2753,[*]CC([*])c1ccccc1,Cc1ccccc1,338,0.400570512,1,0,-5.1823659,npj(2025)
2754,2754,[*]CC([*])c1ccccc1,Cc1ccccc1,338,0.424318937,1,0,-5.1223422,npj(2025)
2755,2755,[*]CC([*])c1ccccc1,Cc1ccccc1,338,0.557420247,1,0,-4.8441924,npj(2025)
2756,2756,[*]CC([*])c1ccccc1,Cc1ccccc1,338,0.632407443,1,0,-4.736577,npj(2025)
2757,2757,[*]CC([*])c1ccccc1,Cc1ccccc1,338,0.736228668,1,0,-4.6287798,npj(2025)
2758,2758,[*]CC([*])c1ccccc1,Cc1ccccc1,338,0.803252915,1,0,-4.5590296,npj(2025)
2759,2759,[*]CC([*])c1ccccc1,Cc1ccccc1,338,0.849232616,1,0,-4.5177735,npj(2025)
2760,2760,[*]CC([*])c1ccccc1,Cc1ccccc1,303,0.1582,0,1,-7.1148336,npj(2025)
2761,2761,[*]CC([*])c1ccccc1,Cc1ccccc1,303,0.171700001,0,1,-7.0757136,npj(2025)
2762,2762,[*]CC([*])c1ccccc1,Cc1ccccc1,303,0.186099998,0,1,-6.9527755,npj(2025)
2763,2763,[*]CC([*])c1ccccc1,Cc1ccccc1,303,0.201500002,0,1,-6.970801,npj(2025)
2764,2764,[*]CC([*])c1ccccc1,Cc1ccccc1,303,0.2158,0,1,-6.8328257,npj(2025)
2765,2765,[*]CC([*])c1ccccc1,Cc1ccccc1,303,0.2335,0,1,-6.420588,npj(2025)
2766,2766,[*]CC([*])c1ccccc1,Cc1ccccc1,343,0.014999999,0,1,-7.2719559,npj(2025)
2767,2767,[*]CC([*])c1ccccc1,Cc1ccccc1,343,0.062300002,0,1,-7.3809811,npj(2025)
2768,2768,[*]CC([*])c1ccccc1,Cc1ccccc1,343,0.090499998,0,1,-6.8460877,npj(2025)
2769,2769,[*]CC([*])c1ccccc1,Cc1ccccc1,343,0.122700001,0,1,-6.5444669,npj(2025)
2770,2770,[*]CC([*])c1ccccc1,Cc1ccccc1,353,0.053900004,0,1,-7.1404544,npj(2025)
2771,2771,[*]CC([*])c1ccccc1,Cc1ccccc1,353,0.092300001,0,1,-6.4558912,npj(2025)
2772,2772,[*]CC([*])c1ccccc1,Cc1ccccc1,383,0.007900002,0,1,-7.1709243,npj(2025)
2773,2773,[*]CC([*])c1ccccc1,Cc1ccccc1,383,0.0195,0,1,-6.588453,npj(2025)
2774,2774,[*]CC([*])c1ccccc1,Cc1ccccc1,383,0.027900004,0,1,-7.0207813,npj(2025)
2775,2775,[*]CC([*])c1ccccc1,Cc1ccccc1,383,0.034599998,0,1,-6.81707,npj(2025)
2776,2776,[*]CC([*])c1ccccc1,Cc1ccccc1,383,0.046,0,1,-6.5050895,npj(2025)
2777,2777,[*]CC([*])c1ccccc1,Cc1ccccc1,383,0.075600003,0,1,-6.301059,npj(2025)
2778,2778,[*]CC([*])c1ccccc1,Cc1ccccc1,383,0.108499998,0,1,-6.1452396,npj(2025)
2779,2779,[*]CC([*])c1ccccc1,Cc1ccccc1,383,0.141300001,0,1,-5.7656153,npj(2025)
2780,2780,[*]CC([*])c1ccccc1,Cc1ccccc1,383,0.168899999,0,1,-5.8507892,npj(2025)
2781,2781,[*]CC([*])c1ccccc1,Cc1ccccc1,383,0.193000001,0,1,-5.4997789,npj(2025)
2782,2782,[*]CC([*])c1ccccc1,Cc1ccccc1,383,0.2161,0,1,-5.3346133,npj(2025)
2783,2783,[*]CC([*])c1ccccc1,Cc1ccccc1,388,0.0028,0,1,-7.0625821,npj(2025)
2784,2784,[*]CC([*])c1ccccc1,Cc1ccccc1,388,0.007900002,0,1,-6.9732029,npj(2025)
2785,2785,[*]CC([*])c1ccccc1,Cc1ccccc1,388,0.027300004,0,1,-6.8415859,npj(2025)
2786,2786,[*]CC([*])c1ccccc1,Cc1ccccc1,303,0.145399999,0,1,-7.0116364,npj(2025)
2787,2787,[*]CC([*])c1ccccc1,Cc1ccccc1,338,0.212361844,0,1,-5.7911789,npj(2025)
2788,2788,[*]CC([*])c1ccccc1,Cc1ccccc1,338,0.286880957,0,1,-5.3169916,npj(2025)
2789,2789,[*]CC([*])c1ccccc1,Cc1ccccc1,338,0.342472919,0,1,-5.2300373,npj(2025)
2790,2790,[*]CC([*])c1ccccc1,Cc1ccccc1,338,0.400570512,0,1,-4.9794088,npj(2025)
2791,2791,[*]CC([*])c1ccccc1,Cc1ccccc1,338,0.424318937,0,1,-4.9254431,npj(2025)
2792,2792,[*]CC([*])c1ccccc1,Cc1ccccc1,338,0.557420247,0,1,-4.7014592,npj(2025)
2793,2793,[*]CC([*])c1ccccc1,Cc1ccccc1,338,0.632407443,0,1,-4.5957599,npj(2025)
2794,2794,[*]CC([*])c1ccccc1,Cc1ccccc1,338,0.736228668,0,1,-4.54348,npj(2025)
2795,2795,[*]CC([*])c1ccccc1,Cc1ccccc1,338,0.803252915,0,1,-4.4656955,npj(2025)
2796,2796,[*]CC([*])c1ccccc1,Cc1ccccc1,338,0.849232616,0,1,-4.4019754,npj(2025)
2797,2797,[*]NCCCCCCNC(=O)OCCOCCOC([*])=O,Cc1ccccc1,300,0.56387361,1,0,-5.9919328,ncomm(2023)
2798,2798,[*]NCCCCCCNC(=O)OCCOCCOC([*])=O,Cc1ccccc1,300,0.56387361,0,1,-5.6509128,npj(2025)
2799,2799,[*]c1ccc(C)c(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N([*])C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c1,Cc1ccccc1,298,0.017075984,0,1,-8.6229829,npj(2025)
2800,2800,[*]c1ccc(Oc2ccc(-c3ccc(Oc4cccc(-n5c(=O)c6cc7c(=O)n([*])c(=O)c7cc6c5=O)c4)cc3)cc2)cc1,Cc1ccccc1,300,0.011000118,1,0,-13.537602,ncomm(2023)
2801,2801,[*]c1ccc(Oc2ccc(-c3ccc(Oc4cccc(-n5c(=O)c6cc7c(=O)n([*])c(=O)c7cc6c5=O)c4)cc3)cc2)cc1,Cc1ccccc1,300,0.011000118,0,1,-8.5741985,npj(2025)
2802,2802,[*]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,Cc1ccccc1,298,0.023532666,0,1,-7.933556,npj(2025)
2803,2803,[*]c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(S([*])(=O)=O)cc5)cc4)c4ccccc4-c4ccccc43)cc2)cc1,Cc1ccccc1,298,0.016055905,0,1,-7.6328527,npj(2025)
2804,2804,[*]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C5([*])CCCCC5)cc4C)cc3)cc2)c(C)c1,Cc1ccccc1,298,0.017723885,0,1,-9.2707534,npj(2025)
2805,2805,[*]c1ccc(Oc2ccc(-c3ccc(Oc4cccc(-n5c(=O)c6cc7c(=O)n([*])c(=O)c7cc6c5=O)c4)cc3)cc2)cc1,ClC(Cl)C(Cl)Cl,300,0.014000164,1,0,-13.443698,ncomm(2023)
2806,2806,[*]c1ccc(Oc2ccc(-c3ccc(Oc4cccc(-n5c(=O)c6cc7c(=O)n([*])c(=O)c7cc6c5=O)c4)cc3)cc2)cc1,ClC(Cl)C(Cl)Cl,298,0.014000001,1,0,-13.443698,ncomm(2023)
2807,2807,[*]c1ccc(Oc2ccc(-c3ccc(Oc4cccc(-n5c(=O)c6cc7c(=O)n([*])c(=O)c7cc6c5=O)c4)cc3)cc2)cc1,ClC(Cl)C(Cl)Cl,300,0.014000164,0,1,-8.5336137,npj(2025)
2808,2808,[*]c1ccc(Oc2ccc(-c3ccc(Oc4cccc(-n5c(=O)c6cc7c(=O)n([*])c(=O)c7cc6c5=O)c4)cc3)cc2)cc1,ClC(Cl)C(Cl)Cl,298,0.014000001,0,1,-9.6388504,npj(2025)
2809,2809,[*]/C(C)=C(/[*])c1ccccc1,ClC(Cl)Cl,298,0.093190675,0,1,-6.7257526,npj(2025)
2810,2810,[*]/C(Cl)=C(/[*])c1ccccc1,ClC(Cl)Cl,298,0.08037905,0,1,-7.6686765,npj(2025)
2811,2811,[*]C(=O)c1ccc(Oc2ccc(Oc3ccc([*])cc3)cc2)cc1,ClC(Cl)Cl,300,0.511995814,1,0,-11.006564,ncomm(2023)
2812,2812,[*]C(=O)c1ccc(Oc2ccc(Oc3ccc([*])cc3)cc2)cc1,ClC(Cl)Cl,300,0.511995814,0,1,-5.5922654,npj(2025)
2813,2813,[*]CC([*])OC(C)=O,ClC(Cl)Cl,308,0.059200001,1,0,-9.7363639,npj(2025)
2814,2814,[*]CC([*])OC(C)=O,ClC(Cl)Cl,308,0.107979998,1,0,-8.1546539,npj(2025)
2815,2815,[*]CC([*])OC(C)=O,ClC(Cl)Cl,308,0.148589998,1,0,-7.4333269,npj(2025)
2816,2816,[*]CC([*])OC(C)=O,ClC(Cl)Cl,308,0.184999999,1,0,-7.0347512,npj(2025)
2817,2817,[*]CC([*])OC(C)=O,ClC(Cl)Cl,318,0.065775921,1,0,-9.2364049,npj(2025)
2818,2818,[*]CC([*])OC(C)=O,ClC(Cl)Cl,318,0.142152885,1,0,-7.9090314,npj(2025)
2819,2819,[*]CC([*])OC(C)=O,ClC(Cl)Cl,318,0.159864876,1,0,-7.599313,npj(2025)
2820,2820,[*]CC([*])OC(C)=O,ClC(Cl)Cl,318,0.217135015,1,0,-6.9960483,npj(2025)
2821,2821,[*]CC([*])OC(C)=O,ClC(Cl)Cl,318,0.242316249,1,0,-6.9348111,npj(2025)
2822,2822,[*]CC([*])OC(C)=O,ClC(Cl)Cl,318,0.265412289,1,0,-6.7354908,npj(2025)
2823,2823,[*]CC([*])OC(C)=O,ClC(Cl)Cl,318,0.29279544,1,0,-6.6521135,npj(2025)
2824,2824,[*]CC([*])OC(C)=O,ClC(Cl)Cl,318,0.349779773,1,0,-6.4411193,npj(2025)
2825,2825,[*]CC([*])OC(C)=O,ClC(Cl)Cl,318,0.474593011,1,0,-6.1349534,npj(2025)
2826,2826,[*]CC([*])OC(C)=O,ClC(Cl)Cl,318,0.497564266,1,0,-6.106906,npj(2025)
2827,2827,[*]CC([*])OC(C)=O,ClC(Cl)Cl,318,0.065775921,0,1,-7.2501258,npj(2025)
2828,2828,[*]CC([*])OC(C)=O,ClC(Cl)Cl,318,0.142152885,0,1,-6.6570891,npj(2025)
2829,2829,[*]CC([*])OC(C)=O,ClC(Cl)Cl,318,0.159864876,0,1,-6.0734787,npj(2025)
2830,2830,[*]CC([*])OC(C)=O,ClC(Cl)Cl,318,0.217135015,0,1,-5.9868736,npj(2025)
2831,2831,[*]CC([*])OC(C)=O,ClC(Cl)Cl,318,0.242316249,0,1,-5.9913504,npj(2025)
2832,2832,[*]CC([*])OC(C)=O,ClC(Cl)Cl,318,0.265412289,0,1,-5.9608536,npj(2025)
2833,2833,[*]CC([*])OC(C)=O,ClC(Cl)Cl,318,0.29279544,0,1,-5.7395295,npj(2025)
2834,2834,[*]CC([*])OC(C)=O,ClC(Cl)Cl,318,0.349779773,0,1,-5.5839653,npj(2025)
2835,2835,[*]CC([*])OC(C)=O,ClC(Cl)Cl,318,0.474593011,0,1,-5.1496933,npj(2025)
2836,2836,[*]CC([*])OC(C)=O,ClC(Cl)Cl,318,0.497564266,0,1,-5.0452788,npj(2025)
2837,2837,[*]CC([*])OC(C)=O,ClC(Cl)Cl,308,0.059200001,0,1,-7.3639831,npj(2025)
2838,2838,[*]CC([*])OC(C)=O,ClC(Cl)Cl,308,0.107979998,0,1,-7.5668164,npj(2025)
2839,2839,[*]CC([*])OC(C)=O,ClC(Cl)Cl,308,0.148589998,0,1,-7.8921463,npj(2025)
2840,2840,[*]CC([*])c1ccc(OC(C)=O)cc1,ClC(Cl)Cl,298,0.068558479,0,1,-7.6535649,npj(2025)
2841,2841,[*]Oc1ccc(C2(c3ccc(OC([*])=O)cc3)CCCCC2)cc1,ClC(Cl)Cl,298,0.038975761,0,1,-8.5203675,npj(2025)
2842,2842,[*]c1ccc(Oc2ccc(-c3ccc(Oc4cccc(-n5c(=O)c6cc7c(=O)n([*])c(=O)c7cc6c5=O)c4)cc3)cc2)cc1,ClC(Cl)Cl,300,0.59999598,1,0,-9.8239087,ncomm(2023)
2843,2843,[*]c1ccc(Oc2ccc(-c3ccc(Oc4cccc(-n5c(=O)c6cc7c(=O)n([*])c(=O)c7cc6c5=O)c4)cc3)cc2)cc1,ClC(Cl)Cl,300,0.59999598,0,1,-5.3888206,npj(2025)
2844,2844,[*]c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n([*])c(=O)c7cc6c5=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,ClC(Cl)Cl,298,0.016755164,0,1,-8.233723,npj(2025)
2845,2845,[*]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C(C)(C)c5cccc(C([*])(C)C)c5)cc4)cc3)cc2)cc1,ClC(Cl)Cl,298,0.020846488,0,1,-8.7401624,npj(2025)
2846,2846,[*]c1ccc(Oc2ccc3c(c2)C(=O)N(c2cccc(N4C(=O)c5ccc(Oc6ccc(C([*])(C)C)cc6)cc5C4=O)c2)C3=O)cc1,ClC(Cl)Cl,298,0.019746758,0,1,-7.5056434,npj(2025)
2847,2847,[*]c1ccc(Oc2ccc3ccc(Oc4ccc(S([*])(=O)=O)cc4)cc3c2)cc1,ClC(Cl)Cl,298,0.030898542,0,1,-7.5794083,npj(2025)
2848,2848,[*]c1ccc(Oc2ccc(-c3ccc(Oc4cccc(-n5c(=O)c6cc7c(=O)n([*])c(=O)c7cc6c5=O)c4)cc3)cc2)cc1,ClCCl,300,0.430008657,1,0,-10.251037,ncomm(2023)
2849,2849,[*]c1ccc(Oc2ccc(-c3ccc(Oc4cccc(-n5c(=O)c6cc7c(=O)n([*])c(=O)c7cc6c5=O)c4)cc3)cc2)cc1,ClCCl,300,0.430008657,0,1,-5.584358,npj(2025)
2850,2850,[*]=CCCC(=[*])C,Clc1ccccc1,300,0.678273494,1,0,-6.0030508,ncomm(2023)
2851,2851,[*]=CCCC(=[*])C,Clc1ccccc1,300,0.678273494,0,1,-4.9740677,npj(2025)
2852,2852,[*]CC([*])OC(C)=O,Clc1ccccc1,298,0.139344759,1,0,-9.440213,npj(2025)
2853,2853,[*]CC([*])OC(C)=O,Clc1ccccc1,298,0.162233063,1,0,-8.4727569,npj(2025)
2854,2854,[*]CC([*])OC(C)=O,Clc1ccccc1,298,0.176672561,1,0,-8.4563044,npj(2025)
2855,2855,[*]CC([*])OC(C)=O,Clc1ccccc1,298,0.121783011,1,0,-9.9132843,npj(2025)
2856,2856,[*]CC([*])OC(C)=O,Clc1ccccc1,298,0.151655156,1,0,-8.9673812,npj(2025)
2857,2857,[*]CC([*])OC(C)=O,Clc1ccccc1,298,0.217269766,1,0,-8.2048154,npj(2025)
2858,2858,[*]CC([*])OC(C)=O,Clc1ccccc1,298,0.097882667,1,0,-10.276462,npj(2025)
2859,2859,[*]CC([*])OC(C)=O,Clc1ccccc1,298,0.175530634,1,0,-8.6285627,npj(2025)
2860,2860,[*]CC([*])OC(C)=O,Clc1ccccc1,298,0.266988213,1,0,-7.6501399,npj(2025)
2861,2861,[*]CC([*])OC(C)=O,Clc1ccccc1,298,0.142855483,1,0,-9.224244,npj(2025)
2862,2862,[*]CC([*])OC(C)=O,Clc1ccccc1,298,0.139344759,0,1,-7.0905503,npj(2025)
2863,2863,[*]CC([*])OC(C)=O,Clc1ccccc1,298,0.162233063,0,1,-6.4944708,npj(2025)
2864,2864,[*]CC([*])OC(C)=O,Clc1ccccc1,298,0.176672561,0,1,-7.0495387,npj(2025)
2865,2865,[*]CC([*])OC(C)=O,Clc1ccccc1,298,0.121783011,0,1,-7.2026141,npj(2025)
2866,2866,[*]CC([*])OC(C)=O,Clc1ccccc1,298,0.151655156,0,1,-6.5153978,npj(2025)
2867,2867,[*]CC([*])OC(C)=O,Clc1ccccc1,298,0.217269766,0,1,-6.3006643,npj(2025)
2868,2868,[*]CC([*])OC(C)=O,Clc1ccccc1,298,0.097882667,0,1,-7.3631746,npj(2025)
2869,2869,[*]CC([*])OC(C)=O,Clc1ccccc1,298,0.175530634,0,1,-6.5789493,npj(2025)
2870,2870,[*]CC([*])OC(C)=O,Clc1ccccc1,298,0.266988213,0,1,-6.0216836,npj(2025)
2871,2871,[*]CC([*])OC(C)=O,Clc1ccccc1,298,0.142855483,0,1,-6.6396054,npj(2025)
2872,2872,[*]NCCCCCCNC(=O)OCCOCCOC([*])=O,Clc1ccccc1,300,0.690543401,1,0,-5.9277556,ncomm(2023)
2873,2873,[*]NCCCCCCNC(=O)OCCOCCOC([*])=O,Clc1ccccc1,300,0.690543401,0,1,-5.3811752,npj(2025)
2874,2874,[*]c1ccc(Cc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,Clc1ccccc1,298,0.028742267,0,1,-7.8055845,npj(2025)
2875,2875,[*]c1ccc(OC(=O)Oc2ccc(C3([*])CC(C)CC(C)(C)C3)cc2)cc1,Clc1ccccc1,298,0.003334522,0,1,-8.3755613,npj(2025)
2876,2876,[*]c1ccc(OC(=O)Oc2ccc(C3([*])CC(C)CC(C)(C)C3)cc2)cc1,Clc1ccccc1,298,0.118031346,0,1,-7.4730859,npj(2025)
2877,2877,[*]c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(S([*])(=O)=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,Clc1ccccc1,298,0.020037851,0,1,-8.0193891,npj(2025)
2878,2878,[*]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C5([*])CCCCC5)cc4C)cc3)cc2)c(C)c1,Clc1ccccc1,298,0.081024535,0,1,-7.4815952,npj(2025)
2879,2879,[*]c1ccc2c(c1)C(=O)N(c1ccc(S(=O)(=O)c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,Clc1ccccc1,298,0.021739991,0,1,-8.2558753,npj(2025)
2880,2880,[*]=CCCC(=[*])C,Fc1ccccc1,300,0.613259925,1,0,-5.9706162,ncomm(2023)
2881,2881,[*]=CCCC(=[*])C,Fc1ccccc1,300,0.613259925,0,1,-4.9151744,npj(2025)
2882,2882,[*]Oc1ccc(C2(c3ccc(OC([*])=O)cc3)CCCCC2)cc1,Fc1ccccc1,298,0.031617276,0,1,-8.4776705,npj(2025)
2883,2883,[*]c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(c4ccc(Oc5ccc(N6C(=O)c7ccc(C([*])(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5C(F)(F)F)cc4)(C(F)(F)F)C(F)(F)F)cc3)c(C(F)(F)F)c1)C2=O,Fc1ccccc1,298,0.008962665,0,1,-8.7222322,npj(2025)
2884,2884,[*]CC([*])OC(C)=O,O=C1CCCCC1,298,0.242837565,1,0,-7.8141746,npj(2025)
2885,2885,[*]CC([*])OC(C)=O,O=C1CCCCC1,298,0.149647384,1,0,-9.790217,npj(2025)
2886,2886,[*]CC([*])OC(C)=O,O=C1CCCCC1,298,0.121200652,1,0,-10.727462,npj(2025)
2887,2887,[*]CC([*])OC(C)=O,O=C1CCCCC1,298,0.226565025,1,0,-7.9208188,ncomm(2023)
2888,2888,[*]CC([*])OC(C)=O,O=C1CCCCC1,298,0.139875307,1,0,-9.9132843,npj(2025)
2889,2889,[*]CC([*])OC(C)=O,O=C1CCCCC1,298,0.156757868,1,0,-9.6261689,npj(2025)
2890,2890,[*]CC([*])OC(C)=O,O=C1CCCCC1,298,0.191924821,1,0,-8.6585655,npj(2025)
2891,2891,[*]CC([*])OC(C)=O,O=C1CCCCC1,298,0.174643384,1,0,-9.0848641,npj(2025)
2892,2892,[*]CC([*])OC(C)=O,O=C1CCCCC1,298,0.242837565,0,1,-6.9846299,npj(2025)
2893,2893,[*]CC([*])OC(C)=O,O=C1CCCCC1,298,0.149647384,0,1,-8.0335445,npj(2025)
2894,2894,[*]CC([*])OC(C)=O,O=C1CCCCC1,298,0.121200652,0,1,-7.9451804,npj(2025)
2895,2895,[*]CC([*])OC(C)=O,O=C1CCCCC1,298,0.226565025,0,1,-6.9477696,npj(2025)
2896,2896,[*]CC([*])OC(C)=O,O=C1CCCCC1,298,0.139875307,0,1,-7.3813662,npj(2025)
2897,2897,[*]CC([*])OC(C)=O,O=C1CCCCC1,298,0.156757868,0,1,-7.8836628,npj(2025)
2898,2898,[*]CC([*])OC(C)=O,O=C1CCCCC1,298,0.191924821,0,1,-7.218044,npj(2025)
2899,2899,[*]CC([*])OC(C)=O,O=C1CCCCC1,298,0.174643384,0,1,-7.3108799,npj(2025)
2900,2900,[*]c1ccc(Oc2ccc(Oc3ccc(Oc4ccc(S([*])(=O)=O)cc4)cc3)cc2)cc1,O=C1CCCCC1,298,0.086146514,0,1,-8.4047383,npj(2025)
2901,2901,[*]=CCCC=[*],c1ccccc1,303,0.067996971,1,0,-5.61629,npj(2025)
2902,2902,[*]=CCCC=[*],c1ccccc1,303,0.045521101,1,0,-5.67348,npj(2025)
2903,2903,[*]=CCCC=[*],c1ccccc1,303,0.142877909,1,0,-5.46051,npj(2025)
2904,2904,[*]=CCCC=[*],c1ccccc1,303,0.022390657,1,0,-5.75236,npj(2025)
2905,2905,[*]=CCCC=[*],c1ccccc1,303,0.094667967,1,0,-5.5315,npj(2025)
2906,2906,[*]=CCCC=[*],c1ccccc1,303,0.11856604,1,0,-5.50981,npj(2025)
2907,2907,[*]=CCCC=[*],c1ccccc1,303,0.067996971,0,1,-5.6873511,npj(2025)
2908,2908,[*]=CCCC=[*],c1ccccc1,303,0.045521101,0,1,-5.8482022,npj(2025)
2909,2909,[*]=CCCC=[*],c1ccccc1,303,0.142877909,0,1,-5.4937459,npj(2025)
2910,2910,[*]=CCCC=[*],c1ccccc1,303,0.022390657,0,1,-5.548088,npj(2025)
2911,2911,[*]=CCCC=[*],c1ccccc1,303,0.094667967,0,1,-5.5531226,npj(2025)
2912,2912,[*]=CCCC=[*],c1ccccc1,303,0.11856604,0,1,-5.4478325,npj(2025)
2913,2913,[*]C(=O)c1ccc(Oc2ccc(Oc3ccc([*])cc3)cc2)cc1,c1ccccc1,300,0.235009207,1,0,-12.455932,npj(2025)
2914,2914,[*]C(=O)c1ccc(Oc2ccc(Oc3ccc([*])cc3)cc2)cc1,c1ccccc1,300,0.235009207,0,1,-6.9378056,npj(2025)
2915,2915,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(c4ccc(Oc5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc1)C2=O,c1ccccc1,298,0.009614428,0,1,-10.150989,npj(2025)
2916,2916,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,c1ccccc1,298,0.01580454,0,1,-8.1408583,npj(2025)
2917,2917,[*]CC([*])(C)C(=O)OC,c1ccccc1,323,0.007533305,1,0,-8.7265357,npj(2025)
2918,2918,[*]CC([*])(C)C(=O)OC,c1ccccc1,323,0.021901987,1,0,-8.3945872,npj(2025)
2919,2919,[*]CC([*])(C)C(=O)OC,c1ccccc1,323,0.040186291,1,0,-7.9783973,npj(2025)
2920,2920,[*]CC([*])(C)C(=O)OC,c1ccccc1,323,0.116358897,1,0,-7.003357,npj(2025)
2921,2921,[*]CC([*])(C)C(=O)OC,c1ccccc1,323,0.148215035,1,0,-6.4858509,npj(2025)
2922,2922,[*]CC([*])(C)C(=O)OC,c1ccccc1,323,0.007533305,0,1,-9.13134,npj(2025)
2923,2923,[*]CC([*])(C)C(=O)OC,c1ccccc1,323,0.021901987,0,1,-7.8667784,npj(2025)
2924,2924,[*]CC([*])(C)C(=O)OC,c1ccccc1,323,0.040186291,0,1,-7.8434604,npj(2025)
2925,2925,[*]CC([*])(C)C(=O)OC,c1ccccc1,323,0.116358897,0,1,-7.394597,npj(2025)
2926,2926,[*]CC([*])(C)C(=O)OC,c1ccccc1,323,0.148215035,0,1,-7.1614698,npj(2025)
2927,2927,[*]CC([*])C,c1ccccc1,300,0.190028941,1,0,-6.8021801,npj(2025)
2928,2928,[*]CC([*])C,c1ccccc1,300,0.190028941,0,1,-6.3196186,npj(2025)
2929,2929,[*]CC([*])Cl,c1ccccc1,300,0.333344711,1,0,-8.3952425,npj(2025)
2930,2930,[*]CC([*])Cl,c1ccccc1,300,0.333344711,0,1,-6.028078,npj(2025)
2931,2931,[*]CC([*])OC(C)=O,c1ccccc1,323,0.005789997,1,0,-9.8735439,npj(2025)
2932,2932,[*]CC([*])OC(C)=O,c1ccccc1,323,0.023380003,1,0,-9.7670039,npj(2025)
2933,2933,[*]CC([*])OC(C)=O,c1ccccc1,323,0.05304,1,0,-9.4576726,npj(2025)
2934,2934,[*]CC([*])OC(C)=O,c1ccccc1,323,0.088059997,1,0,-9.2790143,npj(2025)
2935,2935,[*]CC([*])OC(C)=O,c1ccccc1,323,0.183820001,1,0,-8.3151546,npj(2025)
2936,2936,[*]CC([*])OC(C)=O,c1ccccc1,323,0.24071,1,0,-7.6794383,npj(2025)
2937,2937,[*]CC([*])OC(C)=O,c1ccccc1,323,0.005789997,0,1,-8.1942944,npj(2025)
2938,2938,[*]CC([*])OC(C)=O,c1ccccc1,323,0.023380003,0,1,-8.1872718,npj(2025)
2939,2939,[*]CC([*])OC(C)=O,c1ccccc1,323,0.05304,0,1,-7.1862022,npj(2025)
2940,2940,[*]CC([*])OC(C)=O,c1ccccc1,323,0.088059997,0,1,-7.4682769,npj(2025)
2941,2941,[*]CC([*])OC(C)=O,c1ccccc1,323,0.183820001,0,1,-6.8103746,npj(2025)
2942,2942,[*]CC([*])OC(C)=O,c1ccccc1,323,0.24071,0,1,-6.317552,npj(2025)
2943,2943,[*]CC([*])c1ccccc1,c1ccccc1,298,0.302047451,1,0,-6.1553936,npj(2025)
2944,2944,[*]CC([*])c1ccccc1,c1ccccc1,298,0.352605055,1,0,-5.8936921,npj(2025)
2945,2945,[*]CC([*])c1ccccc1,c1ccccc1,298,0.401332938,1,0,-5.6548058,npj(2025)
2946,2946,[*]CC([*])c1ccccc1,c1ccccc1,298,0.44989727,1,0,-5.5073444,npj(2025)
2947,2947,[*]CC([*])c1ccccc1,c1ccccc1,298,0.500250437,1,0,-5.3599239,npj(2025)
2948,2948,[*]CC([*])c1ccccc1,c1ccccc1,298,0.555898558,1,0,-5.2526245,npj(2025)
2949,2949,[*]CC([*])c1ccccc1,c1ccccc1,298,0.602582056,1,0,-5.1565487,npj(2025)
2950,2950,[*]CC([*])c1ccccc1,c1ccccc1,298,0.647486941,1,0,-5.0547179,npj(2025)
