,smiles1,smiles2,smiles3,c1,c2,c3,Temp(C),RH(%),lw,prop,value
82,C[n+]%11ccn(CCCCCCOc%10cc(C8(c5cc(OCCCCCCn1cc[n+](C)c1)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(OCCCCCn4cc[n+](C)c4)c5)c6ccccc6c7ccccc78)cc(OCCCCCCn9cc[n+](C)c9)c%10O*)c%11.[Br-],*C4=CC=C(C(C3=CC=C(OC2=CC=C(S(=O)(=O)C1=CC=C(*)C=C1)C=C2)C=C3)(C(F)(F)F)C(F)(F)F)C=C4,*CC*,26.0,74.0,0.0,80.0,100.0,0,OHCond(mS/cm),72.0
83,C[n+]%11ccn(CCCCCCOc%10cc(C8(c5cc(OCCCCCCn1cc[n+](C)c1)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(OCCCCCn4cc[n+](C)c4)c5)c6ccccc6c7ccccc78)cc(OCCCCCCn9cc[n+](C)c9)c%10O*)c%11.[Br-],*C4=CC=C(C(C3=CC=C(OC2=CC=C(S(=O)(=O)C1=CC=C(*)C=C1)C=C2)C=C3)(C(F)(F)F)C(F)(F)F)C=C4,*CC*,28.6,71.4,0.0,30.0,100.0,0,OHCond(mS/cm),30.7
84,C[n+]%11ccn(CCCCCCOc%10cc(C8(c5cc(OCCCCCCn1cc[n+](C)c1)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(OCCCCCn4cc[n+](C)c4)c5)c6ccccc6c7ccccc78)cc(OCCCCCCn9cc[n+](C)c9)c%10O*)c%11.[Br-],*C4=CC=C(C(C3=CC=C(OC2=CC=C(S(=O)(=O)C1=CC=C(*)C=C1)C=C2)C=C3)(C(F)(F)F)C(F)(F)F)C=C4,*CC*,28.6,71.4,0.0,40.0,100.0,1,OHCond(mS/cm),39.3
85,C[n+]%11ccn(CCCCCCOc%10cc(C8(c5cc(OCCCCCCn1cc[n+](C)c1)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(OCCCCCn4cc[n+](C)c4)c5)c6ccccc6c7ccccc78)cc(OCCCCCCn9cc[n+](C)c9)c%10O*)c%11.[Br-],*C4=CC=C(C(C3=CC=C(OC2=CC=C(S(=O)(=O)C1=CC=C(*)C=C1)C=C2)C=C3)(C(F)(F)F)C(F)(F)F)C=C4,*CC*,28.6,71.4,0.0,50.0,100.0,1,OHCond(mS/cm),47.1
86,C[n+]%11ccn(CCCCCCOc%10cc(C8(c5cc(OCCCCCCn1cc[n+](C)c1)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(OCCCCCn4cc[n+](C)c4)c5)c6ccccc6c7ccccc78)cc(OCCCCCCn9cc[n+](C)c9)c%10O*)c%11.[Br-],*C4=CC=C(C(C3=CC=C(OC2=CC=C(S(=O)(=O)C1=CC=C(*)C=C1)C=C2)C=C3)(C(F)(F)F)C(F)(F)F)C=C4,*CC*,28.6,71.4,0.0,60.0,100.0,0,OHCond(mS/cm),61.3
87,C[n+]%11ccn(CCCCCCOc%10cc(C8(c5cc(OCCCCCCn1cc[n+](C)c1)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(OCCCCCn4cc[n+](C)c4)c5)c6ccccc6c7ccccc78)cc(OCCCCCCn9cc[n+](C)c9)c%10O*)c%11.[Br-],*C4=CC=C(C(C3=CC=C(OC2=CC=C(S(=O)(=O)C1=CC=C(*)C=C1)C=C2)C=C3)(C(F)(F)F)C(F)(F)F)C=C4,*CC*,28.6,71.4,0.0,70.0,100.0,1,OHCond(mS/cm),72.6
88,C[n+]%11ccn(CCCCCCOc%10cc(C8(c5cc(OCCCCCCn1cc[n+](C)c1)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(OCCCCCn4cc[n+](C)c4)c5)c6ccccc6c7ccccc78)cc(OCCCCCCn9cc[n+](C)c9)c%10O*)c%11.[Br-],*C4=CC=C(C(C3=CC=C(OC2=CC=C(S(=O)(=O)C1=CC=C(*)C=C1)C=C2)C=C3)(C(F)(F)F)C(F)(F)F)C=C4,*CC*,28.6,71.4,0.0,80.0,100.0,1,OHCond(mS/cm),89.1
89,C[n+]%11ccn(CCCCCCOc%10cc(C8(c5cc(OCCCCCCn1cc[n+](C)c1)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(OCCCCCn4cc[n+](C)c4)c5)c6ccccc6c7ccccc78)cc(OCCCCCCn9cc[n+](C)c9)c%10O*)c%11.[Br-],*C4=CC=C(C(C3=CC=C(OC2=CC=C(S(=O)(=O)C1=CC=C(*)C=C1)C=C2)C=C3)(C(F)(F)F)C(F)(F)F)C=C4,*CC*,31.0,69.0,0.0,30.0,100.0,0,OHCond(mS/cm),43.5
90,C[n+]%11ccn(CCCCCCOc%10cc(C8(c5cc(OCCCCCCn1cc[n+](C)c1)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(OCCCCCn4cc[n+](C)c4)c5)c6ccccc6c7ccccc78)cc(OCCCCCCn9cc[n+](C)c9)c%10O*)c%11.[Br-],*C4=CC=C(C(C3=CC=C(OC2=CC=C(S(=O)(=O)C1=CC=C(*)C=C1)C=C2)C=C3)(C(F)(F)F)C(F)(F)F)C=C4,*CC*,31.0,69.0,0.0,40.0,100.0,1,OHCond(mS/cm),49.8
91,C[n+]%11ccn(CCCCCCOc%10cc(C8(c5cc(OCCCCCCn1cc[n+](C)c1)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(OCCCCCn4cc[n+](C)c4)c5)c6ccccc6c7ccccc78)cc(OCCCCCCn9cc[n+](C)c9)c%10O*)c%11.[Br-],*C4=CC=C(C(C3=CC=C(OC2=CC=C(S(=O)(=O)C1=CC=C(*)C=C1)C=C2)C=C3)(C(F)(F)F)C(F)(F)F)C=C4,*CC*,31.0,69.0,0.0,50.0,100.0,1,OHCond(mS/cm),62.3
92,C[n+]%11ccn(CCCCCCOc%10cc(C8(c5cc(OCCCCCCn1cc[n+](C)c1)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(OCCCCCn4cc[n+](C)c4)c5)c6ccccc6c7ccccc78)cc(OCCCCCCn9cc[n+](C)c9)c%10O*)c%11.[Br-],*C4=CC=C(C(C3=CC=C(OC2=CC=C(S(=O)(=O)C1=CC=C(*)C=C1)C=C2)C=C3)(C(F)(F)F)C(F)(F)F)C=C4,*CC*,31.0,69.0,0.0,60.0,100.0,0,OHCond(mS/cm),76.4
93,C[n+]%11ccn(CCCCCCOc%10cc(C8(c5cc(OCCCCCCn1cc[n+](C)c1)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(OCCCCCn4cc[n+](C)c4)c5)c6ccccc6c7ccccc78)cc(OCCCCCCn9cc[n+](C)c9)c%10O*)c%11.[Br-],*C4=CC=C(C(C3=CC=C(OC2=CC=C(S(=O)(=O)C1=CC=C(*)C=C1)C=C2)C=C3)(C(F)(F)F)C(F)(F)F)C=C4,*CC*,31.0,69.0,0.0,70.0,100.0,1,OHCond(mS/cm),93.9
94,C[n+]%11ccn(CCCCCCOc%10cc(C8(c5cc(OCCCCCCn1cc[n+](C)c1)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(OCCCCCn4cc[n+](C)c4)c5)c6ccccc6c7ccccc78)cc(OCCCCCCn9cc[n+](C)c9)c%10O*)c%11.[Br-],*C4=CC=C(C(C3=CC=C(OC2=CC=C(S(=O)(=O)C1=CC=C(*)C=C1)C=C2)C=C3)(C(F)(F)F)C(F)(F)F)C=C4,*CC*,31.0,69.0,0.0,80.0,100.0,1,OHCond(mS/cm),112.4
95,CC(C)C(C*)*,C[N+](C)(C)CCCCCCCCC(C*)*.[OH-],*CC*,96.0,4.0,0.0,20.0,100.0,1,OHCond(mS/cm),5.0
96,CC(C)C(C*)*,C[N+](C)(C)CCCCCCCCC(C*)*.[OH-],*CC*,96.0,4.0,0.0,40.0,100.0,1,OHCond(mS/cm),8.7
97,CC(C)C(C*)*,C[N+](C)(C)CCCCCCCCC(C*)*.[OH-],*CC*,96.0,4.0,0.0,60.0,100.0,1,OHCond(mS/cm),13.1
98,CC(C)C(C*)*,C[N+](C)(C)CCCCCCCCC(C*)*.[OH-],*CC*,96.0,4.0,0.0,80.0,100.0,1,OHCond(mS/cm),17.5
99,CC(C)C(C*)*,C[N+](C)(C)CCCCCCCCC(C*)*.[OH-],*CC*,96.0,4.0,0.0,90.0,100.0,1,OHCond(mS/cm),19.7
100,CC(C)C(C*)*,C[N+](C)(C)CCCCCCCCC(C*)*.[OH-],*CC*,80.0,20.0,0.0,20.0,100.0,1,OHCond(mS/cm),20.3
101,CC(C)C(C*)*,C[N+](C)(C)CCCCCCCCC(C*)*.[OH-],*CC*,80.0,20.0,0.0,40.0,100.0,1,OHCond(mS/cm),29.7
102,CC(C)C(C*)*,C[N+](C)(C)CCCCCCCCC(C*)*.[OH-],*CC*,80.0,20.0,0.0,60.0,100.0,1,OHCond(mS/cm),40.3
103,CC(C)C(C*)*,C[N+](C)(C)CCCCCCCCC(C*)*.[OH-],*CC*,80.0,20.0,0.0,80.0,100.0,1,OHCond(mS/cm),52.4
104,CC(C)C(C*)*,C[N+](C)(C)CCCCCCCCC(C*)*.[OH-],*CC*,80.0,20.0,0.0,90.0,100.0,1,OHCond(mS/cm),59.4
105,CC(C)C(C*)*,C[N+](C)(C)CCCCCCCCC(C*)*.[OH-],*CC*,68.0,32.0,0.0,20.0,100.0,1,OHCond(mS/cm),36.9
106,CC(C)C(C*)*,C[N+](C)(C)CCCCCCCCC(C*)*.[OH-],*CC*,68.0,32.0,0.0,40.0,100.0,1,OHCond(mS/cm),46.5
107,CC(C)C(C*)*,C[N+](C)(C)CCCCCCCCC(C*)*.[OH-],*CC*,68.0,32.0,0.0,60.0,100.0,1,OHCond(mS/cm),56.7
108,CC(C)C(C*)*,C[N+](C)(C)CCCCCCCCC(C*)*.[OH-],*CC*,68.0,32.0,0.0,80.0,100.0,1,OHCond(mS/cm),68.3
109,CC(C)C(C*)*,C[N+](C)(C)CCCCCCCCC(C*)*.[OH-],*CC*,68.0,32.0,0.0,90.0,100.0,1,OHCond(mS/cm),74.4
110,CC(C)C(C*)*,C[N+](C)(C)CCCCCCCCC(C*)*.[OH-],*CC*,59.0,41.0,0.0,20.0,100.0,1,OHCond(mS/cm),43.2
111,CC(C)C(C*)*,C[N+](C)(C)CCCCCCCCC(C*)*.[OH-],*CC*,59.0,41.0,0.0,40.0,100.0,1,OHCond(mS/cm),52.8
112,CC(C)C(C*)*,C[N+](C)(C)CCCCCCCCC(C*)*.[OH-],*CC*,59.0,41.0,0.0,60.0,100.0,1,OHCond(mS/cm),64.4
113,CC(C)C(C*)*,C[N+](C)(C)CCCCCCCCC(C*)*.[OH-],*CC*,59.0,41.0,0.0,80.0,100.0,1,OHCond(mS/cm),75.0
114,CC(C)C(C*)*,C[N+](C)(C)CCCCCCCCC(C*)*.[OH-],*CC*,59.0,41.0,0.0,90.0,100.0,1,OHCond(mS/cm),81.2
115,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,22.0,78.0,0.0,30.0,100.0,1,OHCond(mS/cm),6.5
116,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,22.0,78.0,0.0,40.0,100.0,1,OHCond(mS/cm),8.5
117,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,22.0,78.0,0.0,50.0,100.0,1,OHCond(mS/cm),11.6
118,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,22.0,78.0,0.0,60.0,100.0,1,OHCond(mS/cm),17.0
119,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,22.0,78.0,0.0,70.0,100.0,1,OHCond(mS/cm),20.8
120,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,22.0,78.0,0.0,80.0,100.0,1,OHCond(mS/cm),25.3
121,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,28.0,72.0,0.0,30.0,100.0,1,OHCond(mS/cm),7.5
122,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,28.0,72.0,0.0,40.0,100.0,1,OHCond(mS/cm),10.2
123,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,28.0,72.0,0.0,50.0,100.0,1,OHCond(mS/cm),15.1
124,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,28.0,72.0,0.0,60.0,100.0,1,OHCond(mS/cm),21.3
125,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,28.0,72.0,0.0,70.0,100.0,1,OHCond(mS/cm),26.0
126,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,28.0,72.0,0.0,80.0,100.0,1,OHCond(mS/cm),30.9
127,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,34.0,66.0,0.0,30.0,100.0,1,OHCond(mS/cm),10.2
128,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,34.0,66.0,0.0,40.0,100.0,1,OHCond(mS/cm),15.1
129,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,34.0,66.0,0.0,50.0,100.0,1,OHCond(mS/cm),19.5
130,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,34.0,66.0,0.0,60.0,100.0,1,OHCond(mS/cm),26.6
131,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,34.0,66.0,0.0,70.0,100.0,1,OHCond(mS/cm),30.5
132,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,34.0,66.0,0.0,80.0,100.0,1,OHCond(mS/cm),35.9
133,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,25.0,75.0,0.0,30.0,100.0,1,OHCond(mS/cm),12.8
134,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,25.0,75.0,0.0,80.0,100.0,1,OHCond(mS/cm),36.1
135,*C1=CC(CC(N)(N)N)=C(O*)C(C)=C1,*C2=CC(CN1N=NC(C[N+](C)(C)C)=C1)=C(O*)C(C)=C2.[Br-],*C1=C(Br)C(C)=C(O*)C(C)=C1,30.0,30.0,40.0,30.0,100.0,1,OHCond(mS/cm),34.5
136,*C1=CC(CC(N)(N)N)=C(O*)C(C)=C1,*C1=CC(CN2N=NC(C[N+](C)(C)CCCCCCC)=C2)=C(C(C)=C1)O*.[Br-],*C1=C(Br)C(C)=C(O*)C(C)=C1,30.0,30.0,40.0,30.0,100.0,1,OHCond(mS/cm),31.8
137,*C1=CC(CC(N)(N)N)=C(O*)C(C)=C1,*C1=CC(CN2N=NC(C[N+](C)(C)CCCCCCC)=C2)=C(C(C)=C1)O*.[Br-],*C1=C(Br)C(C)=C(O*)C(C)=C1,20.0,40.0,40.0,30.0,100.0,1,OHCond(mS/cm),42.8
138,*C1=CC(CC(N)(N)N)=C(O*)C(C)=C1,*C1=CC(CN2N=NC(C[N+](C)(C)CCCCCCC)=C2)=C(C(C)=C1)O*.[Br-],*C1=C(Br)C(C)=C(O*)C(C)=C1,10.0,50.0,40.0,30.0,100.0,1,OHCond(mS/cm),64.0
139,*C1=CC(CC(N)(N)N)=C(O*)C(C)=C1,*C1=CC(CN2N=NC(C[N+](C)(C)CCCCCCCCCC)=C2)=C(C(C)=C1)O*.[Br-],*C1=C(Br)C(C)=C(O*)C(C)=C1,30.0,30.0,40.0,30.0,100.0,1,OHCond(mS/cm),29.2
140,*C1=CC(CC(N)(N)N)=C(O*)C(C)=C1,*C1=CC(CN2N=NC(C[N+](C)(C)CCCCCCCCCC)=C2)=C(C(C)=C1)O*.[Br-],*C1=C(Br)C(C)=C(O*)C(C)=C1,20.0,40.0,40.0,30.0,100.0,1,OHCond(mS/cm),42.1
141,*C1=CC(CC(N)(N)N)=C(O*)C(C)=C1,*C1=CC(CN2N=NC(C[N+](C)(C)CCCCCCCCCC)=C2)=C(C(C)=C1)O*.[Br-],*C1=C(Br)C(C)=C(O*)C(C)=C1,10.0,50.0,40.0,30.0,100.0,1,OHCond(mS/cm),45.7
142,*C1=CC(CC(N)(N)N)=C(O*)C(C)=C1,*C1=CC(CN2N=NC(C[N+](C)(C)CCCCCCCCCCCCCC)=C2)=C(C(C)=C1)O*.[Br-],*C1=C(Br)C(C)=C(O*)C(C)=C1,30.0,30.0,40.0,30.0,100.0,1,OHCond(mS/cm),30.6
143,*C1=CC(CC(N)(N)N)=C(O*)C(C)=C1,*C1=CC(CN2N=NC(C[N+](C)(C)CCCCCCCCCCCCCC)=C2)=C(C(C)=C1)O*.[Br-],*C1=C(Br)C(C)=C(O*)C(C)=C1,20.0,40.0,40.0,30.0,100.0,1,OHCond(mS/cm),52.8
144,*C1=CC(CC(N)(N)N)=C(O*)C(C)=C1,*C1=CC(CN2N=NC(C[N+](C)(C)CCCCCCCCCCCCCC)=C2)=C(C(C)=C1)O*.[Br-],*C1=C(Br)C(C)=C(O*)C(C)=C1,10.0,50.0,40.0,30.0,100.0,1,OHCond(mS/cm),56.0
145,*C1=CC(C[N+](C)(C)CCCCCCCCCC)=C(O*)C(C)=C1.[Br-],*C1=C(Br)C(C)=C(O*)C(C)=C1,*C1=CC(CBr)=C(O*)C(C)=C1,30.0,40.0,30.0,30.0,100.0,1,OHCond(mS/cm),16.7
146,C[N+](C)(C)Cc8cc(C[N+](C)(C)C)cc(c5cc(S(=O)(=O)c3cc(c1cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c1)c(*)c(c2cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c2)c3)cc(c4cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c4)c5Oc7ccc(c6ccc(*)cc6)cc7)c8.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,12.0,88.0,0.0,20.0,100.0,1,OHCond(mS/cm),23.0
147,C[N+](C)(C)Cc8cc(C[N+](C)(C)C)cc(c5cc(S(=O)(=O)c3cc(c1cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c1)c(*)c(c2cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c2)c3)cc(c4cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c4)c5Oc7ccc(c6ccc(*)cc6)cc7)c8.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,12.0,88.0,0.0,80.0,100.0,1,OHCond(mS/cm),54.0
148,C[N+](C)(C)Cc8cc(C[N+](C)(C)C)cc(c5cc(S(=O)(=O)c3cc(c1cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c1)c(*)c(c2cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c2)c3)cc(c4cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c4)c5Oc7ccc(c6ccc(*)cc6)cc7)c8.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,16.0,84.0,0.0,20.0,100.0,1,OHCond(mS/cm),32.0
149,C[N+](C)(C)Cc8cc(C[N+](C)(C)C)cc(c5cc(S(=O)(=O)c3cc(c1cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c1)c(*)c(c2cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c2)c3)cc(c4cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c4)c5Oc7ccc(c6ccc(*)cc6)cc7)c8.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,16.0,84.0,0.0,80.0,100.0,1,OHCond(mS/cm),71.0
150,C[N+](C)(C)Cc8cc(C[N+](C)(C)C)cc(c5cc(S(=O)(=O)c3cc(c1cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c1)c(*)c(c2cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c2)c3)cc(c4cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c4)c5Oc7ccc(c6ccc(*)cc6)cc7)c8.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,20.0,80.0,0.0,20.0,100.0,1,OHCond(mS/cm),37.0
151,C[N+](C)(C)Cc8cc(C[N+](C)(C)C)cc(c5cc(S(=O)(=O)c3cc(c1cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c1)c(*)c(c2cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c2)c3)cc(c4cc(C[N+](C)(C)C)cc(C[N+](C)(C)C)c4)c5Oc7ccc(c6ccc(*)cc6)cc7)c8.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,20.0,80.0,0.0,80.0,100.0,1,OHCond(mS/cm),82.0
