smiles1,smiles2,smiles3,c1,c2,c3,solvent_NaOH (M),solvent_KOH (M),additive_glutaraldehyde (wt%),additive_1-vinyl-propyltriethoxysilane-imidazolium  (wt%),additive_Polyvinylbenzyl_chloride (wt%),additive_phenyl-Silsesquioxane  (wt%),additive_Im-phenyl-Silsesquioxane  (wt%),additive_QA-Silsesquioxane  (wt%),additive_hexanedithiol  (wt%),additive_octanedithiol  (wt%),additive_PEG  (wt%),additive_PE  (wt%),additive_ZrO2  (wt%),additive_diethanediol  (wt%),additive_halloysite_nanotube  (wt%),additive_Polyvinyl_Imidazolium  (wt%),additive_PAGE  (wt%),RH (%),theor_IEC (meq/g),stability_test_temp (C),prop_test_temp (C),prop,time(h),value
CC1=[N+](C=CN1CCCCCCC2(c3c(c4c2cc(c5ccc(Oc6ccc(S(=O)(c7ccc(*)cc7)=O)cc6)cc5)cc4)ccc(c8ccc(O*)cc8)c3)CCCCCCN9C=C[N+](C)=C9C)C,*CC*,*CC*,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.17,25,80,OHCond(mS/cm),92,1.721
CC1=[N+](C=CN1CCCCCCC2(c3c(c4c2cc(c5ccc(Oc6ccc(S(=O)(c7ccc(*)cc7)=O)cc6)cc5)cc4)ccc(c8ccc(O*)cc8)c3)CCCCCCN9C=C[N+](C)=C9C)C,*CC*,*CC*,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.17,25,80,OHCond(mS/cm),292,1.722
CC1=[N+](C=CN1CCCCCCC2(c3c(c4c2cc(c5ccc(Oc6ccc(S(=O)(c7ccc(*)cc7)=O)cc6)cc5)cc4)ccc(c8ccc(O*)cc8)c3)CCCCCCN9C=C[N+](C)=C9C)C,*CC*,*CC*,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.17,25,80,OHCond(mS/cm),0,1.734
CC1=[N+](C=CN1CCCCCCC2(c3c(c4c2cc(c5ccc(Oc6ccc(S(=O)(c7ccc(*)cc7)=O)cc6)cc5)cc4)ccc(c8ccc(O*)cc8)c3)CCCCCCN9C=C[N+](C)=C9C)C,*CC*,*CC*,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.17,25,90,OHCond(mS/cm),292,1.743
CC1=[N+](C=CN1CCCCCCC2(c3c(c4c2cc(c5ccc(Oc6ccc(S(=O)(c7ccc(*)cc7)=O)cc6)cc5)cc4)ccc(c8ccc(O*)cc8)c3)CCCCCCN9C=C[N+](C)=C9C)C,*CC*,*CC*,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.17,25,90,OHCond(mS/cm),92,1.75
CC1=[N+](C=CN1CCCCCCC2(c3c(c4c2cc(c5ccc(Oc6ccc(S(=O)(c7ccc(*)cc7)=O)cc6)cc5)cc4)ccc(c8ccc(O*)cc8)c3)CCCCCCN9C=C[N+](C)=C9C)C,*CC*,*CC*,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.17,25,90,OHCond(mS/cm),0,1.762
CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)Cc1cc(*)cc(C)c1O*,Cc1cc(*)cc(C)c1O*,*CC*,74,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.41,25,60,OHCond(mS/cm),170,1.554
CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)Cc1cc(*)cc(C)c1O*,Cc1cc(*)cc(C)c1O*,*CC*,74,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.41,25,60,OHCond(mS/cm),72,1.56
CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)Cc1cc(*)cc(C)c1O*,Cc1cc(*)cc(C)c1O*,*CC*,74,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.41,25,60,OHCond(mS/cm),312,1.561
CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)Cc1cc(*)cc(C)c1O*,Cc1cc(*)cc(C)c1O*,*CC*,74,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.41,25,60,OHCond(mS/cm),384,1.563
CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)Cc1cc(*)cc(C)c1O*,Cc1cc(*)cc(C)c1O*,*CC*,74,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.41,25,60,OHCond(mS/cm),240,1.574
CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)Cc1cc(*)cc(C)c1O*,Cc1cc(*)cc(C)c1O*,*CC*,74,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.41,25,60,OHCond(mS/cm),48,1.59
CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)Cc1cc(*)cc(C)c1O*,Cc1cc(*)cc(C)c1O*,*CC*,74,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.41,25,60,OHCond(mS/cm),25,1.631
CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)Cc1cc(*)cc(C)c1O*,Cc1cc(*)cc(C)c1O*,*CC*,74,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.41,25,60,OHCond(mS/cm),0,1.746
CCCCn2cc[n+](Cc1ccc(C(C*)*)cc1)c2C,*CC*,*CC*,100,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.92,30,30,OHCond(mS/cm),480,1.982
CCCCn2cc[n+](Cc1ccc(C(C*)*)cc1)c2C,*CC*,*CC*,100,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.92,30,30,OHCond(mS/cm),240,1.989
CCCCn2cc[n+](Cc1ccc(C(C*)*)cc1)c2C,*CC*,*CC*,100,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.92,30,30,OHCond(mS/cm),120,1.993
CCCCn2cc[n+](Cc1ccc(C(C*)*)cc1)c2C,*CC*,*CC*,100,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.92,30,30,OHCond(mS/cm),0,1.998
CCCCn2cc[n+](Cc1ccc(C(C*)*)cc1)c2C,*CC*,*CC*,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.92,25,80,OHCond(mS/cm),360,1.985
CCCCn2cc[n+](Cc1ccc(C(C*)*)cc1)c2C,*CC*,*CC*,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.92,25,80,OHCond(mS/cm),120,1.992
CCCCn2cc[n+](Cc1ccc(C(C*)*)cc1)c2C,*CC*,*CC*,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.92,25,80,OHCond(mS/cm),0,1.993
CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,80,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.54,60,60,OHCond(mS/cm),1055.37,0.42
CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,80,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.54,60,60,OHCond(mS/cm),936.13,0.582
CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,80,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.54,60,60,OHCond(mS/cm),815.85,0.745
CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,80,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.54,60,60,OHCond(mS/cm),695.56,0.905
CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,80,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.54,60,60,OHCond(mS/cm),576.32,1.063
CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,80,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.54,60,60,OHCond(mS/cm),456.04,1.215
CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,80,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.54,60,60,OHCond(mS/cm),311.69,1.359
CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,80,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.54,60,60,OHCond(mS/cm),239.52,1.491
CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,80,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.54,60,60,OHCond(mS/cm),167.35,1.604
CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,80,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.54,60,60,OHCond(mS/cm),120.28,1.705
CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,80,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.54,60,60,OHCond(mS/cm),72.17,1.792
CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,80,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.54,60,60,OHCond(mS/cm),48.11,1.861
CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,80,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.54,60,60,OHCond(mS/cm),24.05,1.917
CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,80,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.54,60,60,OHCond(mS/cm),0,1.962
CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,100,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.85,60,60,OHCond(mS/cm),959.48,1.871
CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,100,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.85,60,60,OHCond(mS/cm),1078.72,1.872
CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,100,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.85,60,60,OHCond(mS/cm),839.2,1.874
CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,100,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.85,60,60,OHCond(mS/cm),718.91,1.877
CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,100,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.85,60,60,OHCond(mS/cm),599.67,1.88
CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,100,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.85,60,60,OHCond(mS/cm),479.39,1.888
CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,100,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.85,60,60,OHCond(mS/cm),335.04,1.902
CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,100,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.85,60,60,OHCond(mS/cm),262.87,1.919
CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,100,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.85,60,60,OHCond(mS/cm),190.7,1.939
CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,100,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.85,60,60,OHCond(mS/cm),143.63,1.968
CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,100,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.85,60,60,OHCond(mS/cm),95.52,1.99
CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,100,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.85,60,60,OHCond(mS/cm),71.46,2.007
CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,100,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.85,60,60,OHCond(mS/cm),47.4,2.024
CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,100,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.85,60,60,OHCond(mS/cm),23.35,2.041
CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,100,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.85,60,60,OHCond(mS/cm),0,2.072
C[N+](C)(C)Cc1ccc(C(C*)*)cc1,*CC*,*CC*,100,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5.68,30,30,OHCond(mS/cm),600,1.831
C[N+](C)(C)Cc1ccc(C(C*)*)cc1,*CC*,*CC*,100,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5.68,30,30,OHCond(mS/cm),360,1.854
C[N+](C)(C)Cc1ccc(C(C*)*)cc1,*CC*,*CC*,100,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5.68,30,30,OHCond(mS/cm),240,1.883
C[N+](C)(C)Cc1ccc(C(C*)*)cc1,*CC*,*CC*,100,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5.68,30,30,OHCond(mS/cm),120,1.916
C[N+](C)(C)Cc1ccc(C(C*)*)cc1,*CC*,*CC*,100,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5.68,30,30,OHCond(mS/cm),0,1.994
C[N+](C)(C)Cc1ccc(C(C*)*)cc1,*CC*,*CC*,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5.68,25,80,OHCond(mS/cm),480,1.816
C[N+](C)(C)Cc1ccc(C(C*)*)cc1,*CC*,*CC*,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5.68,25,80,OHCond(mS/cm),240,1.856
C[N+](C)(C)Cc1ccc(C(C*)*)cc1,*CC*,*CC*,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5.68,25,80,OHCond(mS/cm),120,1.898
C[N+](C)(C)Cc1ccc(C(C*)*)cc1,*CC*,*CC*,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5.68,25,80,OHCond(mS/cm),0,1.93
C[n+]%11ccn(CCCCCCOc%10cc(C8(c5cc(OCCCCCCn1cc[n+](C)c1)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(OCCCCCn4cc[n+](C)c4)c5)c6ccccc6c7ccccc78)cc(OCCCCCCn9cc[n+](C)c9)c%10O*)c%11,*C4=CC=C(C(C3=CC=C(OC2=CC=C(S(=O)(=O)C1=CC=C(*)C=C1)C=C2)C=C3)(C(F)(F)F)C(F)(F)F)C=C4,*CC*,31,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.62,25,60,OHCond(mS/cm),239,1.734
C[n+]%11ccn(CCCCCCOc%10cc(C8(c5cc(OCCCCCCn1cc[n+](C)c1)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(OCCCCCn4cc[n+](C)c4)c5)c6ccccc6c7ccccc78)cc(OCCCCCCn9cc[n+](C)c9)c%10O*)c%11,*C4=CC=C(C(C3=CC=C(OC2=CC=C(S(=O)(=O)C1=CC=C(*)C=C1)C=C2)C=C3)(C(F)(F)F)C(F)(F)F)C=C4,*CC*,31,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.62,25,60,OHCond(mS/cm),142,1.758
C[n+]%11ccn(CCCCCCOc%10cc(C8(c5cc(OCCCCCCn1cc[n+](C)c1)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(OCCCCCn4cc[n+](C)c4)c5)c6ccccc6c7ccccc78)cc(OCCCCCCn9cc[n+](C)c9)c%10O*)c%11,*C4=CC=C(C(C3=CC=C(OC2=CC=C(S(=O)(=O)C1=CC=C(*)C=C1)C=C2)C=C3)(C(F)(F)F)C(F)(F)F)C=C4,*CC*,31,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.62,25,60,OHCond(mS/cm),72,1.8
C[n+]%11ccn(CCCCCCOc%10cc(C8(c5cc(OCCCCCCn1cc[n+](C)c1)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(OCCCCCn4cc[n+](C)c4)c5)c6ccccc6c7ccccc78)cc(OCCCCCCn9cc[n+](C)c9)c%10O*)c%11,*C4=CC=C(C(C3=CC=C(OC2=CC=C(S(=O)(=O)C1=CC=C(*)C=C1)C=C2)C=C3)(C(F)(F)F)C(F)(F)F)C=C4,*CC*,31,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.62,25,60,OHCond(mS/cm),0,1.847
Cc1c(O*)ccc(C2(OC(c3c2cccc3)=O)c4cc(CN5C=C[N+](C)=C5)c(Oc6ccc(S(=O)(c7ccc(*)cc7)=O)cc6)c(CN8C=C[N+](C)=C8)c4)c1,CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,*CC*,46,54,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.79,60,60,OHCond(mS/cm),515,1.889
Cc1c(O*)ccc(C2(OC(c3c2cccc3)=O)c4cc(CN5C=C[N+](C)=C5)c(Oc6ccc(S(=O)(c7ccc(*)cc7)=O)cc6)c(CN8C=C[N+](C)=C8)c4)c1,CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,*CC*,46,54,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.79,60,60,OHCond(mS/cm),575,1.889
Cc1c(O*)ccc(C2(OC(c3c2cccc3)=O)c4cc(CN5C=C[N+](C)=C5)c(Oc6ccc(S(=O)(c7ccc(*)cc7)=O)cc6)c(CN8C=C[N+](C)=C8)c4)c1,CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,*CC*,46,54,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.79,60,60,OHCond(mS/cm),456,1.893
Cc1c(O*)ccc(C2(OC(c3c2cccc3)=O)c4cc(CN5C=C[N+](C)=C5)c(Oc6ccc(S(=O)(c7ccc(*)cc7)=O)cc6)c(CN8C=C[N+](C)=C8)c4)c1,CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,*CC*,46,54,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.79,60,60,OHCond(mS/cm),383,1.894
Cc1c(O*)ccc(C2(OC(c3c2cccc3)=O)c4cc(CN5C=C[N+](C)=C5)c(Oc6ccc(S(=O)(c7ccc(*)cc7)=O)cc6)c(CN8C=C[N+](C)=C8)c4)c1,CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,*CC*,46,54,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.79,60,60,OHCond(mS/cm),311,1.905
Cc1c(O*)ccc(C2(OC(c3c2cccc3)=O)c4cc(CN5C=C[N+](C)=C5)c(Oc6ccc(S(=O)(c7ccc(*)cc7)=O)cc6)c(CN8C=C[N+](C)=C8)c4)c1,CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,*CC*,46,54,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.79,60,60,OHCond(mS/cm),240,1.924
Cc1c(O*)ccc(C2(OC(c3c2cccc3)=O)c4cc(CN5C=C[N+](C)=C5)c(Oc6ccc(S(=O)(c7ccc(*)cc7)=O)cc6)c(CN8C=C[N+](C)=C8)c4)c1,CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,*CC*,46,54,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.79,60,60,OHCond(mS/cm),175,1.943
Cc1c(O*)ccc(C2(OC(c3c2cccc3)=O)c4cc(CN5C=C[N+](C)=C5)c(Oc6ccc(S(=O)(c7ccc(*)cc7)=O)cc6)c(CN8C=C[N+](C)=C8)c4)c1,CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,*CC*,46,54,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.79,60,60,OHCond(mS/cm),125,1.963
Cc1c(O*)ccc(C2(OC(c3c2cccc3)=O)c4cc(CN5C=C[N+](C)=C5)c(Oc6ccc(S(=O)(c7ccc(*)cc7)=O)cc6)c(CN8C=C[N+](C)=C8)c4)c1,CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,*CC*,46,54,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.79,60,60,OHCond(mS/cm),75,1.985
