SN,smiles,eib
862,[*]c1ccc(N(c2ccc(CCCC)cc2)c2ccc(-c3ccc([*])s3)cc2)cc1,2.56809019713938
863,[*]CC(S1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3[*],2.5695896235389752
864,[*]c1ccc(-c2ccc(-c3ccc([*])n3C)o2)o1,2.5753312126383467
865,[*]CC([*])(C)C(=O)OC(C(F)(F)F)C(F)(F)F,2.5754956909368425
866,[*]CCCOC(=O)C(=O)O[*],2.578903213446565
867,[*]c1cc2cc([*])sc2s1,2.5835155295919874
868,[*]C(OC)=C(OC)c1ccc([*])cc1,2.5844626258874994
869,[*]c1sc([*])c(OCCOCCCC)c1C,2.584633840562913
870,[*]NC(=O)NC(=O)[*],2.586731447965718
871,[*]C(C=C1)=CC=C1C(S2)=CC=C2C(C=C3)=CC=C3O[*],2.5879986472672405
872,[*]C(OC(C)=O)=C(OC(C)=O)c1ccc([*])cc1,2.589926148944017
873,[*]Oc1cccc2c(OC3(F)C([*])(F)C(F)(F)C3(F)F)cccc12,2.5919616593070764
874,[*]Oc1cccc(C(=O)OCC(F)(F)C(F)(F)C(F)(F)COC(=O)c2cccc([*])c2)c1,2.5951763171762874
875,[*]c1ccc(-c2nc3cc4nc([*])[nH]c4cc3[nH]2)cc1,2.597463163115905
876,[*]c1c2ccccc2c([*])n1C,2.5996626735340587
877,[*]Nc1cc(F)c([*])cc1F,2.6009328808613787
878,[*]CCOC(=O)c1ccc(O[*])c(Cl)c1,2.6010104260901614
879,[*]NC(C=C1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3[*],2.6010574512940314
880,[*]Oc1ccc(Oc2cccc([*])n2)c(-c2ccccc2)c1,2.6025291910602024
881,[*]c1cc(-c2ccc(OCCCC)cc2)c([*])s1,2.6038895201489733
882,[*]CC([*])c1c(F)c(F)c(P(=O)(O)O)c(F)c1F,2.6064658823487443
883,C(F)(F)C(C=C1)=CC=C1C(F)(F)C(S2)=CC=C2,2.6065306866496107
884,[*]CNC(=O)C(S1)=CC=C1[*],2.6080233290750514
885,[*]C=Cc1csc(C=Cc2cccc([*])n2)c1CCCCCCCC,2.6083185970072025
886,[*]c1csc([*])c1,2.6131982462615486
887,[*]CCCCc1nc(-c2ccc(-c3csc([*])n3)cc2)cs1,2.6143982099950263
888,[*]Oc1ccc(Oc2ccc(C(=O)c3ccc([*])cc3)cc2)cc1CC(=O)O,2.615778009093096
889,[*]C(=O)NNC(=O)c1cccc([*])n1,2.617195623123232
890,[*]C=C([*])CO,2.620879558940404
891,[*]CC(C=C1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3[*],2.621316911490432
892,[*]COC(S1)=CC=C1C(C=C2)=CC=C2[*],2.62302859991292
893,[*]C=C([*])c1nc2ccccc2n1C,2.6235628113195486
894,[*]CCSSSSCCO[*],2.6244902617061454
895,[*]Cc1ccc(C(=O)N[*])cc1,2.6250027134438048
896,[*]c1cc(CCCCCCOC(=O)COC)c([*])s1,2.628235255056171
897,[*]Nc1ccccc1NC(=O)c1cccc(C([*])=O)c1,2.6292096886001945
898,[*]c1sc([*])c(CCCCCCN(CC)c2ccccc2)c1CCCCCC,2.633326673559345
899,[*]Oc1ccc(S(=O)c2ccc(OC([*])=O)cc2)cc1,2.633468411728964
900,[*]CCCc1nc2cc3sc([*])nc3cc2s1,2.6344910350382293
901,[*]C([*])(F)F,2.637986139913404
902,[*]CC1CC(CNC(=O)c2cccc(C(=O)N[*])c2)CC(C(C)(C)C)C1,2.6435844476559267
903,[*]CC([*])OC(=O)c1cccc(Cl)c1,2.643961059257073
904,C(C=C1)=CC=C1OC(=O)CC(=O)CCO,2.645333393604428
905,[*]C=C([*])c1ccc2ccc3cccc4ccc1c2c34,2.6474558403606023
906,[*]c1ccc2cc(N([*])c3ccccc3)ccc2c1,2.648700323684128
907,[*]c1ccc(C(Cl)(Cl)C([*])Cl)cc1,2.649391776974832
908,[*]Nc1cc(Cl)c([*])cc1Cl,2.652186645972889
909,[*]c1ccc([*])c(C)n1,2.656092365445525
910,[*]C=CC1C=CC([*])C(C(=O)OC(C)(C)C)=C1C(=O)OC(C)(C)C,2.6607060160960128
911,[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2)cc1C1CC2CCC1C2,2.6654959407556764
912,NC(=S)NC(C=C1)=CC=C1NC(=S)NC(C=C2)=CC=C2OC(C=C3)=CC=C3,2.66619148993648
913,[*]CC1(C)CC([*])(C)C(=O)OC1=O,2.6680015551264
914,[*]CC([*])c1ccc(C(=O)Cc2ccccc2)cc1,2.6753441667109232
915,[*]Oc1ccc(SSCCCCSSc2ccc([*])cc2)cc1,2.6757939302241445
916,[*]Oc1c(Br)cc([*])cc1Br,2.6766433752610705
917,[*]Nc1cc(NC(=O)c2cccc(C([*])=O)c2)c(N)cc1N,2.6805676801388434
918,[*]CCC([*])=O,2.685012414446934
919,[*]c1ccc2nc3[nH]c4cc5[nH]c6nc7ccc([*])cc7nc6sc5cc4sc3nc2c1,2.6885946845804884
920,[*]CC(=O)CC(=O)[*],2.6889280202250574
921,[*]c1cccc([*])c1,2.6893455194960523
922,[*]c1ccc2nc([*])oc2c1,2.689459548189094
923,[*]Oc1c(Cl)cc([*])cc1Cl,2.6927632177121743
924,[*]CNC(S1)=CC=C1C(C=C2)=CC=C2[*],2.6950811197556868
925,[*]c1cc(-c2ccc(OCCCCCCCC)cc2)c([*])s1,2.7012169869445195
926,[*]Oc1ccc(C(=O)CNCCNCC(=O)c2ccc([*])cc2)cc1,2.7019988356899898
927,[*]Nc1cc(Br)c([*])cc1Br,2.7038136357819926
928,[*]CC([*])C(=O)n1sc2ccccc2c1=O,2.704341472472692
929,[*]c1ccc([*])n1C(=O)OCC,2.708692712372228
930,[*]Oc1ccc(CC([*])=O)cc1,2.712675434677728
931,[*]CCCN1C(=O)C2C3C=CC(C4C(=O)N([*])C(=O)C34)C2C1=O,2.713290497144204
932,[*]CCCCCCCCNC(=O)Cc1ccc(CC(=O)N[*])cc1,2.7151317983491063
933,[*]c1cc(-c2ccc(OCCCCCC)cc2)c([*])s1,2.7195190087704195
934,[*]Oc1ccc(Oc2cccc(C(=O)Oc3ccc(OC(=O)c4cccc([*])c4)cc3)c2)cc1,2.722140508508099
935,[*]c1nc(C)nc(N([*])C)n1,2.723807068911313
936,[*]NC(S1)=CC=C1C(S2)=CC=C2C[*],2.727613032675613
937,[*]CC([*])c1cc(O)ccc1O,2.7293691104515534
938,[*]CC(C)(CO[*])COCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.7294001186335284
939,[*]CCCCCCOc1ccc(C(=O)OC(=O)c2ccc(O[*])cc2)cc1,2.7392709674121662
940,[*]NC(C)(C)CC([*])=O,2.7402315041226943
941,[*]Nc1ccc(Cc2ccc(NC(=O)c3ccc(P(=O)(c4ccccc4)c4ccc(C([*])=O)cc4)cc3)cc2)cc1,2.7407764333176554
942,[*]Oc1ccc(Oc2ccc(C=NCCCCN=Cc3ccc([*])cc3)cc2)cc1,2.7415129814306063
943,[*]OC3=CC=CC(OC2=CC=C(C(C1=CC=C([*])C=C1)(C(F)(F)F)C(F)(F)F)C=C2)=C3C#N,2.7416874390977544
944,[*]C(=O)Nc1nc([*])c(C#N)n1C,2.744024592233876
945,[*]c1ccc(N2C(=O)N([*])C2=O)cc1,2.7456441033671406
946,[*]OC(C)C(=O)OCC([*])=O,2.7501584553369187
947,[*]OC(C)C(=O)NC(C)C([*])=O,2.7525166095105487
948,[*]Oc1ccc(Oc2ccc(OC(=O)c3ccccc3-c3ccccc3C([*])=O)cc2)cc1,2.753820805083853
949,[*]Oc1cccc(NC(=O)c2ccc([*])cc2)c1,2.754060024788134
950,[*]CCCCCCCCc1nc2cc3sc([*])nc3cc2s1,2.7547897947267144
951,[*]NC(C=C)CC([*])=O,2.7550104368272827
952,[*]c1ccc2c(c1)c1cc([*])ccc1n2CCC(=O)NO,2.7554801912242386
953,[*]CC(OC(=O)C(=O)OCC)C(COC(=O)O[*])OC(=O)C(=O)OCC,2.756256993627224
954,[*]Oc1ccc(S(=O)(=O)c2ccc([*])cc2)cc1,2.7571310277665093
955,[*]Nc1ccc([*])nc1,2.757553179701969
956,[*]CC([*])(CC(=O)O)C(=O)O,2.762363099720522
957,[*]CC(S1)=CC=C1CO[*],2.7642624395287325
958,[*]Oc1ccc(S(=O)(=O)NCCNS(=O)(=O)c2ccc([*])cc2)cc1,2.7681314861069586
959,[*]C(=O)OC(S1)=CC=C1O[*],2.7684526690373144
960,[*]CC1CC([*])C(=O)OC1=O,2.7742261257714933
961,[*]CCc1nc(-c2ccc(-c3csc([*])n3)cc2)cs1,2.775995574318649
962,[*]C(=O)C(C=C1)=CC=C1C(=O)C(C=C2)=CC=C2[*],2.783037199988984
963,[*]CC([*])OC(=O)C(F)(F)C(F)(F)C(F)(F)F,2.78521785130813
964,C(F)(F)CC(F)(F)N,2.796536816405326
965,[*]c1ccc(Oc2ccc(N3C(=O)N([*])C3=O)cc2)cc1,2.8004821350575857
966,[*]NC(C=C1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3[*],2.8006592756432305
967,C(F)(F)NC(F)(F)C(C=C1)=CC=C1,2.801729379654728
968,[*]Oc1ccc(SSc2ccc([*])cc2)cc1,2.8044454603065976
969,[*]c1sc([*])c(OCCCCCCCC)c1C,2.8046106816871914
970,[*]CCCC(=O)[*],2.805087876746652
971,[*]CCCCCc1nc2cc3sc([*])nc3cc2s1,2.805392603918335
972,[*]OC(=O)CCS(=O)(=O)CCC([*])=O,2.808816778342384
973,[*]Cc1nc(-c2ccc(-c3csc([*])n3)cc2)cs1,2.8164064509699047
974,[*]C=Cc1ccc([*])o1,2.818106283866378
975,[*]NC(=O)NC(S1)=CC=C1[*],2.8182373299240355
976,[*]Cc1ccc(COC(=O)Cc2ccc(C(=O)O[*])cc2)cc1,2.8199793437445533
977,[*]Sc1c(C)cc([*])cc1C,2.8215309556503487
978,[*]C(Br)=C(c1ccccc1)c1ccc([*])cc1,2.8244118936294087
979,[*]c1ccc2c(c1)c1ccccc1n2[*],2.828398379869169
980,[*]CCCCOC(=O)C(=O)O[*],2.8304282047594653
981,[*]CC(=O)NC(=O)[*],2.8310652710811626
982,[*]CCCCCOc1cccc(C(=O)OC(=O)c2cccc(O[*])c2)c1,2.8313734554787686
983,[*]Sc1ccc([*])cc1,2.8320383955950983
984,[*]c1ccc2c(c1)c1cc([*])ccc1n2C=C,2.8329052197332056
985,C(F)(F)C(C=C1)=CC=C1C(F)(F)C(C=C2)=CC=C2,2.8380747768192727
986,[*]CC([*])(F)C(C)=O,2.839275138688147
987,[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3O[*],2.8440377698682333
988,[*]CC([*])n1cncn1,2.844838197901064
989,[*]CC([*])OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.8470597675992324
990,[*]CC([*])C(=O)c1ccc(Br)c(OC)c1,2.8476737241180032
991,[*]OC(C)(CC([*])=O)C(F)(F)F,2.849216868034886
992,[*]CC(S1)=CC=C1NO[*],2.8515261777966865
993,[*]c1sc([*])c(CCCCCCCC)c1C,2.8517991380834657
994,[*]Oc1ccc(-c2ccc(Oc3ccc(C(=O)c4ccc([*])cc4)cc3)cc2)cc1,2.854081813742632
995,[*]Oc1ccc(Oc2ccc(P(C)(=O)c3ccc([*])cc3)cc2)cc1,2.8560095995975483
996,[*]C(C=C1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3O[*],2.8566544169315824
997,[*]CCCCNC(=O)C(=O)N[*],2.858496048747166
998,[*]c1ccc2c(c1)c1cc([*])ccc1n2C(=O)OCC,2.8597495038580285
999,[*]C(=O)c1ccc(N([*])C)cc1,2.8601266970401875
1000,[*]Oc1cccc(Oc2cccc([*])n2)c1,2.861516784458015
1001,[*]c1ccc(Sc2ccc(S([*])(=O)=O)cc2)cc1,2.8621606147991456
1002,[*]CCc1cnc([*])cn1,2.863591611686581
1003,[*]Oc1ccc(C(=O)CCCCC(=O)c2ccc(OC([*])=O)cc2)cc1,2.864881948035812
1004,[*]Nc1ccc([*])c2ccccc12,2.8655834192713696
1005,[*]CC([*])OC(=O)c1cccc(Br)c1,2.8668519326260204
1006,[*]CC(S1)=CC=C1C(C=C2)=CC=C2O[*],2.867950167738384
1007,[*]Oc1ccc(Oc2ccc(Oc3cccc([*])n3)cc2)cc1,2.8680134579689955
1008,[*]C=Cc1ccc([*])c(C(=O)OC)c1C(=O)OC,2.8690959743591624
1009,[*]c1ccc([*])[nH]1,2.869323305163056
1010,[*]CCCCCCOC(=O)SNc1ccc(Cc2ccc(NSC(=O)O[*])cc2)cc1,2.8700572123575245
1011,[*]c1ccc(-c2ccc([*])c(C)c2)cc1C,2.8745009774728314
1012,[*]OC(=O)Cc1ccc(CC([*])=O)cc1,2.8746634968907405
1013,[*]CCCCCCCCN1C(=O)CC(C2C=C(C)C3C(=O)N([*])C(=O)C3C2)C1=O,2.876942918006895
1014,[*]CCc1ccc(-c2ccc([*])cc2)cc1,2.878971926890098
1015,[*]c1ccc2c(c1)c1cc([*])ccc1n2C,2.880237699177988
1016,[*]NC(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3[*],2.8805741644480056
1017,[*]Oc1ccc(OC2(F)C([*])(F)C(F)(F)C2(F)F)cc1,2.881415368368358
1018,[*]C(F)(F)C1(F)C(F)(F)C([*])(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,2.8831803726356937
1019,[*]NC(=O)OC(S1)=CC=C1[*],2.884096464348181
1020,[*]Oc1ccc(C(C#N)(c2ccccc2)c2ccc(OC([*])=O)cc2)cc1,2.8844167578909685
1021,[*]CCCCCCCCCNC(=O)c1cccc(C(=O)N[*])c1,2.885625113061318
1022,[*]ON(C(F)(F)F)C(F)(F)C([*])(F)F,2.890148591781589
1023,[*]CC([*])C#N,2.8952710770220884
1024,[*]Nc1c(Br)cc([*])cc1Br,2.895278872847185
1025,[*]c1sc([*])c(OCCCC)c1OC,2.8976014309005618
1026,[*]C(=O)CCP(=O)(CCC(=O)N1CCN([*])CC1)c1ccccc1,2.898353991060392
1027,[*]Oc1ccc(C(=O)NNC(=O)c2ccc([*])cc2)cc1,2.898927245491718
1028,[*]OP(=O)(Oc1ccc(-c2ccc([*])cc2)cc1)c1ccccc1,2.900385461343244
1029,[*]OC(C)COC(=O)C=C(CC([*])=O)c1cc(C)ccc1OC,2.904681296770093
1030,[*]C([*])F,2.9084583599084426
1031,[*]ON(C(F)(F)F)C(F)(Cl)C([*])(F)F,2.9086957548019248
1032,[*]CC(=O)NCC(=O)O[*],2.9100270343983063
1033,[*]CC([*])(F)C(=O)OCC(F)(F)C(F)(F)F,2.9127837903591067
1034,[*]c1sc([*])c(OCCCCCC)c1C,2.9133903720044456
1035,[*]CC(=O)OC(S1)=CC=C1[*],2.9167064191479835
1036,[*]CC([*])(Cl)C(=O)OC,2.9171726717661626
1037,[*]CC([*])n1nnc2ccccc21,2.9198108752930536
1038,[*]CC([*])(C)C(=O)OC(F)(C(F)(F)F)C(F)(F)F,2.9205016280360123
1039,C(F)(F)C(F)(F)C(S1)=CC=C1O,2.9211461386587634
1040,[*]CCCCCCCCCCCCc1nc2cc3sc([*])nc3cc2s1,2.9213841805353207
1041,[*]c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-c5nnc([*])n5-c5ccc(C)cc5)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,2.9286902143843285
1042,[*]c1nc(C)nc(N([*])c2ccccc2)n1,2.9308632342733274
1043,[*]c1ccc([*])n1C,2.935477103439287
1044,[*]CO[*],2.9368749358939112
1045,[*]CC(=O)C1CCC([*])C1=O,2.9391743421525187
1046,[*]CC(C)(C=O)C(F)(F)C([*])([2H])[2H],2.940927392876708
1047,[*]c1cc(CCCCCCOC(=O)COc2ccccc2)c([*])s1,2.94207835880794
1048,[*]c1ccc(Oc2ccc(Oc3ccc(N4C(=O)CC(=O)N([*])C4=S)cc3)cc2)cc1,2.944903077587848
1049,[*]c1ccc(-c2ccc(-c3ccc([*])n3C)o2)s1,2.9453499905483493
1050,[*]c1ccc([*])c(O)c1,2.9457135244995043
1051,[*]OC(C)C([*])=O,2.9482552116135485
1052,[*]CNCC(C=C1)=CC=C1[*],2.949802498082476
1053,[*]CCOC(=O)Nc1ccc(-c2ccc(NC(=O)O[*])c(C)c2)cc1C,2.9512695830662983
1054,NC(=S)NC(C=C1)=CC=C1CC(C=C2)=CC=C2,2.9518334277266365
1055,[*]c1cc(CC(=O)OCC)c([*])s1,2.953420224258181
1056,[*]OC(C)C#CC#CC(C)OC(=O)c1ccc(C([*])=O)cc1,2.9556204787764817
1057,[*]CCNC(=S)[*],2.9556647334993733
1058,[*]CC(S1)=CC=C1OC(S2)=CC=C2[*],2.9560894019328963
1059,[*]CC(C=C)O[*],2.9574353160015283
1060,[*]CC([*])OC(=O)c1cccnc1,2.961323149545502
1061,[*]c1sc([*])c(C)c1C,2.962361591740072
1062,[*]CC([*])C(=O)Oc1ccc(C#N)cc1,2.962797290081613
1063,[*]c1ccc2[nH]c3ccc([*])cc3c2c1,2.9637661884263355
1064,[*]c1ccc(Cc2ccc(N3C(=O)C4CCC5C(=O)N([*])C(=O)C5C4C3=O)c(C)c2)cc1C,2.964949447256565
1065,[*]CCOCCOCCOC(=O)c1ccc(N=Nc2ccc(C(=O)O[*])cc2)cc1,2.965453338429413
1066,[*]CCOC(=O)c1ccc(CCCCCCc2ccc(C(=O)O[*])cc2)cc1,2.9718389295944045
1067,[*]Oc1ccc(Cc2ccc([*])cc2)cc1,2.972654986892165
1068,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)c3c(Cl)c(Cl)c(C([*])=O)c(Cl)c3Cl)cc2)cc1,2.9747925234392243
1069,[*]CC(OC(C)=O)C1C(=O)N(c2ccc(C)cc2)C(=O)C1([*])Cl,2.9749730943069874
1070,[*]Oc1c(-c2ccccc2)cc([*])cc1-c1cccc(C)c1,2.9837805799868136
1071,[*]CC(OC)C1(C)C(=O)OC(=O)C1([*])C,2.986341724692095
1072,[*]CC(=O)CC(S1)=CC=C1[*],2.987065383354812
1073,[*]c1cnc([*])c(C)c1,2.9882203117874884
1074,[*]CC(OC)C1C(=O)OC(=O)C1[*],2.9889607373394105
1075,[*]CCCC1CC(=O)N([*])C(=O)C1,2.9894377739785822
1076,[*]Oc1ccc(Oc2ccc(C(=O)c3ccc([*])cc3)cc2)cc1COC,2.9924605542727094
1077,[*]CCc1cc(Cl)c([*])cc1Cl,2.993814334376649
1078,[*]c1cc(CC(=O)OC)c([*])s1,2.9953056775275235
1079,[*]CC(=O)NC(C=C1)=CC=C1[*],2.9963157693406264
1080,[*]CCN([*])C(=O)c1ccc(F)c(F)c1,2.99650531706859
1081,[*]Oc1ccc(P(=O)(c2ccccc2)c2ccc([*])cc2)cc1,2.9970614631045427
1082,[*]c1ccc2c(c1)c1cc([*])ccc1n2CC(=O)OCC,2.9979933417702807
1083,[*]CC([*])(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,3.000495623339548
1084,[*]OC(CC)C([*])=O,3.0072927251185093
1085,[*]CNC(C=C1)=CC=C1C(S2)=CC=C2[*],3.0088501848857714
1086,C(F)(F)C(F)(F)NC(C=C1)=CC=C1,3.010725597420344
1087,[*]c1ccc2c([*])c(-c3ccccc3)[nH]c2c1,3.012532833696044
1088,[*]c1ccc([*])c(CCCCCC)n1,3.0163232978690715
1089,[*]NC(S1)=CC=C1NC(S2)=CC=C2[*],3.0168299322162206
1090,[*]NNC(=O)c1ccc(C(=O)NNC(=O)CCCCC([*])=O)cc1,3.0177105200969727
1091,[*]C=CC(C[*])(C(F)(F)F)C(F)(F)F,3.0189478173804463
1092,[*]CCCCCCNC(=O)CCP(=S)(CCC(=O)N[*])c1ccccc1,3.0279500997083817
1093,[*]CCCCCCCNC(=S)N[*],3.028557846461499
1094,[*]CCCCc1nnc([*])n1N,3.0290155942901817
1095,[*]Oc1ccc([*])cc1,3.0316706041105195
1096,[*]OC(=O)CCCCCC([*])=O,3.032186427293392
1097,[*]CC(C=C1)=CC=C1C(C=C2)=CC=C2O[*],3.040695716849731
1098,[*]CNCO[*],3.0423575043630247
1099,[*]CCOC(=O)CSC(=O)Nc1ccc(Cc2ccc(NC(=O)SCC(=O)O[*])cc2)cc1,3.044482693984341
1100,[*]c1ccc(N([*])c2ccc(S(=O)(=O)O)cc2)cc1,3.045238884782741
1101,[*]CNCN[*],3.0486830701035776
1102,[*]CCN([*])C(=O)Cc1ccc(C(F)(F)F)cc1,3.0499082899866057
1103,[*]C(=O)N([*])CC=C,3.0526562473895984
1104,[*]C(=O)c1cccc(C(=O)N(C)c2cccc(N([*])C)c2)c1,3.0548409681683766
1105,[*]Oc1ccc(C(c2ccc(OC([*])=O)cc2)C(Cl)Cl)cc1,3.057282788553901
1106,[*]CC([*])(F)C(=O)OCC(F)(F)F,3.059726827172783
1107,[*]C1CC([*])(C#N)C1,3.0604044245419733
1108,[*]CC([*])(Cl)Cl,3.0667918853555167
1109,[*]C=C([*])c1cccs1,3.067544139700748
1110,[*]CCCP(CCCNC(=O)C(=O)N[*])c1ccccc1,3.0686175840389023
1111,[*]C(=O)OC1=NCCN1[*],3.0710816036843664
1112,[*]C=CC=CCC[*],3.0718244076890087
1113,[*]CC([*])c1cc(Cl)ccc1Cl,3.072309708509928
1114,[*]c1cc([*])cc(OCCCCCCCCCCCC)c1,3.080278330306227
1115,[*]c1sc([*])c(OCCCCCCCCCCCCCCCC)c1C,3.082835489382948
1116,[*]Oc1ccc(OC(=O)Oc2ccc(-c3ccc(OC([*])=O)cc3)cc2)cc1Cl,3.0830682128284
1117,[*]CC(F)(F)C(F)(F)C(F)(F)COC(=O)c1cccc(-c2cccc(C(=O)O[*])c2)c1,3.085647088202022
1118,[*]C=Cc1cc(CCCCCC)c([*])s1,3.085748965065213
1119,[*]Sc1ccc(Nc2ccc(Nc3ccc(Nc4ccc([*])cc4)cc3)cc2)cc1,3.0877203150032217
1120,[*]Nc1ccc([*])cc1Br,3.0888379798112147
1121,[*]CCCCCC[N+]([*])(C)C,3.0897461780102
1122,[*]Oc1ccc(C(C)=Nc2ccccc2N=C(C)c2ccc([*])cc2)cc1,3.092099662764697
1123,[*]Nc1ccc([*])cc1I,3.0933062849420434
1124,[*]CCCCCCOC(=O)SC(=O)O[*],3.0989592655729794
1125,[*]CCCOC(=O)Cc1ccc(CC(=O)O[*])cc1,3.101076139016952
1126,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)SCCCSC([*])=O)cc2)cc1,3.1012610904497926
1127,[*]Oc1ccc(OC(=O)Oc2ccc(-c3ccc(OC([*])=O)cc3)cc2)cc1,3.1027177406825728
1128,[*]NC(CO)C([*])=O,3.1040036450653803
1129,[*]CCCN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N([*])C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,3.1043931731918857
1130,[*]Oc1ccc(OC(=O)CCC([*])=O)cc1,3.10453400761467
1131,[*]CC([*])OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.1057262263338137
1132,[*]CNON[*],3.10609854359528
1133,[*]c1cc(C(F)(F)C(F)(F)C(F)(F)F)c([*])s1,3.1074088607548167
1134,[*]CCC1CC(=O)N([*])C1=O,3.1085676819887285
1135,[*]CC([*])C(=O)c1ccc(C(C)(C)C)cc1,3.109414624968708
1136,[*]NS(=O)Nc1cccc([*])n1,3.1111988129931483
1137,[*]OC(C)(C)C([*])=O,3.1121740361968007
1138,[*]Nc1ccc(NC(=O)CCCCC([*])=O)cc1,3.114406766661436
1139,[*]Oc1ccc(C2(c3ccc(OC([*])=O)cc3)c3cc(N(C)C)ccc3-c3ccc([N+](=O)[O-])cc32)cc1,3.1148979830088632
1140,[*]CC([*])(C#N)C(=O)OC,3.1158822161914235
1141,[*]Cc1ccc(COC(=O)CCCC(=O)O[*])cc1,3.117049944528046
1142,[*]CCNC(=O)C(OC)C(OC)C(=O)N[*],3.1193056088383573
1143,[*]NC(CCCCN)C([*])=O,3.1196934014876745
1144,[*]Oc1ccc(OC([*])=O)cc1,3.1205968867128657
1145,[*]c1ccc([*])n1CCC(=O)OC,3.124464685672687
1146,[*]Cc1ccc(COC(=O)CCCCSCCCCC(=O)O[*])cc1,3.1353925468101744
1147,[*]Oc1ccc(C(c2ccccc2)(c2ccccc2)c2ccc(OC([*])=O)cc2)cc1,3.1368920491046755
1148,[*]Sc1cccc(Sc2ccc(Sc3ccc([*])cc3)cc2)c1,3.1397219880331537
1149,[*]Nc1c(Cl)cc([*])cc1Cl,3.1403665958576807
1150,[*]NC(=O)OC(C=C1)=CC=C1[*],3.142686189688588
1151,[*]Oc1ccc(Cc2ccc(OC(=O)OCC3CCC(COC([*])=O)CC3)cc2)cc1,3.143603961243524
1152,[*]CCN([*])C(=O)c1cc(F)ccc1F,3.1442928796795253
1153,[*]c1cccc([*])c1N,3.146275365266888
1154,[*]Oc1ccc(C(=O)OCCOC(=O)c2ccc([*])cc2)cc1,3.1464009455394377
1155,[*]OC(CC([*])=O)C(Cl)(Cl)Cl,3.14836098427725
1156,[*]Nc1ccc(C(C)(C)c2ccc(NC(=O)c3cc(C([*])=O)cc(N4C(=O)C5C6CCC(C6)C5C4=O)c3)cc2)cc1,3.1496466849915468
1157,[*]c1ccc(C)c(N2CC(=O)N([*])CC2=O)c1,3.1520494621495274
1158,[*]CC(CC([*])(C#N)C#N)c1ccc(CCl)cc1,3.1544958484640087
1159,[*]CC([*])c1ccc(C=O)cc1,3.15501297949306
1160,[*]c1ccc(Sc2ccc(Sc3ccc(Sc4ccc(S([*])=O)cc4)cc3)cc2)cc1,3.1579319501851075
1161,[*]CNOC(S1)=CC=C1[*],3.158135467278268
1162,[*]CCCCOc1ccc(C(=O)OC(=O)c2ccc(O[*])cc2)cc1,3.159635340790949
1163,[*]c1ccc2c(c1)c1cc([*])ccc1n2-c1ccccc1,3.1648637420184995
1164,[*]NC(S1)=CC=C1OC(S2)=CC=C2[*],3.1680505460356443
1165,[*]CC([*])(F)C(=O)OCC(Cl)(Cl)Cl,3.1716544964017737
1166,[*]CC(=O)NC(S1)=CC=C1[*],3.174171771072744
1167,[*]c1ccc([*])n1CCC(=O)NO,3.175415252257148
1168,[*]Oc1cc(Cl)c(C(C)(C)c2c(Cl)cc(OC([*])=O)cc2Cl)c(Cl)c1,3.1755558138938578
1169,[*]c1ccc2c(c1)c1cc([*])ccc1n2CC,3.1809725297007114
1170,[*]CC([*])C(=O)c1ccc(CC)cc1,3.1862464995678392
1171,[*]Oc1ccc(C(CC)(c2ccccc2)c2ccc(OC([*])=O)cc2)cc1,3.1888318369749125
1172,[*]C1(C)CC([*])(C)C(=O)N(C)C1=O,3.1890447034543867
1173,[*]c1ccc([*])n1CCC(=O)OCC,3.191542200519674
1174,[*]CCc1nc2cc3sc([*])nc3cc2s1,3.196277454112193
1175,[*]CCCCCCCCCCCNC(=O)c1ccc(C(=O)N[*])cc1,3.200556779569515
1176,[*]Oc1c(CC)cc([*])cc1-c1ccccc1,3.20114766821302
1177,[*]C(F)(F)C1(F)C(F)(F)C([*])(F)C(F)(F)C(F)(Cl)C1(F)F,3.202310163035526
1178,[*]C(=O)NCCCCCCNC(=O)c1cnn([*])c1,3.204661187235772
1179,[*]CC1CC1COC(=O)NCCCCCCNC(=O)O[*],3.209961180285592
1180,[*]c1cc(-c2ccccc2)c([*])[nH]1,3.2105854096103634
1181,[*]Oc1cc(C)c([*])c(C)c1Br,3.2109088475281644
