,composition,load,hardness,source,category,type
24528,Fe2Cu2S4,0.0,2.8025,sim_H_ref5a,4,only_dft
24529,Fe2Cu2S4,0.0,0.4621,sim_H_ref6,5,only_dft
24530,Mg1Cu1Sb1,0.0,5.936867747767277,sim_H_tian,1,only_dft
24531,Mg1Cu1Sb1,0.0,5.113132963274559,sim_H_chen,2,only_dft
24532,Mg1Cu1Sb1,0.0,6.5484,sim_H_ref5,3,only_dft
24533,Mg1Cu1Sb1,0.0,5.4575,sim_H_ref5a,4,only_dft
24534,Mg1Cu1Sb1,0.0,3.6463,sim_H_ref6,5,only_dft
24535,Li2Cu1Ge1,0.0,7.056161961660132,sim_H_tian,1,only_dft
24536,Li2Cu1Ge1,0.0,6.654155744977746,sim_H_chen,2,only_dft
24537,Li2Cu1Ge1,0.0,5.8743,sim_H_ref5,3,only_dft
24538,Li2Cu1Ge1,0.0,5.605,sim_H_ref5a,4,only_dft
24539,Li2Cu1Ge1,0.0,3.8232,sim_H_ref6,5,only_dft
24540,Tm1Cu1Se2,0.0,3.918236796107121,sim_H_tian,1,only_dft
24541,Tm1Cu1Se2,0.0,2.478631338487406,sim_H_chen,2,only_dft
24542,Tm1Cu1Se2,0.0,6.355799999999999,sim_H_ref5,3,only_dft
24543,Tm1Cu1Se2,0.0,4.2775,sim_H_ref5a,4,only_dft
24544,Tm1Cu1Se2,0.0,2.2311,sim_H_ref6,5,only_dft
24545,Sc2Cu2O4,0.0,4.000596419647572,sim_H_tian,1,only_dft
24546,Sc2Cu2O4,0.0,2.238499740005489,sim_H_chen,2,only_dft
24547,Sc2Cu2O4,0.0,13.1931,sim_H_ref5,3,only_dft
24548,Sc2Cu2O4,0.0,6.784999999999999,sim_H_ref5a,4,only_dft
24549,Sc2Cu2O4,0.0,5.2384,sim_H_ref6,5,only_dft
24550,La4Cu2O8,0.0,6.097894574606199,sim_H_tian,1,only_dft
24551,La4Cu2O8,0.0,4.920346872526367,sim_H_chen,2,only_dft
24552,La4Cu2O8,0.0,11.4597,sim_H_ref5,3,only_dft
24553,La4Cu2O8,0.0,7.8175,sim_H_ref5a,4,only_dft
24554,La4Cu2O8,0.0,6.4767,sim_H_ref6,5,only_dft
24555,Hf2Cu4Te6,0.0,4.514747588096446,sim_H_tian,1,only_dft
24556,Hf2Cu4Te6,0.0,3.553180918671179,sim_H_chen,2,only_dft
24557,Hf2Cu4Te6,0.0,3.852,sim_H_ref5,3,only_dft
24558,Hf2Cu4Te6,0.0,3.3925,sim_H_ref5a,4,only_dft
24559,Hf2Cu4Te6,0.0,1.1697,sim_H_ref6,5,only_dft
24560,Mg1Cu4Sn1,0.0,7.957139821242569,sim_H_tian,1,only_dft
24561,Mg1Cu4Sn1,0.0,7.360161267144424,sim_H_chen,2,only_dft
24562,Mg1Cu4Sn1,0.0,9.629999999999999,sim_H_ref5,3,only_dft
24563,Mg1Cu4Sn1,0.0,8.112499999999999,sim_H_ref5a,4,only_dft
24564,Mg1Cu4Sn1,0.0,6.8305,sim_H_ref6,5,only_dft
24565,K2Cu2F6,0.0,3.52011970598861,sim_H_tian,1,only_dft
24566,K2Cu2F6,0.0,2.012347006822589,sim_H_chen,2,only_dft
24567,K2Cu2F6,0.0,5.4891,sim_H_ref5,3,only_dft
24568,K2Cu2F6,0.0,3.6875,sim_H_ref5a,4,only_dft
24569,K2Cu2F6,0.0,1.5235,sim_H_ref6,5,only_dft
24570,Fe1Cu1Pt2,0.0,6.17035545260254,sim_H_tian,1,only_dft
24571,Fe1Cu1Pt2,0.0,4.657082785877761,sim_H_chen,2,only_dft
24572,Fe1Cu1Pt2,0.0,19.0674,sim_H_ref5,3,only_dft
24573,Fe1Cu1Pt2,0.0,10.7675,sim_H_ref5a,4,only_dft
24574,Fe1Cu1Pt2,0.0,10.0147,sim_H_ref6,5,only_dft
24575,Sr1Cu1O2,0.0,9.172921101713618,sim_H_tian,1,only_dft
24576,Sr1Cu1O2,0.0,8.760972062142963,sim_H_chen,2,only_dft
24577,Sr1Cu1O2,0.0,10.593,sim_H_ref5,3,only_dft
24578,Sr1Cu1O2,0.0,9.292499999999999,sim_H_ref5a,4,only_dft
24579,Sr1Cu1O2,0.0,8.2457,sim_H_ref6,5,only_dft
24580,V1Cu3S4,0.0,5.419343573916334,sim_H_tian,1,only_dft
24581,V1Cu3S4,0.0,4.813922880881713,sim_H_chen,2,only_dft
24582,V1Cu3S4,0.0,3.7557,sim_H_ref5,3,only_dft
24583,V1Cu3S4,0.0,3.6875,sim_H_ref5a,4,only_dft
24584,V1Cu3S4,0.0,1.5235,sim_H_ref6,5,only_dft
24585,Cu6P2S8,0.0,4.759528573973647,sim_H_tian,1,only_dft
24586,Cu6P2S8,0.0,3.488094812113343,sim_H_chen,2,only_dft
24587,Cu6P2S8,0.0,7.607699999999999,sim_H_ref5,3,only_dft
24588,Cu6P2S8,0.0,5.31,sim_H_ref5a,4,only_dft
24589,Cu6P2S8,0.0,3.4694,sim_H_ref6,5,only_dft
24590,Pr1Si2Cu2,0.0,13.7568927106116,sim_H_tian,1,only_dft
24591,Pr1Si2Cu2,0.0,14.43940501047824,sim_H_chen,2,only_dft
24592,Pr1Si2Cu2,0.0,9.629999999999999,sim_H_ref5,3,only_dft
24593,Pr1Si2Cu2,0.0,10.915,sim_H_ref5a,4,only_dft
24594,Pr1Si2Cu2,0.0,10.1916,sim_H_ref6,5,only_dft
24595,Ta1Cu3Se4,0.0,5.55749943953291,sim_H_tian,1,only_dft
24596,Ta1Cu3Se4,0.0,5.167490137448164,sim_H_chen,2,only_dft
24597,Ta1Cu3Se4,0.0,2.9853,sim_H_ref5,3,only_dft
24598,Ta1Cu3Se4,0.0,3.245,sim_H_ref5a,4,only_dft
24599,Ta1Cu3Se4,0.0,0.9927999999999999,sim_H_ref6,5,only_dft
24600,Ho1Si2Cu2,0.0,11.73564343326262,sim_H_tian,1,only_dft
24601,Ho1Si2Cu2,0.0,11.80864051430216,sim_H_chen,2,only_dft
24602,Ho1Si2Cu2,0.0,11.0745,sim_H_ref5,3,only_dft
24603,Ho1Si2Cu2,0.0,10.915,sim_H_ref5a,4,only_dft
24604,Ho1Si2Cu2,0.0,10.1916,sim_H_ref6,5,only_dft
24605,Nd2Cu1O4,0.0,6.512667166764292,sim_H_tian,1,only_dft
24606,Nd2Cu1O4,0.0,5.366280131966739,sim_H_chen,2,only_dft
24607,Nd2Cu1O4,0.0,12.519,sim_H_ref5,3,only_dft
24608,Nd2Cu1O4,0.0,8.555,sim_H_ref5a,4,only_dft
24609,Nd2Cu1O4,0.0,7.361199999999999,sim_H_ref6,5,only_dft
24610,Pr2Cu1O4,0.0,6.570099925620119,sim_H_tian,1,only_dft
24611,Pr2Cu1O4,0.0,5.442210238855033,sim_H_chen,2,only_dft
24612,Pr2Cu1O4,0.0,12.4227,sim_H_ref5,3,only_dft
24613,Pr2Cu1O4,0.0,8.555,sim_H_ref5a,4,only_dft
24614,Pr2Cu1O4,0.0,7.361199999999999,sim_H_ref6,5,only_dft
24615,Sm2Cu1O4,0.0,5.936553285141723,sim_H_tian,1,only_dft
24616,Sm2Cu1O4,0.0,4.587080875017098,sim_H_chen,2,only_dft
24617,Sm2Cu1O4,0.0,13.9635,sim_H_ref5,3,only_dft
24618,Sm2Cu1O4,0.0,8.702499999999999,sim_H_ref5a,4,only_dft
24619,Sm2Cu1O4,0.0,7.538100000000001,sim_H_ref6,5,only_dft
24620,Ga1Cu1O2,0.0,5.669085405637787,sim_H_tian,1,only_dft
24621,Ga1Cu1O2,0.0,4.235561641984126,sim_H_chen,2,only_dft
24622,Ga1Cu1O2,0.0,14.5413,sim_H_ref5,3,only_dft
24623,Ga1Cu1O2,0.0,8.702499999999999,sim_H_ref5a,4,only_dft
24624,Ga1Cu1O2,0.0,7.538100000000001,sim_H_ref6,5,only_dft
24625,Er1Si2Cu2,0.0,12.6042654290113,sim_H_tian,1,only_dft
24626,Er1Si2Cu2,0.0,12.93770815274783,sim_H_chen,2,only_dft
24627,Er1Si2Cu2,0.0,10.4004,sim_H_ref5,3,only_dft
24628,Er1Si2Cu2,0.0,10.915,sim_H_ref5a,4,only_dft
24629,Er1Si2Cu2,0.0,10.1916,sim_H_ref6,5,only_dft
24630,Y1Cu2Ge2,0.0,7.957139821242569,sim_H_tian,1,only_dft
24631,Y1Cu2Ge2,0.0,7.360161267144424,sim_H_chen,2,only_dft
24632,Y1Cu2Ge2,0.0,9.629999999999999,sim_H_ref5,3,only_dft
24633,Y1Cu2Ge2,0.0,8.112499999999999,sim_H_ref5a,4,only_dft
24634,Y1Cu2Ge2,0.0,6.8305,sim_H_ref6,5,only_dft
24635,Na1Cu1O2,0.0,4.671968949537741,sim_H_tian,1,only_dft
24636,Na1Cu1O2,0.0,3.503412860392966,sim_H_chen,2,only_dft
24637,Na1Cu1O2,0.0,6.0669,sim_H_ref5,3,only_dft
24638,Na1Cu1O2,0.0,4.5725,sim_H_ref5a,4,only_dft
24639,Na1Cu1O2,0.0,2.5849,sim_H_ref6,5,only_dft
24640,Sc1Cu1O2,0.0,4.06805234049605,sim_H_tian,1,only_dft
24641,Sc1Cu1O2,0.0,2.329414278230946,sim_H_chen,2,only_dft
24642,Sc1Cu1O2,0.0,13.0005,sim_H_ref5,3,only_dft
24643,Sc1Cu1O2,0.0,6.784999999999999,sim_H_ref5a,4,only_dft
24644,Sc1Cu1O2,0.0,5.2384,sim_H_ref6,5,only_dft
24645,Li2Cu1O2,0.0,6.018684496436788,sim_H_tian,1,only_dft
24646,Li2Cu1O2,0.0,5.026073547833336,sim_H_chen,2,only_dft
24647,Li2Cu1O2,0.0,8.5707,sim_H_ref5,3,only_dft
24648,Li2Cu1O2,0.0,6.489999999999999,sim_H_ref5a,4,only_dft
24649,Li2Cu1O2,0.0,4.8846,sim_H_ref6,5,only_dft
24650,Cu2Ge1Se3,0.0,3.569896973687492,sim_H_tian,1,only_dft
24651,Cu2Ge1Se3,0.0,2.056747383318239,sim_H_chen,2,only_dft
24652,Cu2Ge1Se3,0.0,5.778,sim_H_ref5,3,only_dft
24653,Cu2Ge1Se3,0.0,3.835,sim_H_ref5a,4,only_dft
24654,Cu2Ge1Se3,0.0,1.7004,sim_H_ref6,5,only_dft
24655,La2Si2Cu2,0.0,7.446095325091401,sim_H_tian,1,only_dft
24656,La2Si2Cu2,0.0,6.867070339474953,sim_H_chen,2,only_dft
24657,La2Si2Cu2,0.0,8.1855,sim_H_ref5,3,only_dft
24658,La2Si2Cu2,0.0,7.08,sim_H_ref5a,4,only_dft
24659,La2Si2Cu2,0.0,5.592199999999999,sim_H_ref6,5,only_dft
24660,Ga2Cu2Se4,0.0,4.092949851141545,sim_H_tian,1,only_dft
24661,Ga2Cu2Se4,0.0,2.759110053197821,sim_H_chen,2,only_dft
24662,Ga2Cu2Se4,0.0,5.778,sim_H_ref5,3,only_dft
24663,Ga2Cu2Se4,0.0,4.13,sim_H_ref5a,4,only_dft
24664,Ga2Cu2Se4,0.0,2.0542,sim_H_ref6,5,only_dft
24665,Gd2Cu1O4,0.0,5.659262795630108,sim_H_tian,1,only_dft
24666,Gd2Cu1O4,0.0,4.258505387885972,sim_H_chen,2,only_dft
24667,Gd2Cu1O4,0.0,13.7709,sim_H_ref5,3,only_dft
24668,Gd2Cu1O4,0.0,8.407499999999999,sim_H_ref5a,4,only_dft
24669,Gd2Cu1O4,0.0,7.184299999999999,sim_H_ref6,5,only_dft
24670,Y4Mg2Cu4,0.0,1.570423322290813,sim_H_tian,1,only_dft
24671,Y4Mg2Cu4,0.0,0.6912889798104938,sim_H_chen,2,only_dft
24672,Y4Mg2Cu4,0.0,5.9706,sim_H_ref5,3,only_dft
24673,Y4Mg2Cu4,0.0,2.5075,sim_H_ref5a,4,only_dft
24674,Y4Mg2Cu4,0.0,0.1082999999999998,sim_H_ref6,5,only_dft
24675,Tm1Si2Cu2,0.0,11.15713887299735,sim_H_tian,1,only_dft
24676,Tm1Si2Cu2,0.0,11.11341310507567,sim_H_chen,2,only_dft
24677,Tm1Si2Cu2,0.0,11.0745,sim_H_ref5,3,only_dft
24678,Tm1Si2Cu2,0.0,10.62,sim_H_ref5a,4,only_dft
24679,Tm1Si2Cu2,0.0,9.837800000000001,sim_H_ref6,5,only_dft
24680,Lu1In1Cu2,0.0,4.011230476285671,sim_H_tian,1,only_dft
24681,Lu1In1Cu2,0.0,2.419593069653274,sim_H_chen,2,only_dft
24682,Lu1In1Cu2,0.0,9.2448,sim_H_ref5,3,only_dft
24683,Lu1In1Cu2,0.0,5.4575,sim_H_ref5a,4,only_dft
24684,Lu1In1Cu2,0.0,3.6463,sim_H_ref6,5,only_dft
24685,Tl1Cu2Se2,0.0,2.388200769153168,sim_H_tian,1,only_dft
24686,Tl1Cu2Se2,0.0,0.6183497493493126,sim_H_chen,2,only_dft
24687,Tl1Cu2Se2,0.0,3.3705,sim_H_ref5,3,only_dft
24688,Tl1Cu2Se2,0.0,2.2125,sim_H_ref5a,4,only_dft
24689,Tl1Cu2Se2,0.0,0.2454999999999998,sim_H_ref6,5,only_dft
24690,Cu6S6,0.0,2.394273882521006,sim_H_tian,1,only_dft
24691,Cu6S6,0.0,0.3713157237102354,sim_H_chen,2,only_dft
24692,Cu6S6,0.0,7.704,sim_H_ref5,3,only_dft
24693,Cu6S6,0.0,3.6875,sim_H_ref5a,4,only_dft
24694,Cu6S6,0.0,1.5235,sim_H_ref6,5,only_dft
24695,Fe2Cu2O4,0.0,4.408890693789226,sim_H_tian,1,only_dft
24696,Fe2Cu2O4,0.0,2.720555949186574,sim_H_chen,2,only_dft
24697,Fe2Cu2O4,0.0,13.8672,sim_H_ref5,3,only_dft
24698,Fe2Cu2O4,0.0,7.375,sim_H_ref5a,4,only_dft
24699,Fe2Cu2O4,0.0,5.946000000000001,sim_H_ref6,5,only_dft
24700,Fe4Cu4Se8,0.0,2.7100379436268,sim_H_tian,1,only_dft
24701,Fe4Cu4Se8,0.0,1.162074039135359,sim_H_chen,2,only_dft
24702,Fe4Cu4Se8,0.0,2.6964,sim_H_ref5,3,only_dft
24703,Fe4Cu4Se8,0.0,2.065,sim_H_ref5a,4,only_dft
24704,Fe4Cu4Se8,0.0,0.4224000000000001,sim_H_ref6,5,only_dft
24705,Sr2Cu4Sb4,0.0,2.527017924844589,sim_H_tian,1,only_dft
24706,Sr2Cu4Sb4,0.0,0.6298069160854727,sim_H_chen,2,only_dft
24707,Sr2Cu4Sb4,0.0,5.9706,sim_H_ref5,3,only_dft
24708,Sr2Cu4Sb4,0.0,3.245,sim_H_ref5a,4,only_dft
24709,Sr2Cu4Sb4,0.0,0.9927999999999999,sim_H_ref6,5,only_dft
24710,Ti2Cu1Sb3,0.0,7.248069897294415,sim_H_tian,1,only_dft
24711,Ti2Cu1Sb3,0.0,6.541074862102686,sim_H_chen,2,only_dft
24712,Ti2Cu1Sb3,0.0,8.9559,sim_H_ref5,3,only_dft
24713,Ti2Cu1Sb3,0.0,7.375,sim_H_ref5a,4,only_dft
24714,Ti2Cu1Sb3,0.0,5.946000000000001,sim_H_ref6,5,only_dft
24715,Fe1Cu1O2,0.0,4.443962758071653,sim_H_tian,1,only_dft
24716,Fe1Cu1O2,0.0,2.767388265092884,sim_H_chen,2,only_dft
24717,Fe1Cu1O2,0.0,13.7709,sim_H_ref5,3,only_dft
24718,Fe1Cu1O2,0.0,7.375,sim_H_ref5a,4,only_dft
24719,Fe1Cu1O2,0.0,5.946000000000001,sim_H_ref6,5,only_dft
24720,Mn1Cu1O2,0.0,4.06830169114385,sim_H_tian,1,only_dft
24721,Mn1Cu1O2,0.0,2.418518714609263,sim_H_chen,2,only_dft
24722,Mn1Cu1O2,0.0,10.7856,sim_H_ref5,3,only_dft
24723,Mn1Cu1O2,0.0,6.047499999999999,sim_H_ref5a,4,only_dft
24724,Mn1Cu1O2,0.0,4.3539,sim_H_ref6,5,only_dft
24725,Yb2Cu2Ge2,0.0,8.356755859506654,sim_H_tian,1,only_dft
24726,Yb2Cu2Ge2,0.0,8.626332802529737,sim_H_chen,2,only_dft
24727,Yb2Cu2Ge2,0.0,4.4298,sim_H_ref5,3,only_dft
24728,Yb2Cu2Ge2,0.0,5.1625,sim_H_ref5a,4,only_dft
24729,Yb2Cu2Ge2,0.0,3.2925,sim_H_ref6,5,only_dft
24730,Li4Cu4O4,0.0,4.256008522077574,sim_H_tian,1,only_dft
24731,Li4Cu4O4,0.0,2.8815146996885,sim_H_chen,2,only_dft
24732,Li4Cu4O4,0.0,6.9336,sim_H_ref5,3,only_dft
24733,Li4Cu4O4,0.0,4.72,sim_H_ref5a,4,only_dft
24734,Li4Cu4O4,0.0,2.7618,sim_H_ref6,5,only_dft
24735,Ga2Cu2S4,0.0,5.049185016648054,sim_H_tian,1,only_dft
24736,Ga2Cu2S4,0.0,3.894760840507415,sim_H_chen,2,only_dft
24737,Ga2Cu2S4,0.0,7.2225,sim_H_ref5,3,only_dft
24738,Ga2Cu2S4,0.0,5.31,sim_H_ref5a,4,only_dft
24739,Ga2Cu2S4,0.0,3.4694,sim_H_ref6,5,only_dft
24740,Lu1Si2Cu2,0.0,10.55916650998868,sim_H_tian,1,only_dft
24741,Lu1Si2Cu2,0.0,10.36246095204547,sim_H_chen,2,only_dft
24742,Lu1Si2Cu2,0.0,11.3634,sim_H_ref5,3,only_dft
24743,Lu1Si2Cu2,0.0,10.4725,sim_H_ref5a,4,only_dft
24744,Lu1Si2Cu2,0.0,9.660900000000002,sim_H_ref6,5,only_dft
24745,Cu1P1O4,0.0,8.923939311048864,sim_H_tian,1,only_dft
24746,Cu1P1O4,0.0,9.779474841753595,sim_H_chen,2,only_dft
24747,Cu1P1O4,0.0,3.0816,sim_H_ref5,3,only_dft
24748,Cu1P1O4,0.0,4.2775,sim_H_ref5a,4,only_dft
24749,Cu1P1O4,0.0,2.2311,sim_H_ref6,5,only_dft
24750,Ti2Cu4Te6,0.0,5.419343573916334,sim_H_tian,1,only_dft
24751,Ti2Cu4Te6,0.0,4.813922880881713,sim_H_chen,2,only_dft
24752,Ti2Cu4Te6,0.0,3.7557,sim_H_ref5,3,only_dft
24753,Ti2Cu4Te6,0.0,3.6875,sim_H_ref5a,4,only_dft
24754,Ti2Cu4Te6,0.0,1.5235,sim_H_ref6,5,only_dft
24755,Sr2Cu1O3,0.0,7.871006411430201,sim_H_tian,1,only_dft
24756,Sr2Cu1O3,0.0,7.271799546834975,sim_H_chen,2,only_dft
24757,Sr2Cu1O3,0.0,9.4374,sim_H_ref5,3,only_dft
24758,Sr2Cu1O3,0.0,7.965,sim_H_ref5a,4,only_dft
24759,Sr2Cu1O3,0.0,6.6536,sim_H_ref6,5,only_dft
24760,In2Cu2O4,0.0,3.054420886176156,sim_H_tian,1,only_dft
24761,In2Cu2O4,0.0,1.094331658848793,sim_H_chen,2,only_dft
24762,In2Cu2O4,0.0,11.7486,sim_H_ref5,3,only_dft
24763,In2Cu2O4,0.0,5.4575,sim_H_ref5a,4,only_dft
24764,In2Cu2O4,0.0,3.6463,sim_H_ref6,5,only_dft
24765,Rb1Cu1F3,0.0,4.319663451378022,sim_H_tian,1,only_dft
24766,Rb1Cu1F3,0.0,3.027638916025172,sim_H_chen,2,only_dft
24767,Rb1Cu1F3,0.0,6.1632,sim_H_ref5,3,only_dft
24768,Rb1Cu1F3,0.0,4.425,sim_H_ref5a,4,only_dft
24769,Rb1Cu1F3,0.0,2.408,sim_H_ref6,5,only_dft
24770,Tl1Cu1F3,0.0,2.716630158228267,sim_H_tian,1,only_dft
24771,Tl1Cu1F3,0.0,0.8618304778585322,sim_H_chen,2,only_dft
24772,Tl1Cu1F3,0.0,6.4521,sim_H_ref5,3,only_dft
24773,Tl1Cu1F3,0.0,3.54,sim_H_ref5a,4,only_dft
24774,Tl1Cu1F3,0.0,1.3466,sim_H_ref6,5,only_dft
24775,Cu6S6,0.0,2.426392768580607,sim_H_tian,1,only_dft
24776,Cu6S6,0.0,0.4379504478135061,sim_H_chen,2,only_dft
24777,Cu6S6,0.0,7.1262,sim_H_ref5,3,only_dft
24778,Cu6S6,0.0,3.54,sim_H_ref5a,4,only_dft
24779,Cu6S6,0.0,1.3466,sim_H_ref6,5,only_dft
24780,K2Cu2F6,0.0,4.100430843542074,sim_H_tian,1,only_dft
24781,K2Cu2F6,0.0,2.713079645186929,sim_H_chen,2,only_dft
24782,K2Cu2F6,0.0,6.4521,sim_H_ref5,3,only_dft
24783,K2Cu2F6,0.0,4.425,sim_H_ref5a,4,only_dft
24784,K2Cu2F6,0.0,2.408,sim_H_ref6,5,only_dft
24785,Cu2W1S4,0.0,2.26610921579626,sim_H_tian,1,only_dft
24786,Cu2W1S4,0.0,0.6889708206784855,sim_H_chen,2,only_dft
24787,Cu2W1S4,0.0,1.5408,sim_H_ref5,3,only_dft
24788,Cu2W1S4,0.0,1.3275,sim_H_ref5a,4,only_dft
24789,Cu2W1S4,0.0,1.3069,sim_H_ref6,5,only_dft
24790,Tl1Cu6S4,0.0,1.284287774062431,sim_H_tian,1,only_dft
24791,Tl1Cu6S4,0.0,1.069881385044382,sim_H_chen,2,only_dft
24792,Tl1Cu6S4,0.0,5.2002,sim_H_ref5,3,only_dft
24793,Tl1Cu6S4,0.0,2.065,sim_H_ref5a,4,only_dft
24794,Tl1Cu6S4,0.0,0.4224000000000001,sim_H_ref6,5,only_dft
24795,Zr1Cu1F6,0.0,6.76906405396585,sim_H_tian,1,only_dft
24796,Zr1Cu1F6,0.0,7.570617390191851,sim_H_chen,2,only_dft
24797,Zr1Cu1F6,0.0,1.3482,sim_H_ref5,3,only_dft
24798,Zr1Cu1F6,0.0,2.2125,sim_H_ref5a,4,only_dft
24799,Zr1Cu1F6,0.0,0.2454999999999998,sim_H_ref6,5,only_dft
24800,Nb1Cu3S4,0.0,5.265564454204297,sim_H_tian,1,only_dft
24801,Nb1Cu3S4,0.0,4.585854719049988,sim_H_chen,2,only_dft
24802,Nb1Cu3S4,0.0,3.852,sim_H_ref5,3,only_dft
24803,Nb1Cu3S4,0.0,3.6875,sim_H_ref5a,4,only_dft
24804,Nb1Cu3S4,0.0,1.5235,sim_H_ref6,5,only_dft
24805,Li1Cu2Ge1,0.0,4.156325040545078,sim_H_tian,1,only_dft
24806,Li1Cu2Ge1,0.0,2.643578583746573,sim_H_chen,2,only_dft
24807,Li1Cu2Ge1,0.0,8.5707,sim_H_ref5,3,only_dft
24808,Li1Cu2Ge1,0.0,5.31,sim_H_ref5a,4,only_dft
24809,Li1Cu2Ge1,0.0,3.4694,sim_H_ref6,5,only_dft
24810,Yb2Cu4,0.0,4.092949851141545,sim_H_tian,1,only_dft
24811,Yb2Cu4,0.0,2.759110053197821,sim_H_chen,2,only_dft
24812,Yb2Cu4,0.0,5.778,sim_H_ref5,3,only_dft
24813,Yb2Cu4,0.0,4.13,sim_H_ref5a,4,only_dft
24814,Yb2Cu4,0.0,2.0542,sim_H_ref6,5,only_dft
24815,K1Cu2Se2,0.0,1.895491248714033,sim_H_tian,1,only_dft
24816,K1Cu2Se2,0.0,0.08814163981814715,sim_H_chen,2,only_dft
24817,K1Cu2Se2,0.0,3.2742,sim_H_ref5,3,only_dft
24818,K1Cu2Se2,0.0,1.9175,sim_H_ref5a,4,only_dft
24819,K1Cu2Se2,0.0,0.5992999999999999,sim_H_ref6,5,only_dft
24820,Yb2Cu2Ge2,0.0,7.686761712310715,sim_H_tian,1,only_dft
24821,Yb2Cu2Ge2,0.0,7.758787235246054,sim_H_chen,2,only_dft
24822,Yb2Cu2Ge2,0.0,4.3335,sim_H_ref5,3,only_dft
24823,Yb2Cu2Ge2,0.0,4.8675,sim_H_ref5a,4,only_dft
24824,Yb2Cu2Ge2,0.0,2.9387,sim_H_ref6,5,only_dft
24825,Dy1Ga2Cu3,0.0,6.792838474800377,sim_H_tian,1,only_dft
24826,Dy1Ga2Cu3,0.0,6.032475709310178,sim_H_chen,2,only_dft
24827,Dy1Ga2Cu3,0.0,8.2818,sim_H_ref5,3,only_dft
24828,Dy1Ga2Cu3,0.0,6.784999999999999,sim_H_ref5a,4,only_dft
24829,Dy1Ga2Cu3,0.0,5.2384,sim_H_ref6,5,only_dft
24830,Cu20Sn6,0.0,4.152508785532884,sim_H_tian,1,only_dft
24831,Cu20Sn6,0.0,2.53396263613059,sim_H_chen,2,only_dft
24832,Cu20Sn6,0.0,10.593,sim_H_ref5,3,only_dft
24833,Cu20Sn6,0.0,6.047499999999999,sim_H_ref5a,4,only_dft
24834,Cu20Sn6,0.0,4.3539,sim_H_ref6,5,only_dft
24835,Cu2Hg1I4,0.0,1.982076529689545,sim_H_tian,1,only_dft
24836,Cu2Hg1I4,0.0,0.2140806394076082,sim_H_chen,2,only_dft
24837,Cu2Hg1I4,0.0,1.7334,sim_H_ref5,3,only_dft
24838,Cu2Hg1I4,0.0,1.3275,sim_H_ref5a,4,only_dft
24839,Cu2Hg1I4,0.0,1.3069,sim_H_ref6,5,only_dft
24840,Tl1Cu2Te2,0.0,1.816347666961407,sim_H_tian,1,only_dft
24841,Tl1Cu2Te2,0.0,0.1809686819812186,sim_H_chen,2,only_dft
24842,Tl1Cu2Te2,0.0,2.9853,sim_H_ref5,3,only_dft
24843,Tl1Cu2Te2,0.0,1.77,sim_H_ref5a,4,only_dft
24844,Tl1Cu2Te2,0.0,0.7762000000000002,sim_H_ref6,5,only_dft
24845,Cu2I2,0.0,2.111717126262771,sim_H_tian,1,only_dft
24846,Cu2I2,0.0,0.1880458966741818,sim_H_chen,2,only_dft
24847,Cu2I2,0.0,3.7557,sim_H_ref5,3,only_dft
24848,Cu2I2,0.0,2.2125,sim_H_ref5a,4,only_dft
24849,Cu2I2,0.0,0.2454999999999998,sim_H_ref6,5,only_dft
24850,Yb1In1Cu4,0.0,6.704133233222886,sim_H_tian,1,only_dft
24851,Yb1In1Cu4,0.0,5.911123542442317,sim_H_chen,2,only_dft
24852,Yb1In1Cu4,0.0,8.3781,sim_H_ref5,3,only_dft
24853,Yb1In1Cu4,0.0,6.784999999999999,sim_H_ref5a,4,only_dft
24854,Yb1In1Cu4,0.0,5.2384,sim_H_ref6,5,only_dft
24855,Li2Cu4Sn2,0.0,7.115749690128106,sim_H_tian,1,only_dft
24856,Li2Cu4Sn2,0.0,6.566785202761537,sim_H_chen,2,only_dft
24857,Li2Cu4Sn2,0.0,7.1262,sim_H_ref5,3,only_dft
24858,Li2Cu4Sn2,0.0,6.342499999999999,sim_H_ref5a,4,only_dft
24859,Li2Cu4Sn2,0.0,4.7077,sim_H_ref6,5,only_dft
24860,K2Cu1F4,0.0,2.923038846782985,sim_H_tian,1,only_dft
24861,K2Cu1F4,0.0,1.306103580755615,sim_H_chen,2,only_dft
24862,K2Cu1F4,0.0,4.1409,sim_H_ref5,3,only_dft
24863,K2Cu1F4,0.0,2.8025,sim_H_ref5a,4,only_dft
24864,K2Cu1F4,0.0,0.4621,sim_H_ref6,5,only_dft
24865,Cu2I2,0.0,2.063018635712576,sim_H_tian,1,only_dft
24866,Cu2I2,0.0,0.5499456502159528,sim_H_chen,2,only_dft
24867,Cu2I2,0.0,0.8667,sim_H_ref5,3,only_dft
24868,Cu2I2,0.0,0.885,sim_H_ref5a,4,only_dft
24869,Cu2I2,0.0,1.8376,sim_H_ref6,5,only_dft
24870,Cu6I6,0.0,1.307336797328841,sim_H_tian,1,only_dft
24871,Cu6I6,0.0,0.7211152966725547,sim_H_chen,2,only_dft
24872,Cu6I6,0.0,0.963,sim_H_ref5,3,only_dft
24873,Cu6I6,0.0,0.7374999999999999,sim_H_ref5a,4,only_dft
24874,Cu6I6,0.0,2.0145,sim_H_ref6,5,only_dft
24875,Cu6P2Se8,0.0,3.803362890476516,sim_H_tian,1,only_dft
